v,w,x,y,target
28.81811969796219,32.7076187877543,7.379418738476787,7.998288955589281,1152.9616738303966
-7.089216337635065,41.7407031241554,23.93547296257313,-8.39385793441162,-2134.2741324381523
14.77384164843977,-43.43478668127639,-39.086740311267874,3.401876144235736,-3820.91098594828
11.899575911405712,44.96714206736539,25.620174017634838,22.360644835162276,-976.61521777955
-24.682217571832933,26.88259345093718,-2.546218907398881,-5.36637841204859,-986.1277375262455
-16.99937425758401,23.57585919320705,-14.603283426491373,-43.59700115270414,-168.88527196110832
23.630093135150645,42.58720531964315,-26.058582370028194,-33.957400444289064,3395.4258947479457
14.711772974194275,45.39071534379107,-45.65335163104708,-29.335041554250118,4422.03587195474
-21.549757761377343,18.974217370213182,6.943225854462632,28.590411586567726,-841.7447000082944
19.459637684695394,-14.283257009800721,38.0820138999546,44.439448365823935,501.62180216989975
-43.38310225246595,36.616780663611905,-38.18260171462854,-23.709616722293212,-355.16416695355986
-45.550612813020095,-23.411212976873365,9.958210853276547,48.635638156050874,2196.5920674689364
12.675737648365214,-28.63149421744583,47.478859941713466,-32.5006076690436,1569.0658188026275
18.665178507098744,-20.220091542898754,3.0604500782486213,4.4171095872085,-513.5594819854855
20.936900264778174,-45.345827742381,16.142747574340774,-32.488043186561185,-413.5520132544197
10.718517115806428,-40.839673760297735,27.657461431029873,-15.687567279482082,1098.8758742502193
42.036548231946185,10.660412182002808,-26.088904175068727,-30.26805462753075,1131.3530019238838
7.980674311212191,38.26128856533542,29.24736569684569,-2.3671269448385814,-1338.3049667048085
-9.690246191017096,-9.562270300115784,-5.876267389947131,14.599252427196959,78.00359611516782
22.468648536633097,22.399200712242603,-39.17608353430132,11.182733522535628,2268.1499180519636
-1.9639024665053597,14.589967510798232,-22.198505665379642,48.23381748386093,555.5681672239068
-44.5017869102196,2.3157906263649437,-3.807978548900657,5.115949113136594,-150.9765717071254
-0.9334280008520892,-1.7520073826638338,45.1367833989688,-21.724097250151754,90.94238029725602
-14.294930979573962,-45.7496826357606,-43.18768183411811,-27.94146114934648,-2210.043550590776
20.966137195176216,-20.14898463932695,-46.29567285066558,49.6743122089007,-2137.8620131895514
-48.17937366198126,-33.21944320510721,16.92477638681983,15.065265426225665,3551.6451713022807
23.10320793323025,9.020997094602443,-48.06407827399818,-41.15418246996842,975.9713094057604
-19.102590514907924,-10.858945146902563,7.240677193996227,-9.52950383804425,446.2566388317553
-30.310624335933923,19.718445648688103,44.43622174689196,49.4682853203706,-2331.9681164053222
-36.98270003087144,-19.76598567834391,-21.860355337489068,38.30990302601376,545.3793210420366
-40.15403930438684,-29.959977889219946,29.86549787544257,32.63342936926284,3474.271451314265
-36.05273088624746,43.84290831437397,-10.202838181495189,27.212604318696492,-1812.0757234045313
-18.512675853499573,4.863664748193017,-46.6460971466064,23.441247217752732,256.36886845826206
-8.143968096446443,-27.50796041889799,44.71857253853901,-11.443247191810357,2350.995799455002
30.1256075639256,-5.168601726426957,36.6876216974575,35.03496009083102,107.2106161947288
17.579845068479855,-44.33566908651528,-49.94125966447576,-49.23881258027202,-4975.369208348337
5.354931808263608,33.53371806936164,-18.93164420454625,-47.163770422625106,1247.773856686401
-30.18552668884915,14.720885256015862,-20.60785700992841,6.360652248510924,-225.30750272100923
-47.215013174566536,27.229396249224365,6.597141710529442,-48.59986652197842,-2478.068179691056
-21.452241692635,-14.537318081790772,-4.691212094299566,-7.054388966242712,381.04651514901326
-20.953275292847838,43.75487834882912,-34.88355095050848,30.340609876264864,1039.6916068500077
21.447150120603126,-47.90228606852822,-15.880712450420063,15.26259466706145,-2901.028015676771
30.69680746103107,5.8640353156716145,-18.764181396926784,-17.02768851614627,440.51171826176613
10.129917954230685,-39.45308092708512,37.25476781410771,-8.404337947645843,1728.7891125582225
-4.627689430927099,26.3934167333921,25.938520844775297,-31.77810095136295,-1375.0005503068314
49.332008055496445,44.25213408887001,-0.791093053384003,47.32339871353116,3694.7067302250402
-18.795603829879116,-25.807401650577333,22.671121457827965,15.64684237521702,1768.0556191150686
-33.72983842638057,37.55661376660832,24.26814262422758,-16.945330629932606,-3590.8267368447955
7.177650979381269,20.756353305844783,39.016287205002826,-19.314160574508843,-1116.3512999879713
43.96993296744583,2.0784725843845706,13.8512543064123,1.9319909551503613,99.993636755662
5.766228201164878,7.889330836622335,36.09174087225111,-16.57118186226868,-423.24800072059605
6.298673288167677,10.312521638641314,-27.142798727615602,-9.224798841999934,542.8038047496791
14.772154462659486,23.790063614622056,20.11933233715996,40.21573629887952,-147.50014364050432
41.31274323490668,46.64983570901383,23.027542494995572,-1.4167222075882862,1385.5119840854845
38.234399441875,16.67454419572644,29.37924354622045,-40.577296866795876,169.48470607639427
24.597052342652475,-12.163644637233581,-29.91172892440257,-11.824382939695589,-1107.6647188720517
-22.827602262737457,-45.39270752543331,-45.75686928169937,46.23464922708969,-1629.9018751507808
-4.14935455899699,8.868050921459293,0.8329385020130715,5.819061392698998,-68.07147305735349
-26.87515394298895,34.58804506736696,-21.76863173105942,4.562076049211484,-286.4454891123786
47.18547710570597,33.91790480250316,34.26346528728536,-26.008411358829107,667.9792870801307
-11.476741980105942,17.441072270798827,33.90042301231061,-9.018355026260657,-1312.8031228681687
11.721764037959993,-31.348155214560958,35.47795941574323,45.085932983590254,1284.5947605564986
45.79598748189288,-13.216831912733042,4.609169429306107,-14.456650929788054,-918.1426401802056
41.78954358122651,-17.189294658091313,-20.015521392925706,32.83913862437285,-1687.0023464787207
35.327544735081105,-36.47863827312994,34.86786233455284,46.064025692541534,42.43921488247328
-24.94248428625536,-47.150626529755726,-42.411343162024615,-18.864194357615727,-1381.5453306797
-5.345309886636883,-41.25730299330349,45.98776567191659,-29.096754595707907,3406.2435789260685
41.738355201582024,-35.03891287615901,38.991955759631836,22.259812001885948,-126.22936332063945
4.969486377122358,37.73097395807592,33.509324914800374,-38.88199562739272,-1827.7492370916818
-17.445483998979526,42.59740390318734,37.04142843093338,34.47607321011833,-3740.067406907318
4.441289220637913,-12.870269193490223,33.92961350074913,6.534917489270754,625.1507287640853
-45.15246107020597,-22.63207278754331,-5.32054805748848,-10.4525654734122,1449.9327755259228
42.204410885178106,15.751763249687272,11.23350073142344,-17.484454841119813,762.847916229327
-31.453592247305483,-7.473060155215613,-22.171465498537145,-36.13332243791561,48.86986290247796
46.47042894263238,-8.904430014124287,-4.20441668310756,-19.106852898299962,-773.6278664404475
-48.20217671692403,-30.852592993151163,47.52228758691611,-5.125320385748452,4810.020273237829
12.061509762346304,-30.293470214841236,-21.35351702911511,24.60777744762889,-1618.570590933128
-21.42736048753101,16.922030679988893,-35.57587368112199,14.066772088372815,408.62096583002676
46.964986488075866,14.332603573455344,3.662511770419705,46.79978092344477,1084.7370751752658
27.425856150717152,43.81897417703732,24.794092052789267,-14.638199791072495,159.0389053182696
-29.331515061637415,-23.238943140068702,-28.820437766755447,-33.58240705548941,-40.86233440392715
31.25943100541862,-1.9544901593413613,37.5774988663122,-13.475385606720621,-7.250414106036893
-44.43052017828499,12.779888977222996,-47.480669383838695,31.96576490297508,110.46901075272999
11.489347931405788,17.461689855312414,24.980103299427782,-4.803703671320648,-398.0226467086327
-25.042426823653365,26.312826490787018,-47.01788484302449,14.440142139798112,962.628374896505
-5.551857244856215,-11.680079773415251,15.475170054648629,-36.78258908837504,335.6541197071156
-19.968681293238312,-25.044889192178687,-2.318132060801659,-40.14661255589702,651.0420806809035
13.71375407173582,46.77699526139793,-14.281835479690344,12.42644995892541,2153.81748258518
10.89635196892501,-45.892645446184446,45.24314721217438,-15.939160095745834,2543.122689151807
-34.55964026249836,-38.30760428206461,30.15608849405207,43.989194107370025,4115.643079493265
-16.452928307666923,-18.38904091690372,-33.73470045081754,27.049140716854126,-480.29525475557756
-17.635058129681667,-44.35204968441525,-8.880744660380643,-43.90200352992518,557.0605792753172
-32.40604652228792,38.63256411888713,-28.0705257006288,7.191576652094433,-267.2344921497224
7.645928991262551,24.462575587325787,23.52585144816129,37.63562842276677,-578.429352499985
-1.7484967641149183,-2.8405660704094444,-35.045039163005285,-18.532649335778007,-190.1623406288253
-10.184462654222315,-48.719025421380344,32.84131161866988,-15.848655598013764,3392.454387130069
42.21426466099355,3.661488108091568,30.53773325165359,10.570288443235732,81.68548992574306
28.305492493607332,48.18829307968363,-36.71759775951862,-10.94420214233238,5094.522295605969
-45.227924644566784,5.391887267047103,38.66780236132841,-33.12490168400779,-798.3626330150314
17.144017021988546,-38.90686681964222,34.38312422904046,17.11979567339445,1118.0610916505727
-2.4316518439961214,-40.04575577755084,-15.906260845809364,-48.48773629074359,-965.9547747063965
28.129367982391216,45.188641775613775,37.04035890787132,-0.8999924556692633,-664.5834297797936
-47.641694336838405,-36.220694723896095,-12.913784724197356,-16.891815464439688,2021.519421789678
-19.86899318383111,-11.066798430054426,49.610710861251036,15.673426028227155,1276.089132602481
-21.044735467424914,6.822187033774171,37.20046455651807,-36.44468119868354,-713.9570716499636
2.330539774063759,17.197170083212114,-12.32202697515551,-19.67093042807543,374.03252845264905
-16.75292510511469,-42.86822803404961,-34.95618910808227,27.89638811770301,-1234.4039640716794
28.097227072932057,-23.04156357826307,21.126817815616263,-14.511216881711398,-291.43989675275566
-10.693833509790437,23.239525429985207,12.402217230934312,3.9412058226718685,-875.6500860744284
12.659450038675011,9.308103711110029,-7.886791204647778,-23.04201220658726,269.32406919425426
-36.15370736608102,-9.24159178670888,-13.358532651053693,17.103737642525402,366.6101472070093
-2.1147074444346927,37.52388445818238,25.140494496284433,0.8068661790875922,-1674.5364978038458
27.3831840660621,25.178295456739107,17.737676139577275,49.0721421403253,471.4083312213428
-5.359900734115541,7.944615877084814,38.78927808022364,0.8496760923733007,-576.9110317645943
44.643615802162344,-2.499221757674583,-47.53607891310195,-25.715389413525735,-423.69505050080136
10.061299097365037,-18.222807529362882,28.05607426460567,32.49099546941778,583.2536557977976
44.420642726572595,43.26052228438833,7.482693244031147,-42.51638419168915,2535.139717477763
0.23478685559281587,-38.21508853561192,11.398493320692523,-10.056973071948704,674.9795945331191
-11.75433715561006,-20.435303717689223,-41.78563420927498,-38.63662547679532,-1070.8909929474864
43.51053893990411,13.747257108250942,-44.65427676284942,-38.3553339516396,1911.5827905122665
31.05252793932341,25.681042734387432,-20.558480636114528,-35.58037433632269,2101.3354326754143
-23.17919253676103,-8.19329357735674,-39.70957044059084,0.04100794013627507,-226.55881091196738
-28.18933611455181,49.666088237333426,9.970750584129597,-0.5957142531305877,-3101.977980711087
49.469504255639634,20.90569561650352,19.603665420535975,-36.48814814353064,954.7907135286712
-10.785525161451744,32.339152304770806,-41.70019564473111,-36.14524088651013,1568.4846939959707
21.881716092094152,34.0608504137617,-44.7973415804518,33.11546702293448,3758.2160976922496
-43.722486259727,-21.21914693103274,-38.63449330674254,-10.221717218096074,154.23388296438912
1.6870823861557582,-21.714179997596084,10.216495906330294,-28.551570233080326,250.46416202260133
7.543547264817072,-41.31001003351936,-18.998852086449446,-33.24353189200629,-1850.6035151639567
9.557202978838355,-15.623145872847886,-49.80649213988626,-28.530090126898987,-1566.8403389127361
-46.91732275708718,17.521219849106586,-14.077585349700492,-21.91521497511483,-981.0122073322152
24.178870807605918,-2.078792540944086,-3.2021856426629114,-39.69511659862218,-163.2139324339963
24.846648448794994,-3.607699640745089,-31.87011203753477,16.31483299496061,-312.97026561180104
21.54233620681761,-40.15010278655722,-48.213428031111015,-45.37537169058263,-4654.001577137173
-33.73159926192663,0.32327993403310273,-33.00569129578164,5.6897120654282745,3.499899623830734
-42.86200008309579,-23.990350401661942,20.139256287806134,4.042165327808711,2469.848489637449
-32.84491682610653,-4.675131472519922,-11.23848568119351,16.255308265180503,186.12808371534345
0.7388617280512975,-20.6260044601832,12.032056873969587,-42.71250059299331,305.28428833217976
1.2094485392122323,6.956707196441606,25.195179463562866,-40.662406088706504,-344.366051269346
-38.87168555372816,39.48185110833202,13.080763042910782,-36.24159949416398,-3414.8633848432282
-44.11274889192332,16.717962434583583,-9.919454283882821,-37.12205510284291,-999.7249741286984
6.129694125406658,42.35884882700894,-25.185916253748385,-20.915618650015166,2127.0333926326716
21.72733575152172,15.137642439193272,-17.74310755952481,-2.2352414000628897,966.8385533863785
-11.093405082720153,-12.39649356077421,-49.72700354214913,31.612221376147303,-736.0145908209773
37.4028426997872,-44.07580353424826,5.815412020813596,47.90026427669886,-2201.1671699863323
4.283169825904864,12.875696223481505,-12.88023790464726,18.6914627265146,386.0710684806012
-42.47514863183467,-38.93582170636623,-44.14910366686256,-31.487858688964554,-163.2956333462312
-6.742704773819895,27.911519724834193,28.23748887779462,-15.441898598056845,-1625.3373640165717
17.78459316623436,4.838468048092423,34.42282693303922,9.604602252751548,-121.21163500088947
-15.443594714113843,9.01251193918906,34.94553516963262,12.67964426321214,-726.4498843516886
24.4623214894159,-46.908519169479455,-23.8762206901602,0.672259943610996,-3707.878048435818
-47.6844874112598,37.33961877071951,10.185559589014339,15.15683226078491,-3510.0348129226836
29.006632313622717,-39.49586406210721,9.221544802654591,-1.8348241721175214,-1284.7411199049425
5.73463366342294,-15.348654127177838,-29.43369927635079,-36.88779769166484,-947.3114811490226
-23.579084585800615,-28.075176038442052,25.349595270685427,37.42733088930143,2299.400764274911
-43.49442186501072,42.94092993187452,-12.712651319965353,-37.66930659762039,-2225.873025960706
11.380534247239268,-0.42160076422663906,44.91508306898075,17.35206528200675,46.02408593230588
25.152465796394324,29.921745225246326,28.16560869843832,22.453153480520513,-115.99538991077547
-25.217724208034387,-18.853925516604352,3.375244652879296,11.801244461887272,894.3785511180977
-32.75410690238822,40.691254291457625,9.451782042407729,-46.64099190626176,-2886.6942008747574
-32.42878399963291,-46.87762901672768,-38.26973272442594,39.91704843869594,-387.43487234687126
34.11412039348552,48.58357707781897,46.86326990366176,32.830447266921894,-963.4724397076934
26.250996449598546,-24.01362551403954,37.29031108825738,-38.655264554719096,364.43988174582523
-19.08150712318427,-26.355630833583234,-30.55451740506333,-12.552253361366638,-519.7967722707772
-12.404108382891756,44.90734397963327,13.62832040024665,48.70747336775398,-1835.2982756825159
15.951203186183363,-12.303909671950507,27.947368895746976,-38.97131602180933,172.01642468807202
43.73397758751693,-42.9008117754491,16.35700062078091,-46.65540329725878,-1999.9549005757437
-21.380832334311194,27.0030296032687,36.4027069502488,0.11678877603690552,-2553.759260740742
38.93122798675432,24.394428774324624,-41.15844805249455,47.75638958664746,3263.7038692319015
25.74967470997707,-27.62950397964936,23.709904033442413,42.463462252403914,-28.104169961721414
40.81386444224111,-32.34043865986317,-10.54055280297991,4.016966131465303,-2711.5287773443533
-2.474800110601585,-29.50261447266781,-38.69267128818915,-35.70525986912568,-1808.9810120623235
30.101191061108068,-46.00119814191977,31.85771603329475,49.12774824490124,206.80900250176185
-32.18066720594727,-20.404940086597158,21.042370428236993,-12.438180458622938,1748.0953656995673
-14.475005892377702,-42.88798441929701,-27.441877060857898,-27.71017796652434,-959.0041394586466
38.54503559423712,-36.64129359801227,-12.546607166159632,-4.783824583973185,-3070.927922041634
-5.18841924634129,-48.96866427905848,21.602793881069488,-40.357969587733635,2071.490854406011
14.633362079473883,-40.8084934090582,10.46906233285074,21.466168929749685,-247.9152953949839
39.113651146633615,-23.216107832209886,-40.97910946188374,-40.10754049742714,-3108.0078553614258
-9.605252658354637,2.4581892327626775,-12.877208596151426,6.381130567443613,18.149555125555665
-7.552998239611519,7.181504022666061,-9.532395692733516,-14.819045188810861,-6.396524214041792
38.00507998264091,17.1627912422954,16.35874336938106,-20.402978384506522,568.0673441799023
-47.534235105011604,-31.651328638541987,-40.80873652922543,-0.6758754597130263,341.1753140268841
14.477157021553523,-36.35949003826154,31.7171419455655,-7.352453400467574,1006.414857616411
13.029342285850973,-41.577897409004024,-25.937418416721968,-47.98233377696939,-2730.035910628603
14.929019513286747,12.091135977822276,25.302152948496854,-2.7175316618716963,-214.70614762038326
20.969417845391305,33.60899056735359,19.58777226949917,-5.073774604814041,62.14783292052529
-3.329499781891613,-32.45198612568545,10.369506317240997,21.179517557507026,755.297806589657
1.4084244143392581,-19.938772058210365,-23.661009073262374,-45.63702801707935,-896.3782216595621
-32.794611738289646,-27.354243388208378,11.464734757115004,-4.679180972185115,1964.3928669347301
-30.444527146580967,44.37370066910182,43.77655081127975,-36.4615516637426,-5444.288232229745
24.32620439166476,37.805025101324276,20.506496041880126,18.30902166404759,260.35487978874283
-43.718592278697635,-1.1461535088721249,46.048038392236805,-14.944299745442493,138.2286636635393
31.860714762956476,-28.645838737720663,8.00343752685044,-8.769851435932551,-1135.973227508783
-42.2945402106206,-35.34375720383889,-48.601269363553065,-49.7836242895086,-450.79897609450586
-0.24682407109433058,48.43973161292632,14.291963007487894,-42.2158688295804,-1224.6456610595217
-21.325637039706823,41.83764171554364,38.96946398352806,-1.6812396533417697,-4128.410586661054
-45.667467222448124,0.7456117598576242,44.586019252300744,-23.42502639745484,-153.58450922592507
-35.359211744681716,40.37185949559779,-0.394710083602277,10.778945877488354,-2293.3882374447703
-36.339867675154025,-7.529164666973152,-25.72229295258569,-9.072011650019263,110.34344610681289
-48.43582330032339,-7.327403806422069,-33.71765726278568,15.537469651110996,196.1162453135909
44.56113980437546,25.69631303331353,47.44357336612525,39.96995976391973,-61.10332704966861
-25.51827576323895,-18.841262031672056,-37.54323772022852,-0.19311450187232992,-375.7823369688546
-40.365623289888816,-31.75663219949523,9.281099183899997,37.01385650899741,2630.1800512985537
-4.2000344766386135,2.245482247650841,-49.24755051651467,-3.436521063024067,154.19423162529745
-43.22064076096878,-26.063457956349257,14.15995539914448,25.311170649149744,2478.641612758245
-15.686405330795893,-13.949653405954074,-24.498144706515067,-29.81001432853284,-254.870183388242
-26.83751984425141,23.738485239243303,-47.61094083351642,-28.044873271725645,754.2283012758639
14.24869228039293,30.835148391058738,28.351642558482666,-44.471630667033544,-788.329052231301
34.598376401716294,3.687974542952965,9.798201634391276,-18.590976657938086,113.61334635641039
-39.280951189509864,-29.7322974401656,-27.731844295916865,37.7035159179475,617.0288288359851
-23.556931227604107,-40.48794911229267,-8.748315142684326,26.25818587575023,1016.7768445642532
-37.76772558877178,1.6897326025670623,-27.105439215736904,-32.944151917898424,-88.6455892065259
31.752707964347167,-23.799119178155127,-29.50744182381304,2.990902447956678,-2381.822948612434
-34.54320986681072,10.148581810579657,39.44098606947141,21.969750301546583,-1195.8893609180209
-31.02509840958311,-27.329988681991246,-34.18157657853339,8.229066519234308,-132.87116198477784
45.50360575697087,25.871258016076766,44.9235977006047,-23.330892482942247,-19.00807886197353
-42.56407743395758,21.9964029159393,-27.435320079916604,35.04196557192813,-491.71258544822695
-2.2904533380937337,-11.56239222148968,2.7104122355280253,47.399631730139916,166.45194820085615
49.340716061634964,-16.730562024452524,-13.329886451151907,13.276903542695749,-1696.2979148819159
-10.114768246283688,-48.00848265804011,-9.117244579215097,-47.01857278788901,-3.987326023521863
-47.887829769325144,-32.420669660013246,46.268714591202695,-23.18976114678962,4942.656484493969
-45.0052370632961,35.78070281052868,-16.45318705505823,-49.368294154023275,-1754.678493212555
-39.20968649039869,15.72298757062444,-38.06281514898629,-46.70251392716281,-111.14343769638242
44.901879512032224,22.164458803678116,-19.041762652028172,3.7237781308801985,2315.556667701109
-34.19405344256891,-48.83484910535465,-14.10912556934121,32.229258397613094,1649.2770112850785
-35.84853804162938,-19.95720947644809,-44.84459993944395,-26.918731880883186,-342.61987194314753
26.061735447187104,10.919086459920202,17.97846492559762,18.703298318125732,169.29987243639977
46.35718386015819,-40.35066949265802,-38.57901832476398,-33.41579602468232,-5657.802416638423
23.848448511010332,-11.907883738801928,-0.2908994074195519,-34.49272353953931,-531.2474110683982
34.56761642755873,1.1117595636188113,-5.6723060804030325,-18.664363151633733,37.175500708591954
-2.5780252736883114,-25.97915534390759,13.578716360635049,-2.1329142157685865,676.6791247043724
7.876766159292146,-1.8708840685206098,-45.39851792042895,-45.83618655714691,-243.0731757534178
-4.225936774395201,-35.03903726462448,41.71651416402264,38.56117315790833,2686.8793585749454
-30.063695010952628,16.093703356652895,-25.204829332557253,38.67853471469559,-69.95705999992863
-30.736528072471692,-1.8554908464556306,16.997935248709567,9.203797959217965,154.28860759649837
-31.893556392285028,-36.32226664906276,15.818758399909058,-41.57051902897816,2757.2898721186243
5.5444632493742105,9.857943598938391,40.519110438366894,-46.0377863689271,-643.7426133929507
25.991102897638854,41.6926134582076,17.603158338639275,26.21693492158802,608.6126997104275
-46.54135597146326,-10.645125391515911,-31.752983072670425,-12.821472221666411,230.774265650049
-13.022195120876312,6.129758594253097,-49.91698149023629,-11.52991406396491,345.14615895236074
-15.969867797398173,-31.535739597102474,-0.8492462977784143,22.574927512489197,810.3010191290501
17.705878338932024,33.091515472404765,34.835448821229946,-21.48982213189451,-966.3543390114236
0.72861844988077,-4.2286903014632315,-37.732117498216354,-6.075665325705096,-280.97653714705075
-45.59018579289932,37.38383620060817,-28.996890872242233,11.262544187092175,-1000.2055094200555
-33.580364158266875,-22.54173443324423,-46.871724690913595,38.84140669711719,-431.3325573876377
18.397608334047803,-23.01780408320728,27.246414327935966,46.418246204894004,403.083937272786
43.14548877816134,-48.57046580864747,-29.038137348064197,28.974411297029874,-5684.539291237966
0.025354640326092692,48.27106486706579,10.387036615831256,49.716339059488476,-741.1500367296452
-16.672887357673595,47.519034916814576,34.86839965457635,-23.370932255643893,-4043.9298107655745
-13.460436050034907,-34.548845791196726,41.788938661837065,-28.827016767066237,3065.216013348623
34.031385332662936,4.489257761911311,-11.407924592841091,-10.57056900206016,310.5064027689407
-41.70796204463873,-36.86155077463056,-21.02831173732903,9.42329473012181,1255.045215073217
29.009059050246833,3.1256681937989796,-3.465217087190652,32.44693004739446,213.3762120751524
37.53370043881556,-36.93529630500171,-27.43112979181016,10.11599913834764,-3908.0627828954443
42.86251707394068,2.268375289965732,-29.055605478191715,-1.60106177108905,258.43250953392896
-19.261005133783705,-46.33345033171112,-10.815029041227376,13.380502439556082,655.6191365038294
-9.648986730880196,-22.61043329968171,29.347507642813795,18.317469652647475,1464.6636708637652
45.758181473576386,-12.673873646308934,-45.92215381827383,31.344125588005284,-1852.0580709284989
23.92069324120149,-36.85167803691576,31.185690335412772,-32.50422942514028,378.7877372354419
9.905364907685325,22.698916133819992,21.784788656308052,8.24474242281881,-432.37199157662076
8.290817592935184,-5.883116293366697,-17.67796216172681,44.52528089304853,-182.2217149874093
47.63512102038683,-47.15279069445614,-41.661959865303665,20.933130449100616,-6848.54327582698
-5.463815855106304,-40.22786751924752,-2.9038263006995493,-25.008055226194724,121.94894685125826
-0.7482825437742733,-37.079936305426386,-29.222263843287056,41.90811477141541,-1661.4553203548207
-9.22614377277067,19.76179518392935,26.15599366518444,-8.687491589331486,-1161.650006519471
-1.6485210919717659,35.992824291517636,-31.505942488866268,-48.601950808267816,1670.473253168993
-36.1709659861927,31.92207985877444,31.934316170665383,30.677011357386732,-3506.2725659483976
-35.07057109173286,-9.85801577429416,11.767601918155279,44.50968849218789,821.4505235425474
-20.431722243823025,22.27437978529572,45.03576955172498,-23.301003608626804,-2425.2730064405446
-1.9544782269539454,48.93192095924455,5.67827250589071,-13.623834292105627,-637.6880167603513
-38.88294109793876,-12.812521844293975,14.094154345323943,29.764758928411013,1151.86375418602
0.9513371776384787,48.42239441102487,43.36508905698065,-0.217724853193225,-3360.265473116544
17.647157219643702,-16.78140302774709,41.98527580810955,30.57357970570486,711.6255492372271
40.371703278087224,33.13015197323797,13.782453049835134,-16.995878147482003,1405.643037189305
-34.17526705224489,17.46466049073537,-21.45472015926223,-21.694731258117883,-403.7061145342132
18.831456407789958,48.11203175110853,-47.88994572809104,25.10735213744252,5278.7656312898025
12.37288972125603,-31.39027306458162,31.570160244606953,-0.1035375968897938,978.679909502041
-38.648951342239556,29.142518900447385,-37.67345028910911,15.605125567360517,-26.354939441136285
25.991026198105885,-20.785872228247428,-16.692595240633743,-41.59680339519682,-1522.4714046042118
-7.675648790506109,18.263751203379215,22.270866462047962,22.018882291700635,-862.7741420922748
31.87849468610358,-0.09998414641528086,-23.728136396910273,-37.11555198360791,-75.11304476153838
6.356103939114952,-46.15590932832701,42.10641557350415,12.918361447022917,2710.8339560487652
-29.850061829604968,28.881559809390936,-12.951311982511726,32.36773300808001,-749.7110516276431
49.824423016539114,-39.58177502698791,37.46904488330203,19.44975727145831,-772.4201326071063
