x0,x1,x2,x3,target
16.562261723788353,24.16421300730346,24.380112166482732,-7.075035093467399,2277059675.248741
0.5552754741914043,22.854614817146995,30.111092491939104,-40.7968735457793,3934329022.4669056
2.9930219288786617,24.34451774332375,-46.93241251433383,-5.639606562551968,1.6262250237141512e-22
-9.539300567222554,-40.00693906861183,33.04312295381847,-5.937868453217334,
-30.571855046067455,-37.64171153633083,-12.330737393812761,-41.084023923592696,
-1.0641471490330048,-5.661619497055582,33.337724686830825,-41.560537084318206,
32.31446795254435,11.242007524978384,-38.77092416413184,3.184218599025634,7.747402810468392e-18
24.37380577466574,49.460271155271826,35.26942673213496,23.325393181662818,11120952295428.725
-27.633857221368874,-4.2141895276976555,-43.569231451938926,-10.436022758098993,
33.271762658488484,6.633294386869224,-20.647568854875466,44.04413398889079,3.9030829231679864e-12
-49.48302824119881,-38.44075437761031,28.838691086606687,-34.17219336790301,
18.367354960324306,-33.84130278807599,15.480824036245366,-21.68445724680419,
8.541536656607917,2.5668740169965574,-30.99273949600948,-13.426449093902349,1.3731477009607735e-15
2.1117862121185027,-25.67264235747524,18.821070183650406,-47.96862415207477,
-1.3155643931890495,34.195487595709835,6.936211001184709,-10.052507845544092,
-11.771492836386031,-19.005503868182462,4.560843712285177,-9.862262886426933,
-26.616312482498838,39.212076927658316,22.775607817922705,12.220640073733115,
-16.013731684636454,5.695487815487034,0.46356683854017433,19.16468793767214,
-21.588107670205424,22.87600804806894,-34.392873253235464,41.77575560824536,
46.364988062001856,31.536456084259285,-15.400217630187797,49.70277331963004,3.7701347781757563e-10
-33.221642351880696,39.86589989183521,15.173869041366288,-15.816624970667334,
17.674258806939918,30.71637718186274,-8.93656951737826,0.07812785805671041,0.06088873136435358
4.240829950483786,-27.671276268545377,-30.78065870085298,-25.779380743397194,
-37.00027876183456,-30.613557537627823,45.332649772961915,-30.918252269872127,
17.6766783590288,-49.08889183610887,-48.098439785029214,-44.13311938376102,
45.3347356473264,-32.729144805659345,9.034628871002504,4.1694463595285285,
-29.3631136095158,16.74861036509327,20.76639234501883,-4.967856727309638,
-44.352048842928724,36.745619383385815,6.621833566954692,22.781885667997926,
-45.11329681870271,-14.732187344164004,20.523514482400998,-28.425204883310005,
-35.24529994223317,13.07083793209167,32.45305831938025,-16.91463772298797,
0.33162599216174726,16.78800199154341,-7.286911589361345,-7.5010512318471,5.7184560281148455e-06
27.238710260790114,25.00528865503776,30.788838481467224,1.5325852042137669,37380886551331.03
21.670776881823386,-27.959796987695505,13.842842322337603,39.28742159396083,
36.288968446940984,-4.860619612570595,-4.051842657732998,-28.95447119550012,
6.668409778252247,-10.450296848478956,20.026422845234848,-19.57347554726202,
11.03150946599797,34.05546485874315,-24.621808856930393,-29.09531888682696,5.190913439395603e-14
-30.689107793732383,-11.139586052861262,34.964789042895305,-49.15698069576041,
-2.918846785834596,-6.974012493890605,-28.07225535382287,-29.190120280981102,
-18.051448550991477,-39.06083086411619,-34.553081970983726,-40.510398470090905,
38.29873765485755,35.69812695850703,-18.500763239184494,-24.512572269051624,6.122979150197288e-11
-47.45397389055803,29.14903680646249,-18.3748823743488,-22.329025797645652,
44.529009887273034,-10.628616324116244,1.8341307295643787,-35.153422528948674,
-5.8575109259680715,49.01890625821497,29.888719502398516,8.26276457819349,
38.00036751157427,29.904483942122994,-25.414013499064158,-19.5345227112788,1.0048788369182133e-13
32.18455272124258,3.032666973174777,6.734039006718518,33.28501377564382,8.932914130690378
-10.410538685639736,-21.556540997959207,37.57520740174667,-15.623273530682923,
-43.79003971949852,-24.89360406048373,-39.86197884447097,-16.505749062364636,
-20.144184902638518,7.701118208881539,-32.865271589549195,40.96256694606741,
1.2387088653165748,-38.559729072816,17.55919983187148,-33.574692062537196,
-15.043693224946594,25.837377815618225,8.873372754250795,-33.93961956868322,
-34.87034058216044,18.97799335255688,-12.868167244231813,-6.204509260474346,
25.23287513625752,19.955632906577563,-36.19929447693253,-27.582405251956054,9.651615751968178e-19
-13.304297345870864,-17.600207243566388,-11.167218005309273,-45.08845684542241,
-2.5254711265208627,15.367851612573475,6.1497655378705005,39.52314337802399,
39.31359342597298,6.389396953884116,18.464764617845546,11.125184663852103,6572920.649863426
-41.36316498433411,7.746913843870608,-30.038652501713937,-39.07759750288603,
34.31396368620318,-19.73136096730719,-28.591646279301987,-31.833440890187948,
-33.127646531975664,33.844699793624244,-36.13259973082565,1.9876011791471058,
19.12508753019624,42.928013623195866,-32.39437458858346,-0.9286976928339925,2.6511702058222193e-14
-9.75785038257603,-38.28018917751813,-45.45271654758223,-48.207007611745055,
-2.3534438056933453,39.648533308630164,22.204120483521322,49.69523325449519,
-11.659661375411979,24.583827224642036,-19.524713635155024,2.103125769068569,
-42.63695825763871,-42.397683137179996,-31.375953065554143,-19.600036627653516,
39.484468238347475,37.32658072528936,-10.480983886521642,48.9734450741752,4.6773599863604194e-08
15.878095298830601,3.025601266500388,42.08499719729872,-20.931845443781206,3.5817164043098244e+16
-43.97654865406947,36.988010918895,29.12665078248328,-22.09672382555089,
-42.30893632510183,-20.75171794067081,11.40672300526736,48.421522233857274,
10.195302033793453,4.9523575440229095,-40.88539233643769,34.24398944885728,6.86852924056857e-21
-25.975685953084337,-32.47366531672685,-31.650037138847665,41.73268222848296,
-49.41743200839369,-33.99772064542268,-19.925059241329933,-19.506441682078123,
-40.01542646944021,-26.850435459129717,35.853086501749715,-13.991243531696107,
-33.943145404705604,11.025190483874603,0.9237025233231861,45.34708771005165,
-2.4674502595359655,-21.846666666455818,-29.181987613227346,7.545660027394831,
12.545938167057734,-32.11595153430776,28.764777193513197,-11.255265094141407,
-22.538581627944797,-11.581363506702282,11.917395993949711,-43.78988030127013,
-5.365401539229431,-18.7481916556577,16.444891394401125,-49.109994701739126,
-44.72305730508618,-8.855889784472325,45.350258908278136,-48.17660366326139,
35.850407114377504,-11.74609114189277,-39.05685954068837,-48.76127598705289,
-22.872205182095705,19.908776605790166,-2.44086084871946,22.72623207306573,
36.904535305649404,-7.248281758429023,-23.772346777426222,-40.87886971718919,
-10.063884067295149,45.72286475106921,-4.056466556842487,-36.7774299144269,
7.489682146503142,-49.94021977252054,-37.808637064459205,17.62263005293451,
3.879154689549594,-33.423176574206515,-38.04650452511048,-14.568324493913366,
30.195751454102037,-26.857186156159685,-17.156555400938956,-1.3617485903471191,
44.82197809127375,25.72746865434884,24.195348264297465,29.866823307775235,171369010.76606432
13.458376175299883,-24.69251830347443,-28.18621905113582,-40.088225371078444,
23.018471268606717,-7.418301165791199,-14.095229026565278,-2.3177093632651733,
-24.530161738589406,27.287213968130175,35.44384276044525,45.88226730164911,
21.969609787609386,-3.164096113923243,44.142880189887606,-8.709914857216347,
-46.716515117481535,0.9567054945622502,10.13495287453663,-28.254456987401888,
20.79824111439433,-31.676897021897908,5.426713639496626,-34.38953623990123,
-23.123168257100367,-41.5192867083944,2.656117891310302,-40.9512640590697,
-10.299469463740365,-15.79077872501685,-3.5683733587535187,47.312837149881275,
-19.518735745646353,-42.29717293548979,-37.66322529028632,42.19519468671126,
-35.10584605837622,-48.76543022610783,-30.83709285557098,10.650033689391257,
36.944270929431724,-3.9484288309376367,5.790210968850438,-8.78729654295011,
-36.36915124987997,-2.7129928646929287,-36.390080954559494,48.03790450009416,
-9.87989431999604,33.85267870719031,-45.57124045866712,37.09864018845187,
-43.26058119090561,30.0384261394248,-10.059197174363433,-33.242507116244894,
-27.070921962418616,38.80018136023165,42.45080910457908,-18.063187060633933,
27.129291976797262,-3.979977406309274,44.542987154817155,-6.179669018435476,
13.698255317417093,43.55633180750094,-24.912437815245024,7.058265961905704,6.870838975452865e-13
25.183627103060203,31.672583056357553,-20.288430315155626,48.71098932836729,2.177021932577563e-12
40.40579906351789,29.841348617392114,-10.436041907863448,17.210957758891723,4.271277599502632e-07
-30.911390509220304,16.809515084603703,-7.137505068916141,-13.596475250588526,
-20.034224279741487,21.2686783558037,-37.83351233506754,-28.453189361426958,
-26.235489402325296,30.659302264020496,28.827839601463552,-36.6154651535396,
-16.82074914680505,-32.24574697443361,17.451628842142483,30.27497632747972,
-41.65090828659751,17.4124594818786,-10.376594765996863,-25.332423050865415,
10.07802684780377,23.769705781748556,-28.514204401471112,8.366924440831369,1.3626003196406907e-14
-27.773548023556316,-40.86412788397167,-24.240283397906058,23.40403334851341,
-44.603139781015265,-18.76847724022399,-27.128693722520612,16.47375350210173,
15.867523133717171,-19.58911397891656,0.1737809535144592,-26.10538930863846,
15.904893925971436,-38.80748387564697,-45.306791092773125,49.64153421876337,
-30.616297241563128,28.63268450308297,-12.739966886363185,-17.32994112205664,
-0.5441465359528479,35.61120176388094,14.41962213817584,46.072441768099054,
-19.88094344455016,9.80417997893759,-39.72048101802014,48.26558696676999,
19.830696675583553,-38.23881856963192,-17.689239171241248,-49.8940487678035,
-36.64792889075535,-0.5611664177510036,-21.927782771019988,-29.721783066219242,
-24.71576732760372,-2.5538777922839984,23.639284245691556,-28.302662118420674,
39.95922314439633,-36.58408384552283,19.540962275718698,-1.0170183277614768,
49.519565707308956,-30.5524660930378,10.48430668797559,37.01797565087588,
35.31498063355265,-18.64196359274899,-9.793677788290076,12.184143155905993,
-18.57306049334425,30.813877718264564,-19.430392339809323,-42.315539496612566,
36.6316525451182,-18.991701274446836,-31.60895313640626,-8.513517561075012,
45.57081042608232,3.576099658102059,44.00982961758561,-8.606421595440573,2.1373596002234253e+18
-44.153059413056106,-47.32135305166943,26.245537251878176,-21.27000380029814,
10.186717894478392,-46.67864512669861,30.595362411554277,2.1933573393424624,
-4.0928037752748025,-12.151523684361841,17.789140627296945,12.251838224802178,
7.002479823352445,-48.95057534092302,-19.300681856826696,-20.131408554023768,
-5.199233448597219,-17.42815346803326,12.52436803609357,16.83896605628574,
19.52373726757405,-12.545269185567854,-20.647308342703507,33.63412298198206,
28.730824195162512,-40.98037124151166,-17.507427896574526,-31.13620008641451,
-34.12319308106003,19.426536841183577,-23.316594406392475,22.06412824290632,
-11.653789767666076,-20.753502320774942,18.71125578150938,-2.5355574415909743,
-38.09624511233102,36.29347599891928,-15.029373222092971,39.00342950089531,
15.410485108565524,-6.241255139600597,49.11691344948011,-34.476807559707524,
28.71030315508571,-7.124315266845159,46.14726853810855,4.35407650803068,
42.961596082216715,20.643792896172613,-10.36030237535649,48.748445250385615,6.642633449186396e-08
-31.812009298161158,-8.69118874138519,47.27089375610298,42.601618824947224,
-15.63725327817803,29.08523047059016,25.988336059316794,38.67842525426194,
-1.8204938481365929,6.003422633645371,-42.043809889652096,-33.111510305522,
-46.32895698946674,24.667068083877524,-29.643554220108115,-10.792450764399867,
-4.025681883767561,-37.59743654442449,32.129144967195984,-43.91366701988295,
-23.664524840992485,48.71083723109811,42.33239748308034,-40.98515466824002,
13.12938719959277,5.8216939370582566,-12.488008585202124,20.913820072254566,4.084066578450485e-08
39.273410373765344,39.940827911178175,21.51436875514861,30.519727881203394,9267341.652325375
-29.51278168427882,1.8588062890076102,-36.167154519874,13.98161133607455,
21.076775627258414,10.663062874628324,7.038810736710822,-32.921602466142595,4.698006000844018
-10.42326752021048,-21.155604818164853,34.347232768203426,36.861491396780906,
-29.110801300494927,10.048793031348112,-16.108545163885246,41.65339040482071,
30.871440880076435,33.47091116081123,-28.52569389582612,5.224688004457647,5.45671313278376e-14
-18.93526462527503,21.758167730020446,20.407958265745734,-31.116402129354793,
-2.040026077240867,-41.44031570409247,4.371109666427408,42.41886410889329,
19.21690889316737,39.58087736160914,13.415970607923946,36.287201190950384,1397.590444021325
31.968111556805326,-22.523825574309143,46.784739421798506,24.729165909577375,
3.7960985321882887,-2.0604128302049816,-44.88162843534022,41.70550232497288,
0.8763871912897088,-13.147046463781443,10.25508824953473,4.898315447276843,
-8.846576601456292,-45.39812757777726,24.051992616696865,-4.4609427897514,
7.871717671303593,-26.09098843652372,-26.420959147345123,-40.39621622786676,
-25.011600067607198,-21.528936142618548,37.78641521842667,43.643161365234036,
12.041335596458744,-3.8295190350210007,15.867663902849003,28.802290179300797,
33.10607623434919,-28.961048312770476,-11.937016649252499,-23.48039106120212,
7.361023060836537,-36.847008247114275,-23.48814871514279,-49.21183811409953,
27.5518959681677,1.0126314864397088,-17.967047649074665,49.33702537335863,6.226298893813558e-09
-41.955558934071924,-36.24778075044792,-28.572179198962388,12.939622572142504,
-1.7958073505563021,21.565691147918713,-21.05491890341592,36.22057982162396,
-27.41085842919907,35.48565844161733,26.49179717578626,39.93142022234214,
-35.193209620596264,-33.64606168612839,44.85638442642788,-32.91555707509701,
48.14470849371372,39.977142247675275,8.774133442452595,16.058920079744595,108.58950937073008
-43.55590366059886,-37.41088911342054,27.895385088970855,-26.236161580263996,
-14.548736019360518,38.86003927071792,-47.26532827845421,19.79661225941247,
-2.909595291191714,15.905497015972486,-8.140376478641656,-36.09963610462018,
-49.59664128749224,-47.7281929586984,-40.58931002887629,30.181915723450828,
-45.77645489999599,28.924865367277008,-36.3640809444977,-33.34621607257413,
-47.90538263646865,8.760796868833467,43.79955943403874,23.985713062995046,
-46.7027925768001,0.007500214423338036,24.903846215980366,18.256093312026394,
-21.433615996455135,26.09171228842598,-29.773430389894497,30.428999186950364,
-4.6158805910925125,26.061060030250403,43.68148405931451,25.23653680029716,
18.65426897230435,15.599243357008092,35.700872476728534,-36.63670881683293,8621245167304.619
0.3467051325494168,-4.145347415183721,-36.86552222135481,-40.193505628548955,
-32.91509938344919,31.724900336641497,-30.192349070693993,-29.846357019130785,
25.581621256449196,9.027616933289764,-40.17451761044788,-4.619940064235749,8.848224079360453e-19
21.10012504420048,24.798578035045864,1.271674524823439,-35.022570137665056,0.009579260894369236
40.108798120028155,-4.961331691480595,-34.29376294323019,41.244912160897,
2.7249629080798172,-1.815603861167368,1.7352940914133725,-23.331742384781183,
-16.489958707673438,-11.772057317854653,49.591220224932215,-25.092829008969797,
43.80339887613546,29.326618756397522,-47.770587217946556,-2.2513839682991446,1.595308475774433e-21
-48.70796294598647,-47.66712414093484,17.408545055064437,-38.10694235367955,
47.11468036671131,4.363032883894668,-26.695627249941722,-6.848718647831376,5.82853552903774e-13
-47.380251227258206,37.00316587398957,-20.88719776806863,-11.675910582155588,
10.516736162604133,-28.18250787088178,-39.050662464753216,-37.729061175995604,
7.314002945257712,26.28634348954975,-4.552922621019697,28.088352313531132,2.543958678633438e-05
42.30178029734158,1.4424898725446837,47.90669174659544,-13.348073968163298,1.4663881461838889e+20
40.05883611182358,25.794637086170198,39.157907710014754,49.024626786768394,189188126916405.1
42.866876363493375,-35.53214963243968,17.668114762378224,-39.995661321906084,
-35.40748305084522,6.634681645011341,13.272391329007704,-41.47438068788685,
-18.496652827885708,22.890049954446738,15.387350191096957,-5.964622795951854,
8.711592732182616,12.2130628408636,20.877369917903877,-0.5490160518181639,10511042514.025112
-42.61405888131185,28.427470665542813,-5.0856896888870295,-40.9928353975517,
-21.13875922164359,-19.64320198407338,-33.71496165510569,24.878448045692522,
-48.08973486462465,9.407535132755953,26.156280548261194,43.88238668623768,
31.32536609531067,29.15147376031115,29.67251328248966,42.500479769090845,16294169178.464334
26.899021051827447,-30.71272829843512,-16.338339398589355,36.571305379495996,
25.399464476665017,-34.08679460761898,-3.5702024171116804,17.051855268397276,
22.371309492868065,14.988816327887193,26.269794253641123,6.383832001293143,25303936998.17628
34.979622229047976,39.56555406347658,-31.348391592691726,-41.3716277868909,5.2562700819369446e-17
-43.0904014283604,-20.75174719356293,-32.67999545218191,-0.6615045035574525,
11.624587716456837,-40.07617578504406,-27.52243915502538,-2.0435909769715437,
-39.13140730454834,-45.17783655037129,21.941514546660585,-1.4186891622656077,
35.81476738638747,-32.24680108953648,-0.3052619309073208,-2.5486118683070487,
-47.18347203728379,19.615230711893204,-44.160544775318165,14.606598703387093,
34.76086252540655,-35.70403782816055,-35.48716591677851,-29.040023854559692,
-33.4575370828497,12.811990849370417,6.045409401434313,3.2338700683869916,
8.934386033519914,20.479716726752343,15.493223388510785,-10.970772539907692,101383.9874159702
22.18112328845666,44.27770032067083,-29.357795385589924,-25.58708924246009,7.772179252634195e-16
-33.81897569367934,46.49936981738692,-48.557887235074325,-41.310866510857124,
-20.967361315590693,-35.61417996687395,48.69694956497284,-34.46242377679597,
-14.273777246645025,-4.98692803683339,-31.30984534024728,-48.71622569321692,
-15.711951072191397,5.193254911897718,42.321537409105005,47.282150684996395,
24.486312772248098,18.554668687938886,1.0173418134965218,44.3294766260659,0.005490703276697388
-34.0284660219708,3.617696336212802,-38.28075881267227,-2.616315029760777,
-44.73723277993956,5.760425323548681,10.673309368988726,41.549988309796376,
44.39269008694832,41.65685747943728,7.470797611652792,39.22749543207,4.69428858934141
43.00699911933526,40.840960389403165,7.733312462503271,28.81112960769633,11.195990522399768
30.997559800151436,30.8506218978537,-14.566408570546798,8.687128263178955,2.337915193325564e-08
37.48003121455797,-11.408852955283734,-21.75863435713189,-5.442350142638439,
-34.14843959462189,23.054059545905176,-36.467893734776354,9.604979668267852,
36.40576428221448,-49.328249462326276,-33.9013755135859,15.51149583714593,
-7.465289663829523,-46.30830165317394,8.337225067192556,-0.8513859629023202,
-22.58961361259617,48.625435139633524,32.789824969701826,16.315604672937155,
47.66812048645993,46.419696726769985,17.788070929168924,22.53080380197092,433474.6020024507
-21.63105604425324,-14.07304789022934,43.12247300863244,5.233166172183466,
47.75943647321995,0.7706744926362035,38.255235954729955,-37.67022236207139,-1770097151766530.5
-32.52824405956398,44.488796739971946,-10.989996418190692,10.666252787433336,
45.591334069678496,-24.592522703131646,6.774253870837796,-23.400194459685398,
-24.31248577182893,-27.316007817295585,-7.768559566457043,-1.5384914525120266,
33.56367932888851,18.231641420883378,-21.570311186831592,35.926704778237706,1.5260817990453503e-12
19.94177881543176,-5.164564123555159,27.8258945569564,19.263718168479542,
-7.901830435856837,49.3633063404079,12.195789880682852,41.73276366807353,
-13.17352534506351,-6.177484896532235,-19.780501857661513,48.17435835822066,
-25.22486277488387,-6.785237953902957,-21.66123316629247,-6.085989603366826,
0.48731501757200135,-36.883131383903624,-12.378328342141053,28.969087878005766,
-8.968495664622722,-13.081079063574663,2.4193795281847486,-21.805362492407486,
-22.77288066715455,-36.055991151151936,26.49155342674966,-48.920654459626476,
-5.357534141234488,12.54372629799623,-45.91031234720771,-9.69889266705286,
-27.282003928298494,-36.13647967594428,-35.34635163590573,39.56112996150998,
-24.00182170262408,27.231978405379635,41.90408414068126,-7.4610371601029115,
48.66192555048637,39.7360808256402,-28.42228664491957,-31.66442544431909,1.972016080599199e-15
-12.660940768971415,-20.24389055876035,-13.126401282316479,15.020354979993542,
4.488195588844391,-24.642394332385052,-17.957547286792938,-13.737701075682708,
-8.521834483570714,24.99169568063634,41.07644954649767,-42.739596080132635,
-49.09056548013474,24.138797302669317,-40.66997769674899,16.82553530844396,
22.953734608035177,40.748000639256944,-5.551809696023554,-41.42946285916798,6.727182453787979e-06
-40.21284747601668,-33.75531116324987,-34.97010254138705,-21.896780403530848,
31.518400905337103,-38.99566145103749,23.200955643019654,-8.465430621091755,
-41.22257123973423,8.822039063195838,-27.764979420543234,-40.66343845245829,
-6.630947161152314,16.239964875332774,-38.04619475892203,-7.9573538799647565,
-28.99152714901635,-45.90293066316873,-33.535481293304784,-6.24663204678437,
16.128275000110776,15.752155808615527,6.406515408884914,-23.001112158565018,3.840547031618093
-26.12404867850281,-34.026669361346336,-41.67639960479467,37.65983759577604,
23.162997254946617,35.121882765984154,-0.8533985322520223,12.376255824837848,0.008659676744196765
-6.972519320652395,-20.98962719812022,-38.769931929292234,-39.77413095838468,
-47.04529967685844,11.448886440156315,-49.57192624133655,-36.47649921250401,
-36.06361728554729,44.1773223328035,46.58649643793176,39.1196598704243,
-6.147277948361641,39.61400502889501,27.650535502902656,-1.7744160725026745,
37.368830658345516,38.512928552125786,-2.5004837598620924,36.53204562671253,0.00023700911181721092
35.195578833431426,44.657219213337854,3.4625149808971685,40.333174547666744,0.07050419569208478
-30.548049160603675,47.25413933161835,-35.03793054478685,-2.329835081915597,
45.56127172634626,36.96931151247152,31.162132464762664,-30.704918334617947,155999095985.02658
0.2607258799419938,-38.438057653024046,3.0361231384025587,-20.76759440608551,
-2.889715706208392,-43.622632762127054,40.007086937225736,-14.529446476383143,
21.729196732320858,22.246691473597338,28.045790022203434,-46.73486153455221,2398383323.8475614
-8.830673759663163,17.046415157096646,32.197522532553236,17.159812035374088,
29.94205972395541,-14.957707121432342,-26.386370642347135,-13.373730304278538,
12.260642301153347,-49.00086195865612,32.78629547476676,-19.68864025108854,
-30.146424939091897,-17.418383296964734,28.02308728617794,-33.987578033604215,
39.254011335145094,-46.69496472407471,-27.632279056178234,-37.357743167748026,
-7.888411633730421,2.48393289761659,17.373170559239057,-29.676029393052026,
8.816748214962566,43.69750918017026,23.513849022135958,39.2947329712091,19096582.22901333
15.05709194315429,14.30867514926939,-7.748858398382431,37.4634662618427,1.0317176875860743e-06
38.861174783165524,48.41854177089262,32.4775225773583,47.48362106889911,208870073983.97247
-37.299873636087185,-31.76152291736973,-20.547372207151447,17.045921605490506,
-5.489838075223318,14.628119000596925,-12.636959908846393,2.824970125667967,
-24.887380818428152,-46.84092519372015,-38.474256638510184,10.065539694165501,
-11.291314945591957,-33.866578735169284,-27.443860312563075,32.6405619261578,
-26.946143749847153,-14.259548179219259,42.874805812237454,41.62408279615629,
5.235806086046161,-48.128535232242875,-42.54423802544698,37.96276191359178,
27.263157211498253,24.276134337723718,-39.58060592302881,12.933031217359904,1.4562723839430302e-19
18.64633254257832,29.182651396342024,-12.088683329361636,-33.00639496758525,1.5211689798482982e-08
25.29307732875361,-14.429923811315113,-44.526541173197096,-24.79309393337661,
-9.505423749814433,-3.4928303393392284,35.61032809773883,45.7813833069669,
22.25459442267443,-41.2138201564216,-35.93913889034638,4.1345510712290405,
-26.342746275902872,-11.269838132751133,18.65043728688312,6.758925043286482,
4.509469464133566,40.66852491419523,-0.17993108448393969,2.5771155897693987,0.16596865006816255
48.35475844479858,15.349688326662502,-26.132001180021014,-13.530104889367031,1.4338780723224618e-13
37.97921238667951,-24.964855965627198,-16.335597319446634,-34.77092818785535,
3.5486773314217004,48.082482094525375,39.34932558308057,-12.803652701036405,838953420833461.5
11.163317869675197,7.343979064008444,-40.39092404476501,-9.557304129683075,1.2139111439296178e-19
-3.1507480406516066,43.877915360389665,30.26754284449848,41.11488345869297,
7.736881887044042,-42.582100998055125,12.640897838400889,-41.9416647730547,
29.70235535052332,42.61247739853128,44.07601054515047,35.03242647164684,3.778844336408947e+16
-7.573743871108427,43.23839765613525,-7.707626254322456,-46.3668232129503,
16.06860581801554,12.953000563481154,-27.082647871227007,10.354001191763793,5.81672770272447e-14
43.2578364090197,36.63466649603548,-39.30508466195969,-28.43202840999959,4.42821300807425e-20
1.8325324447637001,-35.98689707770395,49.609064958963216,-27.992327635910762,
7.895429071110939,-5.28257961792238,-31.404664782063673,41.556767383725415,
27.31281837997355,-6.018634474449193,-8.07972475647788,-38.96508398349208,
-16.8034334053918,-14.880382518158527,-28.893732913489913,45.53551792835859,
48.40870483488597,-38.78556813783555,24.995518572590854,-23.8297702687304,
-19.736463019303574,45.029298921623095,-25.472041284108805,3.0962044241664586,
-13.473144706924458,48.76435502951249,11.897845634140012,-15.167952228080715,
-28.513478575441674,-38.14453832031699,-40.46422974932923,43.74306315918312,
41.885554811952844,26.807687002155788,37.34980349767713,-25.835758703236323,112874588985804.39
0.16463603942153782,30.637947325196095,34.24931929895146,-11.26031576375761,1611970185904.2231
