v,w,y,target
12.64886394945254,21.8869204506489,22.961324138126074,3689.377475152597
-28.724854975930427,0.8076462884350377,-34.464998881442554,-241.3359077573894
15.798767499002466,12.028720527723245,40.784275249631534,3221.8389437359356
0.44492501308999266,16.784610752917985,39.42884343710442,3168.0875647255425
-17.4679754167078,-45.8717164404567,11.045235163339292,1394.774699786609
39.399414242143806,-41.84275062077472,-31.54302086678893,-1555.7733815760885
-49.47563953254106,-34.59721595250963,-49.7591019979565,16250.926704884605
38.7667645381884,-35.5308568193499,46.04980123510636,-14264.168204159569
-43.061925505817776,44.12350168545571,-4.718705201726195,-9978.814033900544
-17.207673333301457,-49.55724604612357,23.911222644006457,-1572.2280281785343
-42.631272484771834,19.745177429847487,-46.65527280631038,-8344.535746653852
5.0515555233174965,-3.0556788501688175,11.799941078925755,-243.50240566952095
10.817377145663428,-45.26679005599928,-33.95605096922327,4957.987186687892
16.957121039989786,24.948106756311333,1.1877471686388432,2142.915849967515
44.130211502563114,-23.791669887888055,-28.711197112568676,-1736.1654083864914
-43.098204170514244,22.199860059106328,24.412675672747397,-1963.2329574961047
49.81925740450322,42.244588623047235,-15.864549816663974,6789.735894956878
-36.02424451458304,41.00228952487919,25.485160066875366,-2045.1692014330908
-10.188802152031926,-40.03794387332918,-25.013363423948864,6671.495693206927
-24.150695904801932,0.9963460264118282,-41.801018632862196,-310.8007825826713
16.029163334525634,40.42318884052237,15.005843026815086,5938.357234640101
6.6474706558905865,19.529497293442574,25.308070396102295,2954.1880884308366
-8.056983710672917,15.777201505886282,-19.952912418373703,-2091.5141368313866
9.666304878275646,25.556138514081,-44.91475992156827,-4263.624824270385
-49.055174558340674,27.789624544473384,35.149753957769335,-1828.8550434148854
16.797885236498075,48.39096084256359,4.8226625482038585,4952.428317889621
49.788104570054415,-20.475057278472832,32.20121424253894,-7945.78706151121
9.39864084756514,-34.045399258645645,-11.104337358351977,275.0999619593987
40.9277399428633,-27.06338656738373,19.7223483711757,-7769.048117506985
-7.878080526023226,-43.300026314629356,28.223371209944233,-4169.607677431466
-20.818351672099467,-28.589980274561654,1.3091701080610392,2640.327682819849
35.60665070852656,-16.331327504718182,23.826145579236908,-4594.021247297544
-23.2911418303548,11.923451561123812,-22.467954459668928,-2582.3068089825183
-43.92400626289088,17.217506376906016,23.595347437253793,-1656.4783813646054
30.541404360673184,-42.654822700163955,-30.96467057464126,85.68723447574911
-40.38837921588224,-41.87616500320722,16.33603323866963,4767.738041918317
-0.13428869353078454,-43.50430369141753,-42.19011154670642,8715.686191613018
11.039087313366004,-13.311914345208628,-31.798018464752186,1308.2446033572567
41.35043669675974,22.283205343805932,45.20790957925669,9129.871046966673
-33.95158035052993,30.900470057937298,-47.71223103682747,-11944.100750669162
5.364855170526795,18.576872139479946,-41.739219669927934,-3198.187080711677
7.637032062015528,37.95109092315235,49.6989714395562,10299.792375076095
-30.20041070874394,-11.620607752688194,-27.350999757769767,3165.799868787799
-30.098958971134635,42.17844591351269,-28.488230632008804,-11696.38861073092
12.223626364198758,21.59003809460762,21.18242710564617,3414.089710487735
-7.437976994870844,-44.51693149771463,-37.251304366659525,9416.863804719154
-46.160148039446824,-15.768274018097486,-11.263414997454447,4286.1235914237395
43.97296896822479,-6.926860035665349,32.100831135086466,-2494.0121442982877
47.30584534349444,33.83612675711281,-15.142177094869695,5151.488057615172
18.40346491753988,43.5629851651062,-35.81523368979303,-3590.044157026571
-13.308309989992509,-43.80397523257672,-4.615547626369178,3716.5414181368706
15.003844432191968,48.61471746337175,17.206989938517367,7412.254231039756
-30.972857336442118,3.904885488653008,5.404133739496608,-472.35990528890335
43.19855282121337,10.767235703159251,-44.86803836921743,-84.8551901523212
-45.08576425348616,22.220501623543328,-43.85139529688152,-9353.917278062778
48.482930289009346,32.277068078310194,43.50174138566277,14053.475413074173
24.69726137565806,23.701918271279524,-23.530112033850713,131.17141066683817
-39.26088022211711,8.864147591938519,4.716337517507881,-1449.1541784738147
10.315279504540733,1.093236371524938,26.893561037323337,192.77280702715078
5.882766026789433,-17.331319834790094,41.123459768554866,-3855.921685164569
16.9406572863508,2.792382190139442,-37.54268253868016,-272.07264773826233
14.872286975041291,15.052281769359539,44.142138835683454,4204.858357930633
23.77900171045519,-37.137383926114424,-44.847725477571345,3703.7664746305168
33.787533793121156,29.866044624628273,28.34939197686637,8784.275203316
-17.1039426952307,33.24944612606913,18.63735371152086,241.55931701623336
9.980455842299016,0.3493847408235027,-2.3430033488289226,12.86047097058555
7.4510185544846905,-18.585989017730085,-25.929197834866834,1625.823455951396
-38.08445218007853,-19.032945145484813,11.32801940768735,2410.697594963328
40.744214920658166,-8.669814695772338,39.89370690668902,-3308.918307890971
38.66742762849624,14.117262222138422,42.52500483000084,5425.647001490699
-13.947226166277972,-44.87246791188741,-28.82654377787832,9085.222531304142
46.59846388884135,26.48900027717579,9.574307842539788,7043.243345554827
40.29617465654192,49.26868864661138,-23.65826476192423,3880.2758776872574
47.57850460337072,-45.330885712804225,-15.52049387292412,-6878.335297514837
-17.524830193185828,-0.011216982569230538,-48.24474348506879,3.721951164597607
-44.21937853180036,-18.358565846705808,22.93968607897395,1849.3759394395481
6.794840020601022,-30.290444667891336,20.421962261705744,-3901.9728062273184
-24.329500876413977,45.315320621104476,-49.710908903225274,-15880.883898256277
-15.390891249550918,-24.26647392007486,6.73243604401209,994.7515065178301
-41.404808822461526,-35.91287929068142,9.067411449188313,5497.18749595482
17.750707161031016,-30.805014527993112,8.45260479284844,-3820.485452325083
-23.259645279861687,32.980398790714005,-47.904324216255155,-11108.979509290797
4.857229753155764,-41.03266283859646,-2.693073258064338,-420.0952246204135
24.34104041393394,-31.63614296021805,25.84537771391257,-7514.9055731548
10.142587183012608,19.680403843525795,-15.90528926919206,-536.5882402867835
-22.877288340595392,33.71171262989438,-46.66441888701743,-11096.454902621119
18.5329741104984,40.149939272203184,-17.688764243583677,160.66621447753894
-7.9985280836097346,4.630965154802588,-43.42889338843627,-1127.054025035053
11.741388989324008,2.1907780511346147,24.619946468060377,377.28551398190785
34.644647939879874,-37.56548104456275,20.5424901618822,-9812.59191392294
47.496588755384195,28.842684642165523,5.334240828220281,7212.802663435758
36.620919223209285,9.757596879626028,7.459089964544553,2036.1074778270838
-10.410794839337022,17.26894992526124,7.21373844246861,-261.0964189752485
48.503253360176345,44.171595628996,-24.847125492595936,4946.226861089036
18.896732847451958,-38.88215181340661,-29.663037981070918,1981.6843238608683
0.978600651104145,-33.379568119255,36.117078422630996,-5860.762000439685
21.418594550179847,-30.109879713911837,30.85840230740493,-7450.292679349078
15.273453184431403,-4.94347176109423,-11.888880137234992,-78.96596206896692
41.390296051339845,-39.398600627571696,1.096929467693208,-7923.072888656991
-28.721538920657874,-2.490655198127179,-33.84250941104571,737.803901714658
10.146435285083513,-9.671945253034494,-40.98631946514749,1412.0965779576493
-46.19375526366169,-20.601439977612568,-0.3834028468959616,4542.1308951408055
-29.620120781322456,-3.2027336805817797,-32.5612411504965,942.8749529071495
40.30567974895234,43.437046131705685,47.51053613265084,18055.42122970884
-24.531740196018614,37.24503849097252,-16.69423472509817,-7267.628307753682
36.462279785016975,47.83628152940767,-23.552703786533378,2923.2815962733953
-45.45529556685889,-49.614431565760356,8.892046415403762,8586.803494807786
-16.990343805823727,-38.02510686075678,38.87903371621839,-3939.4169249877013
19.621660012244305,21.812368687615376,-41.541602181784164,-2262.899071675866
-44.074266714386034,-42.65865245573214,-21.530254564993058,13246.938904500124
32.55396193233722,38.428814861691194,34.25206006725713,12152.00425505747
35.47494773997674,-13.741408133339604,21.821787830536337,-3726.5023867302966
27.432972266458123,-49.94754805074262,46.88030258468419,-17568.795101127907
-19.683499788543145,1.594540072976244,-39.6049177336956,-447.2487193187678
15.847883632461716,17.36816418387997,-8.033644325873723,642.6332252450235
35.46723557985962,27.4747171313537,-29.140278527967624,823.0317484339921
-9.61737074895229,36.81857001086874,-49.139429517083954,-10239.585790592517
7.4142245137956735,-33.2052993425,6.562715442612991,-2196.5501156849064
47.468022251560825,-37.297875630631864,-17.77174789967509,-5242.447618023516
-10.936732670558982,46.86521158022123,2.7411051046595034,-1817.7951475672432
27.231499892245637,15.710248788177424,-19.967167279655516,540.419170419612
-31.320207794158815,14.1291557376707,2.2924269071516363,-1941.0900411917921
-14.667110110547497,8.134549440069705,36.22930748986121,830.4508002612258
21.029781458103585,11.117772422094887,8.01477869582883,1528.6745001519917
2.7105029570659553,17.43900536815032,26.25161447792263,2390.8971347296915
14.539923269517047,-36.05121374647214,-42.963497831273955,4850.497313299516
19.934059873883186,-6.280293442678101,31.415930085814765,-1526.2368914005929
-9.287389552488513,-24.567415887532828,11.351866265235621,-239.83926116300833
2.3367702898882996,1.85597061332858,-47.701289865061284,-398.29401870464017
49.85285320380824,-0.48357150240634184,33.39633864159808,-190.3195007340387
10.793404828664556,-1.995946053294027,39.868802058669644,-478.4000842695834
-8.853964488887314,43.75629000111854,19.199152489450626,2142.854019005369
-25.722886015833623,19.91309409731697,-38.967222423848185,-6097.156358218441
36.559507822467765,-27.72008262508492,32.13074398864221,-9012.507423844792
-33.883710316980476,10.002022570592764,39.182848954759166,251.10662682954313
-29.79613034177474,32.06490047756404,47.145409604818056,2633.3971211875605
-15.213735286581588,-43.53627811511802,-15.178637289850649,6263.238382644975
-47.47753724210714,-33.417432634278775,-1.4298385255167005,7736.195625827258
-36.68986264300472,35.60532950525247,-8.80317849621187,-7666.798341133649
-12.829498160410367,10.054801583173656,34.795126706420135,1045.634173617831
32.18162560256657,2.645506635838146,-44.71410659853097,-156.70253842147255
-47.230866348278866,-49.10624113487928,-3.831671702942728,11869.012717443917
-9.59067114573832,44.75092257116252,-47.09884771685046,-12007.802474289858
42.57607092078054,-25.130843366270327,-46.53525253573496,471.185178980441
-31.54621012469664,-29.666293234187947,33.94792019503345,-337.0192199945391
-30.189408504796866,-15.332246756735238,2.123457689749621,2037.0499945645079
3.0118453627890105,43.42868545953277,37.2555909377849,8277.702640034477
-26.882280175785322,-5.438321855260561,16.79234720302935,259.95890088490404
-26.736925500578522,-11.121139388758458,-43.138830288122634,3678.4939614326913
31.0739704719942,40.32163849836492,-17.46281699539488,2597.9969808048827
-0.6222809603104267,-24.784524253847216,21.667630429198752,-2468.671811887139
-47.370606429237306,1.737015050019643,-27.756007774149626,-617.4513484339654
4.172482402262808,15.191116535131783,-22.706184329124667,-1332.4287621122137
39.94068520947843,37.852843540326035,-35.940256455276014,716.9873243080153
44.33821711505442,10.107743340772657,-23.4588310237547,999.1691184257783
19.89223047046501,4.554372745095904,10.684192929423354,659.3770990414972
3.1441461634758667,-44.06649210732222,12.268861927900431,-3214.636743867975
-41.43466517075015,19.110810126601777,40.619914068814026,-73.47062041849334
-1.2996430575204698,2.352552878505257,40.41289883743083,435.7724117043051
-34.787508492038754,-43.474105014632194,-33.21847627036102,13994.326796404477
9.142105006290038,4.491398139316907,-22.029370299561446,-273.7440396329907
34.58070031834467,16.418618337354616,-13.145421444051387,1666.0682705477666
19.67933046933568,-10.861962372853881,-30.42233119770643,552.5629965000298
-38.12754061845277,-5.30866763807424,-2.731066876906695,1026.912565444324
26.165841478941758,6.852813343377186,-38.79147143028446,-409.3031375557585
-9.973924408144953,-6.936899038881307,40.86447149135478,-1014.0504701609703
-22.83159142144594,-25.189203370155887,-48.74260152239975,8533.942003355245
-45.52546409516882,-14.465439353823207,35.82344073622134,664.5250777389595
-18.145730282242113,21.3880736216163,-44.440165682735554,-6335.770952715801
39.747219143974746,-17.727595883493862,-8.661297810983548,-2608.208948338118
-30.969821823352518,-31.462227777086127,-20.497881774280913,7664.862771760877
-19.547066201005325,6.644886943638049,39.51232593292772,628.1866302699033
-24.821342603910267,21.184201190891173,-19.30059721195956,-4423.960103294417
32.06888737613066,46.13414640234724,-38.821238390851065,-1474.269364626239
-24.810065727782227,-32.59616904788798,6.853513041334544,2770.720180587844
-34.09518708132717,-2.6584743482828372,-15.474700178388623,623.9899623088729
-11.494516928290622,-3.463405247439475,10.46114415839672,17.170546389374923
7.729423529372404,27.77254946297589,34.76791591960563,5586.791452953662
30.410502496927663,-31.407713243070155,-42.62912390749703,1816.6890654469871
-32.34198818970063,39.223535681479376,7.901275466185794,-4537.385526600104
-15.993847509721817,-39.08476141058448,-31.02400842772215,8698.589958400555
-29.997107146316935,35.066346168329915,-12.80528170460449,-7104.140685581945
7.566709036106957,-44.30303910567515,-24.327262467165777,3514.9356826877283
27.459692488612504,27.10118663767642,18.508260105216408,5896.950696293504
37.09573075889648,-33.28170182868282,40.409169880138535,-12209.37963509558
11.223260679061973,38.25089361215902,-30.14382146610214,-3425.417560004649
44.37555585117563,-36.3921473820823,39.59651384990414,-14464.476632956863
-22.61224080095243,27.605385102529823,-49.89858127483488,-9474.432059514815
24.291637162002615,41.16623041592136,47.214204760723774,13933.392899463577
-12.478506734917836,20.018190629410086,-40.92067412129706,-5059.490247347862
-41.17242247314417,35.98646104363182,15.551506841341961,-4363.932122820531
47.76116517071095,-32.67934382430986,-4.2489838993269515,-6730.3311196160685
31.311582132903965,18.555779229447367,7.358234446893022,3396.6266086768987
3.156439031624444,21.322270653362892,-27.397395593285488,-2446.2985870663097
-46.27417847513195,-12.287600390026718,43.477508785183176,162.887968645488
25.065253815946193,-39.23949564563627,37.748044572241426,-11666.310836665674
13.501583431662254,-37.10560737506693,-11.831863509354953,-293.0282668203867
19.11576294237875,5.104074626108023,40.42987975932792,1438.810245642957
-4.903905977817757,33.09795062137954,-11.47525482454207,-2565.7888358257333
-7.676864267959118,11.452738381107217,44.053737898991,1972.2067996090148
-2.666790717838893,34.819192913699865,37.67471126370533,5769.915017904936
-12.183230957141554,-32.83060804176692,19.63188258925848,-1157.2771409555053
-43.03456119555356,-13.51748384769482,-1.3972190659507078,2843.0977941769243
3.6447477692470045,30.357886257562924,-26.126402976275653,-3230.248849841822
49.154929899065465,-38.67212901060068,-28.791283030483307,-3727.296406453119
-7.590163532171381,-45.37657969417434,26.939431617085177,-4155.653731654099
5.780561521544115,-26.814321544224363,-3.016545841112041,-350.58197131968285
-41.286232299929594,36.51756719668515,25.991914493045442,-2643.3900503376576
-6.507371114837447,11.845414663254537,24.661839884536377,1018.1201300227577
-47.61073671757664,-27.921941291211915,-39.31786953172498,11489.049750374084
-38.07980695989439,-3.4331033564166233,37.10058638157474,16.142356482746674
39.067676723654984,-28.156337784777673,0.38215539945946375,-5257.380581039602
-41.72925011418576,1.6529948314237046,-48.62464251287679,-706.7147162213214
29.341187229610057,-43.692970242030086,-7.398265605784637,-4537.860061922879
46.0045908371212,22.84743892515654,1.9610723992020098,5187.454790136864
39.2895858612802,-32.828505893271384,34.195413824278916,-11418.47632749027
-42.03626366815565,-30.614704388902492,-6.178465082312577,6987.007094663726
37.24845151403433,-49.90727308902048,-13.579144810001566,-5591.117286594813
-29.862582884318243,-39.75288718557171,-36.68799927101026,12522.631513559836
2.612159677275642,29.234670221288184,22.0797382024804,3417.0315938213257
-46.73350442347196,-17.318738619079696,8.826559071026743,3107.6655977918867
-14.081635905616288,-7.555038149021897,8.212893065267437,210.09925994933752
17.882830318153097,-43.422836301632174,-28.461048938942568,2174.421609524847
32.03593848467544,-4.487866097500856,-12.9488327519364,-405.2291069955691
13.158902474445675,40.13295614148002,-6.206231389569261,1320.9778869199454
13.02890789896908,-0.8537406779366563,-47.82381682122278,140.83759122493765
-18.988407605597434,39.482223831615144,-12.767405595125645,-5934.376590463963
-18.898377726375536,-13.209229211922732,-39.228732494066456,3634.551125688303
-27.267805769481136,42.12555380052622,23.13758593081272,-823.3122439699816
-35.16315918828204,0.2626669500782697,-41.71662032178322,-95.35387877790046
-9.366783141057901,41.16932481294242,-37.5684346035697,-9145.948462608494
-33.74360777713539,38.516831294313874,9.029495954738188,-4505.473904753184
-13.428440988750303,-6.831759339625506,-21.056904625097907,1115.3824213607393
-15.673166032445287,-16.421405886806873,-45.195857370743944,4731.456712389966
-41.314170346640644,-47.3256321061195,11.437449469177864,6692.85425037771
-12.715775419998877,15.518622563399305,25.961224245176652,973.1719727369052
44.61378039208887,-13.8898913437598,46.15976886746145,-5967.721084218887
42.042122026505695,40.42539625205262,-5.7397541334052065,6946.574672974198
-40.88344424171474,-36.12542516570581,-41.82762830972856,14143.300599340164
-41.880368530457815,-27.6573786266453,-1.599018454886938,5692.185776658405
28.170518936558025,6.101872805900186,39.3623795165348,1950.7285411195169
-17.79198863679953,-31.858789233797413,-12.905262708659762,4629.322367180287
10.745747341145297,-18.080795730418885,-17.74491059892597,599.2354214328515
44.38056505555848,-24.486985200862456,43.56987817770995,-10193.671688815066
-18.140645420484837,48.43848580866772,40.40306434634273,5104.457219178774
2.0452093980301598,-1.5248234407091772,8.960943998120399,-79.2068859349921
-23.35456706719734,-27.272470731668065,49.88255683939839,-3424.260103259756
34.30573507494158,30.162106184804117,32.74023065538947,9572.201678072654
-28.33461575624947,9.52174497732257,-31.004079804577177,-2674.140851707958
-27.19230072633605,14.044747306399614,39.698750375335905,831.639645096622
-8.785389886525344,-22.344154674822025,-12.113150727113442,2210.5083933595233
-46.44907538340439,-41.26212673769807,-30.63201581923861,15054.737503608654
-32.21596732156033,-47.426450869103476,44.37647141656471,-2729.623203358217
-17.45583466895824,47.785079702393105,-10.744010402066287,-6378.08739641981
-27.394958339122468,20.88819971073977,-40.29192842129933,-6692.027453329613
-40.5207707383358,-29.902449472794356,23.702596604603755,2380.645117357276
13.115551126586091,-10.286298321211241,32.40650731256318,-2216.1697736233186
-20.008894477761174,5.278269807481614,-37.03092768522502,-1424.8421034291837
-46.96486998916354,10.81472771804659,-32.9823044195429,-4092.242769138088
21.650859211302603,2.978189272972365,-29.285017453556794,-107.38691607687366
29.43611920897277,-39.2521703251424,34.74048407205666,-11923.37255761335
18.005132970531307,-33.56315448532866,34.004292271796515,-8262.278437413297
31.388768227150663,20.15809144552742,25.423610536376557,5420.981198071442
47.64985212864667,-18.933238750236292,19.15625665384586,-5986.755102418426
-13.811812416579983,33.30551457215151,21.043227210736646,1140.2343564725352
20.0792500842569,-33.276242826748174,4.523439289996553,-3874.879311494584
26.503717311692526,-44.92458888119924,-41.98726861330972,3292.6996361249207
38.57788317374926,-15.390414060052763,-35.52654851029304,-222.05350515687914
38.60936275750004,-28.629980177998327,39.856943314294284,-10633.150260720779
-46.51022506064775,-34.3696495292087,-15.662268845433914,10114.63830930208
-15.107643938939134,-26.03448390638584,32.57792436043907,-2152.630743174982
-22.306002435443062,-2.5686858507689365,-33.05006544271002,673.2737820139988
-27.454652482424148,-3.5154210081014625,27.14459020821694,5.389330647487285
-46.68330329220362,-27.525930631486528,-22.67540471245405,9036.934796735151
-9.51713634432243,34.408027399297595,1.2975995839617624,-1338.4420846841122
-34.19577696490824,37.936537979815554,25.5324332850129,-1555.4143949775114
-7.539188313616222,-23.98203162926008,-34.267081117909555,4745.866572158908
10.882752447335676,-17.54389814688421,-44.72635845397648,2810.6408763979157
-42.476172074259466,-45.38302489938039,-5.115440046350841,10223.526237924205
-4.848693788183624,13.364376641733735,34.81450933905272,1895.8090415530723
44.91269711519041,1.6728878107628802,14.967617698552246,474.3824307810223
43.637405313510996,-13.602662416790231,-27.856142318819053,-1015.8613803295916
5.654813521302692,-49.14389287191842,-19.050829735601127,3116.3366258642313
-38.850209009382766,-26.212086030371438,-30.327706130204803,8583.171325058858
-40.114124705124276,-16.869723117244874,-23.104164048343623,5048.211795493985
-45.765160601963395,38.47209518271656,3.5606195813129773,-7685.269697969487
5.228842498398187,-16.423931275587037,-21.029577800833245,1228.5782360317608
-48.06511475279412,9.901492634852062,27.688342760038438,-954.7695002927629
-8.162427370760902,47.42880254107804,41.931821558308016,7581.335129904202
-12.287377303685979,35.19354662400586,11.809389751543755,-79.39449875618917
-25.11438891336091,24.835970190068394,30.963768972683752,687.8651362429539
-33.33649195076139,-31.239540694782697,34.82739886105651,-220.2261695891393
45.982206813673116,5.638926746000664,-10.374382475542,950.6355883286564
20.024370446875338,6.893238513474067,46.57391885145586,2173.1986922209903
-44.253841230995775,30.209031248765356,-35.50037311270698,-11403.77841909366
40.594966650256254,-9.967344091272281,32.436210358053614,-3445.2905209935366
-6.281521213184405,27.086948847175663,-11.311202358366323,-2255.360496401455
-41.171789571006556,-4.860232872094528,34.71648897593646,148.73485031667903
29.599706321166167,-9.826194475584337,13.604285395554847,-2009.2159037221677
5.735524809900404,-7.3054325231143835,-24.16948087198628,637.6586381559522
8.615156769872222,-47.66441065683203,36.07109614700906,-10081.504506127694
-16.22753867679463,-28.174520850034803,-17.13400608146864,4449.305548337006
24.642000927679476,-5.675980168168323,-0.5414472362503275,-647.2628533602912
-22.15727330602737,-34.52726536356945,0.8981185682420261,3474.593591307043
25.93009664678651,-46.66349578171092,-35.528088756690764,2120.1757578448164
-34.3124929365477,49.16003533584316,-40.27210691022249,-17354.92273615754
-20.98023163615742,-32.432887652119575,-33.41155456232499,8350.221403941176
-46.9440992653294,-24.25662690168009,19.475575690802614,3154.0203119998873
33.87442922530866,7.141086152314415,-24.11149433406392,330.2283400136579
40.259741474844816,-31.757451903915566,-43.99205436096061,561.2660689969498
42.17505257234804,-24.046963624112884,47.37480853823335,-10192.54066264042
38.27420745424594,49.07668444770131,49.897456694014295,20482.181909528903
25.938279113935195,9.825502714730284,-36.82587862167528,-506.1237223289291
-13.716477155944986,46.10554630916057,3.249917994159844,-2283.9177598212677
-28.293539476791473,25.79938388173457,38.44685273788295,1240.1230054068517
-38.58541640653101,46.9182314951731,0.6776425325784814,-8418.314361067956
29.955011089517242,-29.282061024567874,-21.290212196616466,-1200.7263377516358
44.03045273443959,42.11761334923608,37.85825770845422,16325.293342079734
21.34635540660294,18.88262221630231,29.804649261881323,4571.991459792705
-8.59989768734463,-38.57984456596107,23.57437189865442,-2734.2776676388007
37.136261940710014,8.331110809630218,5.401366737588461,1677.6556376629617
-27.71325465922151,42.51191444458773,-40.751117465223274,-13776.380576548918
-42.76464913749369,9.4344454912206,-22.161969102284562,-2899.157432705725
45.096445248911365,-32.696445903464266,-11.028202983359094,-5272.279417238926
-3.6643971943910785,-29.881045271332553,15.219442420292339,-1634.0803263352664
-31.11716631421979,-4.13348759271576,-39.328484723432126,1378.5114627512799
38.62651929330276,44.759005308001804,-5.960938852239828,6920.736738192345
46.40314985955635,1.0176639963017848,-33.51446090954499,62.31407893207364
39.20896586197817,21.73290605336355,-47.27098782849928,-829.1028523931674
-27.316346752067965,19.462995021429535,-43.11341825661445,-6488.101051095673
16.954914198800893,10.311362815080606,48.377729089985564,3188.927986129546
-41.16406337504239,24.322677071866536,-5.388111979250233,-5359.198033174055
46.979953732988875,36.211515715333746,-29.786276317012728,2947.246501110863
-34.17490006859731,4.357568696029816,-42.37474041908855,-1578.669500852322
12.937521460505472,-35.28771562735496,-26.627139923015175,2286.7867198662784
-20.40037193492682,-34.12398034807145,-37.89901694849236,9416.757415995224
-21.130964311294886,-12.634797613420389,9.02160838717456,724.4265036292987
11.955464099792124,-2.8010937631098756,37.869641648441444,-660.3766866662907
-43.67092534486006,49.312370075743786,37.9273011940421,-1340.4001399186097
-25.771023275289874,33.4566146084682,18.231183376239855,-1193.7889171704564
-28.977967711101506,-8.134340773447569,-47.96139001316164,2962.5911851982178
-34.84547654141073,-33.65377890731668,-13.821095725105401,7752.549899308941
15.25652800545248,13.129215044088092,-5.977524992238784,576.8731895213937
