v,x,y,z,target
45.77936565409345,1.2660989785667454,36.94696689506905,3.6633306488623845,11.999999999999991
48.3129768936015,24.23857423916583,-16.710710231337288,-30.78209805383194,
-0.41485302959583237,40.128365272489845,36.32874752223471,14.920962158053342,12.000000000000004
36.757216325610585,21.917879519272432,40.29882894716863,-45.62203797766997,
-2.616142068011463,-9.562915676749704,-49.143547495373326,46.521179857410715,5.987407380615539e+21
-20.123021536175912,-29.69316979938933,25.041187480410372,-15.905812342261292,
-0.6968001353119391,11.997676929450293,20.63469769042591,-44.20112979206016,
-6.639156023996726,-4.136845243988532,31.934713004659926,-32.41643767060431,
15.244969078347964,-32.92789522632086,-42.93994896661086,-28.830999642022913,
-10.327017767167902,14.236705774857995,29.926520903840938,-2.2554225938764674,
4.118650351844032,20.494174120469324,-14.013065689300475,-31.648959608927807,
31.315681080640474,-6.205318805816603,-31.19829103799262,-29.2347312575751,
-16.127916561797306,25.724546101904394,-28.77955855527953,-28.790110455917162,
25.109565906207536,-28.275105741331963,-37.622851885882504,-22.478593803977496,
-24.95624123007385,1.9734169193917026,7.710677226362719,-11.137641736363605,
47.458738451684184,24.23997194151285,28.852217494707006,-27.2533799136067,
-19.240440936138114,-4.534131029437702,-45.078164076251426,31.2402723342112,4.847912144865192e+21
-42.360154506482395,38.05432965572349,-31.60167349156785,6.294168696688651,-2513293852734987.0
-31.165089538842274,-30.26952117153091,21.763457586180323,3.1596033913974395,11.999999995803872
-45.48445270122847,34.47586665237867,-22.52397528465685,-1.1315700420998382,
-46.82598838499328,26.254599692485613,-18.467750170289644,43.90271758020839,-4536515368.736806
-8.820001227713561,12.272833958987817,43.77160202211515,29.589277910600728,12.0
-2.7130792303326174,-20.990043649153723,-13.38617753635608,39.382649559318,-19612647.165134214
31.72330283561476,12.199959413921135,-8.336742839325396,48.05510282170924,34179.934224393386
48.13143784637094,15.77373924596192,2.2272927602347465,-34.699510303776314,
-43.92821107066987,-41.086245282273836,-1.735493696161015,38.85578554534834,42.74927014106687
-16.17812645577812,-44.8389785350112,16.015706230535812,19.635337482470547,12.000002673070362
2.156505805593767,44.08761695125261,-14.365437990219931,-47.62847147044179,
-39.486492837250864,-0.5820116220835914,42.86405428802867,30.64087980469054,12.0
-6.371288099470739,33.270377456867124,37.542076462149865,16.550177990903748,12.000000000000004
-38.78996150621269,40.276567301024144,-5.836170664470039,-4.6796924898798835,
-28.51810735047543,23.820237690868083,7.177606105789472,-35.76323800207661,
-39.39492297628049,-12.482413138063343,12.568854117753922,-3.62739407945206,
39.93172317910725,-47.71656319370462,18.544104770260674,-2.5952528688363046,
30.43398999409378,26.890389695103607,36.58890528078234,46.11471613466554,12.000000000000021
-10.837161383710857,-7.403006198689241,-0.9573531142972982,-1.5628807102659366,
-13.067778869261218,14.149171200984327,3.273343280591625,-46.9534695676607,
14.775718423815562,36.14708048826792,40.859687657122436,13.312964711849915,12.000000000000002
-7.3126129544480705,3.2452936322340022,1.7541394378738886,-29.31289055192192,
-41.604788040141045,12.283959676827884,27.91231826683972,-21.573167604497566,
42.39593094076538,-46.794891407729764,-15.86618855839422,-35.80471679604372,
-49.35963879073933,17.173016076469054,-40.69088955481788,-22.906239864194266,
35.29425984509865,-8.774479756447015,-20.445289680487868,-9.682772293752038,
-27.584315446088848,-11.86262465830076,-37.35105078756568,-26.732002134418597,
35.9998495584974,45.5396640614089,-10.94300580107619,-32.47743440553186,
-47.11859398530335,-45.28742327321187,27.186658363290462,0.7018063371843297,11.999999999987642
-3.31773651718418,23.8216159723232,-26.365688243837006,-34.019291147669776,
-36.72064663492429,-0.4986115476961004,16.071330761961264,-10.133909944360553,
-9.972590511548063,-47.39976214833281,-43.05393149842362,-15.649175041864183,
-11.019204492029687,-2.007184997058644,-28.341486979951526,-49.64947121836201,
4.865755150156595,5.873954280163844,-7.1959060769142695,8.812590846348897,30023.0671764358
2.3965191849573273,7.698717470578899,-45.346128749634154,-48.479151475230445,
21.419235058378206,-12.188721410410686,48.936647439958136,-38.891979030869116,
-42.9114125639442,4.0806217394682704,-26.71670128375063,16.653223243238656,-3225915124117.888
-49.253538305950514,5.392896527835312,41.84549522813789,30.526190620629293,12.0
24.52919637267837,-42.721679561981105,-48.33365978625148,-42.98074532705192,
-20.58642508454236,-36.56243194104805,-49.27817370302452,30.946228690377026,8.260331507058915e+22
-35.9171815235125,-8.019358111078645,5.354011004948653,0.763565430059856,11.252637132614135
29.00639525034893,-38.7306548979458,-12.071599535872679,-9.653092225446102,
12.494645773132596,-46.243915503996824,-28.656920804650387,16.44403286474217,-58142233832718.48
4.0442131428433115,16.029828324943892,-3.2126561613968647,6.662017378065229,-19.28978566443143
-30.52267880286761,-19.201002435619095,27.31586913949245,-21.758120193861963,
-30.302928490079484,-18.012339033447233,45.89697440371525,-37.72673608113656,
-46.50933665119776,-33.31491294527629,31.426556431956087,-30.029322597849706,
16.608397771814268,-39.88416496091707,39.67771562637577,46.90231903620649,12.0
-34.50382238068429,24.339490727017647,5.304666131228387,41.49369394829674,12.111189286619892
9.288845081651651,41.613031147473095,2.0527248518594092,-21.37467191829391,
31.36402502858472,36.80147656124136,9.239027679569446,-22.90784764150984,
-6.30626955886747,44.802150955645416,-38.6600803447251,21.46252851074894,-1.2241539175116035e+18
-13.714893413339901,3.1397555576715774,-4.220819634929008,-9.969301143861841,
-14.343678597071566,-5.507546574418228,-14.844129689422637,33.67490411322842,20681363.758600146
13.304863117623697,3.639174994551297,35.674267302327294,22.996019440604968,11.999999999999998
12.630355602404464,-29.39328878648755,6.462805196644226,36.59346838290523,12.068209121445244
-23.245605406043335,-34.977456355418624,31.61027189614576,-30.717134642734088,
-48.42742945672446,-8.635648425744726,-2.2869876243632916,-16.210111571906737,
8.17660517922458,-14.78362409983032,8.162248806203863,-14.971296152430092,
22.946843434204283,34.53629152986609,35.63347336312562,-0.5721698865601113,
10.776537730614287,-18.199180014809713,18.614347469550452,41.55994719243384,12.000000028774645
-10.445198083576827,-42.25909060863267,36.66580735594928,-25.685525259548992,
-44.227462801522506,31.918876132776546,-42.789793360155755,-32.111917115403045,
48.74510515567667,11.565163267196574,-49.521801281536504,32.297166385709644,7.013881911539102e+23
47.622940722053514,-17.28820675225792,5.640274383341335,-3.028247969641207,
15.379943612662132,35.257986030110544,-28.435484780267462,36.9220180858061,-44657885909116.73
-46.859208505874314,25.601888652303046,-11.948198378960306,-0.23321682461844517,
27.496171536528323,14.547247188222698,11.500865364801982,36.35207449376628,12.000639635024681
34.99454465508924,-24.87878678734092,-49.52309466804121,16.685390037554555,-1.1764593023793599e+22
-36.49377427675089,-18.94725027976004,-24.57322256918263,38.11538226532197,28385484907.99836
-15.403371076954528,-34.87421474823277,11.175222686832932,37.30498768372013,12.000091088503613
44.467827394483095,49.83028670638649,25.17040010380525,-24.884095043675323,
-17.873709695565175,-26.24844458968083,20.361646673100765,27.01577620229996,12.000000032015212
-15.690714598535415,-21.40777136257286,-11.207493494258472,11.77165780438294,-714388.8823679407
32.95877949498927,-42.11271770628011,31.490002455288206,33.015024827221026,11.999999999986738
-49.8969802909678,-43.13716969872636,-5.8880621299631315,13.9589509390753,-5476.919033957681
-5.640536151054832,4.873634349771372,-32.3804446249342,42.98893377839778,1.2835708920867852e+16
37.53316155773314,-49.14949480390063,-41.00662428624898,3.2632485797912807,-1.0670773472827916e+19
-32.63085947945494,-39.77920417268588,26.244827125481493,47.66067445127875,11.999999999718332
-15.259072581900199,-11.713113979070023,-37.76682800096091,7.482333757376345,-2.655423554141419e+17
40.29502678673521,-17.114205942459925,-38.466001348890124,23.956654527760193,6.939936893991034e+18
-10.456270159340605,-15.244762504584074,-40.790319958719834,-3.33299139926401,
-25.094486869296638,-35.04273160544702,8.698172567029147,-7.545308943205285,
-3.28065447232364,-39.71310203247468,49.149777605069175,-26.602963281422298,
-33.78075347257305,-32.90876217891345,34.9648474755963,13.471963784599374,12.000000000000082
46.79084832698716,5.0669511294213265,-35.199648727156486,-40.847149807426284,
43.69282752012609,32.41416089887056,0.8367085241640311,-27.365715125876733,
12.847611486770617,39.38157057204978,-40.25123240761709,47.41751058528064,5.780983173584662e+19
36.47566344100258,31.490263179409922,-48.39179413109813,25.991964444860088,-2.7928159601685965e+21
-36.17796382902845,-35.59027128796562,-35.559170920409024,-25.179825232812014,
11.181147549908012,31.94722765314617,27.198165649308407,-0.7126703673877159,
-6.786247170521577,-35.423719173479725,1.8736394917240347,2.4484599029352623,13.566831997751581
1.5771708800409314,22.023021696307424,-48.78581617218526,-17.021023096592728,
-43.84232190814742,-12.11191395297024,11.423078493535655,7.132380826941009,11.999941513276518
-25.28610808568287,-32.09286092583136,6.319897032482977,-15.028669435440243,
-27.395439697593073,-28.615511561155284,-11.492410079271664,42.01971196058135,528301.4188354693
38.82111887938329,-4.322665614450273,21.19711644391461,-42.209022852526836,
-44.928444363583644,-14.579415338302361,7.8202919119651355,-28.416570672202567,
2.6498619253043643,-32.262780731489585,8.58013577638259,-15.261020355638891,
26.43371428848873,28.16120262142522,22.55153038261851,-27.74123408344732,
-9.376235661600987,-44.015924406598415,-4.046703262909581,-16.189590758889537,
39.41460801083116,-48.85849047789377,-49.85838723906825,-48.41743130472742,
-46.240493304842836,-34.78051701807274,49.243793055926446,37.18157936348889,12.0
31.83985858854078,-30.060172154168917,-16.07273630672867,-21.72221504435743,
-4.524947664889133,31.339038688718375,38.2989071292842,8.732076105481326,12.0
-16.544140348428193,32.96406359893365,3.139046229207935,-41.50004023419031,
17.52077871491869,7.449355569840179,5.784315142974783,-46.428394859819534,
-40.281141200636725,41.44875853553394,-36.195048294496885,28.223450781192355,-5.938357739809072e+16
-35.38176386273268,-15.656767798085255,22.238820584063447,-21.16745342686116,
-42.450592666159906,34.34110007633663,40.515156380261146,-41.794636033645716,
21.86756839767007,26.918564882109678,-41.72059275262643,-26.29922256879094,
-36.7087705869657,-44.97511867873588,49.30043414674935,-9.686331317104667,
47.56308148489909,-43.997928154656364,-2.9856554285875276,2.5987795312737774,12.901138156220293
16.692184274637995,-1.471353927994457,-10.306553872256544,-9.280972174471003,
16.513963060865507,41.86729143359905,-22.515610409999674,-23.05025104412931,
11.27868237637314,-0.1591054842882471,41.029845547650694,-2.69458788172129,
-26.771897016274636,-42.78321999368485,4.258267215284718,-39.443319729802674,
-0.6348728756595889,-44.370599590563785,-41.834336984210886,20.669023994345395,1.3619632173983433e+19
13.23709419737343,30.08634024724357,-46.08002137898094,-20.599985732964544,
-48.40283583984707,46.16406721214558,34.10732257716592,8.200064910922443,12.000000000000071
-25.10461133106807,17.997758585501927,37.787466285182674,-1.993334620149966,
-7.548293288823352,-33.83829002979745,21.05090625219644,-14.272933092943049,
-26.48183078713331,-39.08747669465996,-19.21422902388675,-29.983478278588294,
1.1190386225605167,31.493938234545865,13.563736490201514,23.897363921712113,11.999999328600795
-14.264351833701163,14.870887646011582,49.610719696249745,-33.831162026115564,
25.90671822850763,14.630622413370787,-25.679652308966126,-7.730771380753843,
30.55864351701051,2.2030896952700445,27.55543271208849,21.6630909740191,12.00000000003737
-32.76443374007302,13.31115033179988,-24.97912816142376,0.4045545926600127,-1372744894089.6807
-21.755846477393792,30.65679871009199,42.06273231661113,-34.448554259910146,
-39.6163411487633,-8.30212729340252,-43.25825232349387,26.781782598881463,-3.953718105086852e+19
-19.7036626112731,47.906429763736455,-27.37768523801616,-8.350356119244807,
-18.8237786972296,7.9059526298344664,1.802727236221756,39.078394001286156,81.20865536730132
-18.32498214909215,34.55391824142188,21.120240443060823,-43.69160196419335,
-27.47655346603214,15.05151744131416,11.62510138685662,5.414174717991912,12.000027434441051
-10.880567081019997,-8.776464413974061,-33.28121683030688,6.7292372656701644,-1.3652273561295568e+16
42.781020012931464,-19.100875464319135,1.832239521272129,-10.926895061498662,
17.729695071255478,1.9079340056189835,-24.7796809494651,-46.17628083196254,
-22.577858483095604,18.529926051415686,-30.338086115176388,-23.765218125770758,
-45.51897626753028,-12.555226924006071,46.178700670734855,-36.80907783152515,
8.969785412558785,40.997996835109404,-28.648699203627782,-31.493446636122446,
30.76213876083493,8.581934319046546,6.52807102139883,-45.01860881264991,
-11.413363124251106,-8.665408463485548,-37.495547246208716,-45.24317337895535,
-7.295688166301893,14.225767544418318,1.060584593565686,-18.583202662167352,
34.33339993685934,-4.849820686498596,-20.144883176178794,-5.505797974018655,
35.85321846925757,28.8063738279225,-27.19928622707123,-12.114958762963553,
-22.91113265572411,-11.730830353442748,7.5921668699678335,-39.61047307998773,
37.78424756945188,-6.488540916777943,-12.549985514128238,-49.19295988083427,
26.52909341138229,-5.249146458644603,-12.493750454747513,-5.3061682100650955,
-19.700817302011753,-20.86379234551994,-9.067438592811186,47.808566758494536,-548400.9316769635
38.59417665642377,22.019725640717198,-27.030224780681323,-24.666225209112614,
-17.320246636627687,4.236412028374147,-44.30938249395228,31.995161212550315,4.2035813328083784e+21
-6.479312278310779,5.555061721303723,39.94173833572975,26.653510832214053,12.0
11.915471027854743,-18.87414987833045,19.330463963167787,-48.14795425723876,
3.789133866187967,45.15833394848315,47.187046568183945,40.4500452939036,12.0
21.6447229112392,-20.307318973561816,-6.083516631656607,-23.08793050728999,
18.583719545444197,39.05601323290743,40.92645054175918,24.523513550416766,12.0
18.994990917444127,42.84946564980034,-34.70444813280659,-47.94219968009345,
14.63026920317067,35.47502182227464,-24.701550951376007,-25.71515765763258,
26.287422965026693,-41.93891875461774,26.872164363542794,-26.94477146979174,
37.59164771679416,17.228544234034118,17.7913624766648,-40.20316914205806,
14.585201396040787,-16.086913595232744,47.614460005953006,29.178413060089596,12.0
-39.447371821889455,-13.425093996539196,5.344875990991561,16.30529688405278,11.907632626784324
37.78268077986186,35.96161975514555,22.01348288331839,-7.721670673698476,
-47.29789829811825,8.341074723576888,-15.505933570659714,-2.099111067938267,
24.60754705034053,-21.584861009588952,-20.05930476978268,5.040391180877357,-2919541104.274825
46.80819405416585,22.202627398397112,-24.36749532223982,0.30581669380345033,42285645172.2184
29.104259920672675,21.200543990855692,1.8457547860199242,-33.31794416049492,
27.98320618687295,-39.733648997203986,20.466508296153762,-41.08975075112746,
-23.70562825849447,-7.8139803052717625,19.901902329748566,16.487657451641752,11.999998599402124
29.62833583468783,36.40402716138074,5.160345555543657,-29.770232661264384,
-24.125063003082847,-13.889647016113727,42.34354350107927,-32.94244756055997,
2.9981687662429835,-43.45851797570144,-26.502248721423392,-1.9699338730097438,
-49.83679353828665,25.541880823491766,11.247645724919451,-39.79043649158931,
-36.522866346978454,-12.788552791861477,28.37292339750185,39.15017006003019,12.000000000000817
26.946709202118896,42.761326018810195,35.668719968172084,36.40237310322047,12.00000000000004
-27.84787537645741,-1.3739743539883307,-9.681818258803176,-22.493860649708775,
-10.922235326351682,-33.597701643322424,29.552978334205037,33.659517950699694,11.999999999978531
11.197696327188588,-27.92213765591809,29.964536419476744,16.115309955919273,11.999999999998362
-34.246690488901464,-15.98734863714666,-35.484717381078966,23.288488818902493,1.2530388125106178e+16
-36.384171965450264,38.31628308333649,-9.354580172296835,-16.656357650681677,
12.378432038684593,2.255273392207947,26.839614671131997,9.50791733281411,12.00000000003962
31.912531523938142,5.938169072472931,-24.97898584587065,48.5585520037819,507941057549.78156
-31.916341020311545,24.05884702066126,-4.758065296088375,-13.973279692653826,
-16.84136979309976,-38.766431032122775,-22.943701477669155,-39.021381028805365,
28.738667468100715,-0.39270723889834613,-31.955454146319372,30.524697348006598,547646603803906.3
-34.75893011329608,-23.76240156739836,-45.942940397296724,-40.41304278005619,
46.788104809690836,-5.705545453635331,7.533728827722896,-0.19200684865430162,
-0.8375946499307929,27.765824651871597,5.004678787170725,-18.589242560068776,
45.144215444367845,-18.89255461889442,-35.88732645495898,-5.740534031879662,
24.876048853506504,48.55768021489462,2.2383884670167262,20.44604028244062,-3.222036584764224
22.536293816440335,-48.96141710492745,3.565251064556861,25.274166815237777,10.37036902179318
40.27078955738352,-15.294051037128696,-29.8165558682978,49.04225276358055,-106293139100173.9
42.163695390691785,-48.109772044431494,-0.09291113851117672,15.3973184371807,-0.1130496031426933
-13.961607733870828,24.32916790546672,-20.081878049273605,-44.15695784840391,
-13.621549171349422,-47.64352714996484,35.3754705009283,45.6882578926043,12.000000000000009
5.077288742677574,-12.21977844815526,-25.98914626267258,-4.967483188999658,
10.673697194844742,-30.483109483698467,-6.929196624244113,33.061506979021715,-4119.031846526267
-8.297873714435134,19.868364855068677,19.677241301435274,16.60996836250301,11.999999980390148
-28.842860149559367,8.800906660745987,-48.73721319984242,12.011940256629792,1.979104335605435e+22
-36.697261285785686,40.954800089990314,-18.48954033784177,29.57701669122622,-134294344.97548923
-12.103635091740458,-8.587239698127313,21.81098165205168,34.690558037517434,11.999999993159436
-32.14583745546514,-24.200753129104015,36.424139833019694,17.796826391016324,11.999999999999995
43.39587341890599,7.448480406370109,-40.14973746077042,-19.02743197359088,
-28.137355429432098,-30.584348318355836,-31.514766382384817,-16.438195372638184,
-19.479232804691517,0.8666412091889981,43.31065375964137,2.0340748647924016,12.0
19.07100860495146,31.681592673043752,19.44826185360094,19.83251352932733,11.999999983861796
-11.758887423684307,-26.17996360201952,16.949606897310773,-1.8066899545874122,
33.0164677335345,30.510042606662566,46.05798100443617,-36.05216224288775,
7.98466218225299,48.5589172119974,-47.79332748440692,7.893738539452357,-2.424862693341965e+23
-25.295321629871903,2.641893604845592,-28.160563785602466,35.77806521347917,20810429659965.965
6.800277764831229,-31.289131853420837,46.95382066369082,-35.39686792258454,
1.210873149151638,47.267515996851,-30.640003146598428,5.086883758885243,18125689019543.047
34.04812349720113,29.23688580855743,-6.713224747423197,-41.81364034238501,
42.76356146963862,34.60753269138908,-35.67883210301713,20.381121998733107,-5387439648344977.0
15.39639143185066,29.346939682637824,16.731650665425605,0.16950955234337073,12.000000867612249
9.910138677665245,27.539965980491445,-41.06206198472495,22.364266585460527,9.51480563028299e+18
-40.96354765541811,25.111048473941324,-23.022102218758455,-10.012408307866913,
25.08579855675977,42.82919056634252,-29.937060120672964,36.225721359935875,493369944346630.6
25.166011942170016,19.126637558949582,3.4072596291718185,23.06690884636474,11.824450138598849
0.9745753247884608,26.97127086655857,42.057811599183864,-42.13059993213227,
-27.708220498797697,19.668661617894216,-44.451057149449746,-9.552284209205617,
-7.304047961977467,-35.59190444410394,41.38380487118971,40.6667680618703,12.0
-9.441039987252495,-11.246869448039277,21.00250502541239,-35.442996802277925,
-49.027446625533166,18.837641023382616,34.3514834215766,-38.6641565527173,
-15.316146132424102,-42.60451649500463,12.37922232876656,35.60020221381457,11.999592184981363
20.41127684219495,-46.14808970338792,3.0831569513631507,42.23228523464428,55.23090577437869
-14.890821413556587,-0.4460533334821548,4.580641711749145,-34.42628191541331,
-30.69913366924831,-20.75511460651085,-34.11379292611173,-7.627155688079355,
33.545736875249204,18.68811345803782,-37.38932496876005,31.40568248385918,8.528018494749838e+16
-39.21224438689002,-7.4627444050147105,11.567918672871535,13.971229707027632,12.002747866586985
23.90477966440359,-30.499728006591752,24.150944125161033,-22.766811389362495,
-34.48672917233414,39.86705321306583,47.01090273077858,-8.492468915127851,
44.70914971879766,12.739009354336382,45.39458243853251,37.159499841162585,12.0
28.193037713709415,-23.228478281290265,-1.587157040385442,11.14530452891659,223.10450358775347
6.173021124715248,-28.429798937971828,37.95418764552329,-12.355801483160576,
26.58050238657441,-19.296836128475793,17.331472049031234,30.253521315329323,11.999999599927483
-21.07385598397199,-14.785190473839258,29.78385879884435,4.039270353566984,11.999999999999917
-36.99533044272262,9.516174781740702,-22.91232511887603,38.00108328246429,-13690338148.603209
-45.75399072090748,-11.127270340670378,-36.756768251627136,42.861770259529536,4.7970688182117926e+17
46.272459230343514,47.756278643897716,17.208670386132354,14.103161594564568,11.999999440362737
3.804595210832005,-18.894483516614848,37.59861869029437,-44.54136671458476,
47.13181155159431,7.85903029882877,-5.386962851499852,-0.8377279570117153,
38.49088378916291,-47.289339371616826,-24.145442130376903,4.116164932278245,12341366307.920286
-48.04612428933566,41.5614434959308,8.157930575731918,-11.914711310930016,
-46.07718839465529,29.61533862121601,0.9231620242258174,-28.65130182435822,
-5.498903247905332,46.23724276438165,26.25417558547018,-2.5968386940110406,
-26.15801640966521,-10.314198610241277,48.37993101374403,-24.162495418117814,
-23.388988850828042,15.715668097806201,-30.51689337938922,11.820449968869418,-6787828546527.489
5.759503839254762,25.554497050872413,17.00686444136295,44.3178514154733,11.999999516420703
44.66307251090133,-34.59878486009279,19.676218723189592,34.22339260025274,12.00000000192201
40.237562025472286,0.5769755784965298,-19.858719748225838,43.811120925212634,-7350951903.233181
-31.21210817194181,-2.723735012956709,7.282156797990339,-24.590359953665597,
38.474338782112966,27.326867460206145,-40.36230288133183,-36.702740880693355,
-44.96092062841052,9.204168950830471,-4.323746882886546,-26.35023649512075,
-44.13570308559274,-5.197434350955376,46.348515015247656,-47.722541922673045,
-29.08490267450312,-13.91912258892689,-9.11460097833865,22.972365368761686,1030067.8418086211
43.7673054184221,-48.35504131910553,-11.870488598658504,21.938458064385046,8028470.04184003
-39.461174251880614,-48.35124513767015,-25.207985912816266,20.42735255046506,-3194233276218.8076
43.36682136101267,49.47185239832416,-44.2754152327857,-48.6637869865662,
-28.21679695877818,15.068118636811732,4.996562181502938,3.602752077013392,12.036960452237675
-32.342485328311,-42.95425369995077,-11.40536924619402,28.841296142583587,-4192307.911053937
18.086987512229726,15.937121510720104,-45.21672104937752,-5.732546475500243,
-2.319277291480816,39.96372382154479,-11.155031104629657,-12.050069770394813,
-18.68292221695188,-44.91259099169657,23.634433961102204,-43.4650693631518,
