w,target
-7.301459240548937,
-1.5137513476772142,
0.3451973560768451,2.0160836913405413
36.056319669289465,6.316370372334287
43.543791205438694,6.490912888753055
14.005725051964262,5.4416309203524555
-5.649165328363203,
-25.53076548429655,
28.8577590952778,6.110359345666799
-33.80654133834735,
-6.357382713863323,
-40.84441267888347,
-6.529808444978201,
22.14172140570163,5.865300243728415
16.180170994609313,5.575134017895866
-9.462188977870177,
10.434479550816135,5.169342787547643
27.2337459697157,6.056778723966091
49.001446131157095,6.600144950866959
-0.9141783271202399,
-35.659596915477465,
10.641894974713075,5.187550402990732
21.109461717735257,5.821136348936054
33.740632089907706,6.25496634648207
15.249079102553523,5.520308904790663
-37.154689780875856,
-15.406279346751148,
40.63996755364731,6.427070640913759
31.893322730704384,6.2028805048765285
-42.64280055739604,
-33.333618501767816,
35.470486059799285,6.301217007656071
-46.771103329238706,
0.046867830400557864,0.16896342982367996
-17.5740271882864,
6.746887081222056,4.765990330775329
13.036307651884513,5.375279300338837
34.76438974617723,6.282616719697552
-9.209552042727907,
-38.50707552490044,
47.951357719975405,6.580105935154565
14.9209610104365,5.50018717447606
-14.247175822782168,
35.387904713662294,6.299060828815285
23.58003693911141,5.92351974474305
-17.218835640533925,
26.41561055602216,6.028563191283773
-4.779608685899937,
10.372415964845516,5.163824240147328
-11.986844248603475,
-12.082616910335496,
9.68359697741078,5.100258184206901
-22.445966955699493,
-18.615549913237327,
13.414127986141565,5.40170800932198
-29.319717151875256,
31.51086748047753,6.1917205652595495
15.450614673524314,5.532454472400301
24.78115491256368,5.969478885685554
-11.209215367410344,
9.257179378522196,5.058599586773122
25.44849054171658,5.9940601187509825
22.05426894935337,5.8616393795245045
-44.158226723595796,
35.41265950321147,6.299707697977853
8.461658291474329,4.975480179140504
47.908471106569024,6.579278223551617
21.22287966337585,5.826093183636507
-8.06644595218905,
16.326383749681696,5.583455700687585
30.828402916100558,6.171465686281438
-31.041682196919716,
-17.19211270218102,
36.33786189390189,6.323565458100302
-38.70613260653933,
-46.57877571662959,
-42.45464859423698,
-25.651003577418386,
25.511946276735173,5.996363850310347
0.08536072079174772,0.7235796968619743
26.976041441878422,6.047983608874787
-8.66019393553863,
-31.358827634396715,
-32.0340505595092,
-36.72925066337317,
28.24944572705168,6.090651153225828
-27.32368323923813,
-44.62480493825822,
-24.466650197563034,
-33.03444288549581,
-17.678553663882454,
22.400228202289682,5.8760377030171425
-5.972875284537714,
-22.735587836368698,
-33.54100079968325,
29.523182122604496,6.131447542750609
-9.245745671855147,
-23.23752175715912,
11.100137388495803,5.226549394370825
-42.210776040874556,
19.75338180692799,5.759716305876239
-36.09533983387333,
12.334881913111538,5.324117541834193
-47.04242694135097,
-39.49985810547331,
5.540536554884909,4.583765386341762
31.648165512294142,6.195742392710664
-12.988522559833356,
1.1074099768950276,3.094376959832146
0.4528355322692832,2.267153258485063
8.524963358735768,4.9823750697754985
44.85918591751525,6.518443456344999
-12.063445724081333,
25.897454001559467,6.010237559863247
-13.483940656564265,
33.68000916412363,6.253302788122522
5.6050488999794155,4.5944741344633675
-2.4179432706975987,
-36.81751704709381,
23.113271869805246,5.905024841028519
-40.22407660943791,
-41.66465391364641,
17.09159077292793,5.625826694919566
-28.78157615585004,
47.32883642160695,6.5680180125303576
-17.203231011068098,
-40.41046492570868,
25.448480896042398,5.994059768132701
-2.833075164774357,
0.34235434818629074,2.0084335565407128
35.134434221184065,6.292411214116594
-24.108554585168417,
-24.34428220150513,
-23.65933912686382,
24.190723015212285,5.947172047946324
-41.11440222049691,
5.6520178921209165,4.602193514615422
25.498132249050457,5.9958628266321305
2.6095158293400473,3.8872726628975025
-32.92856372846276,
12.04963482454442,5.302474375922817
42.17646312548655,6.461399435357851
17.291334817840706,5.636574748160866
22.388783587073164,5.875564961619187
1.2339877613587547,3.194492115619002
40.489827791374736,6.423646830176059
0.6854169095708258,2.650583754849998
5.832040713651075,4.631197765415228
9.479389378003958,5.0805421728350995
-35.82650207943657,
-33.61709588569269,
-41.98413178433176,
-15.470743680732355,
4.594155538991714,4.410498129310785
-37.611343912069806,
46.68270334266103,6.555302274898267
25.649535382584588,6.001339340707381
-36.12751598345261,
30.467270804910086,6.1605654673868
29.548622394779613,6.132244317298868
-4.810590982258255,
-9.945460109136825,
-45.711607823165046,
-33.16587075757339,
2.627549126427134,3.8936432990792715
4.557075404135304,4.403001637400398
-16.75584524906172,
43.45410024912064,6.48900552294955
25.69172447959299,6.00285963518037
-2.820813857019523,
-42.43076519611806,
16.46840798524724,5.591467945463872
-4.339843888347957,
-0.765098889429936,
-17.554706648822005,
28.450409870906284,6.097208563448861
-23.034304028744558,
-7.58526706827157,
-6.08913735669244,
25.74967409467365,6.004943799142676
24.840511752355198,5.9716919474824
-20.548278834431066,
-14.109361500843157,
-9.174972124821245,
24.31995335366169,5.952100631115168
30.564664430716732,6.163517816235054
-41.09215803892593,
-3.551720731312166,
-49.88666522312426,
41.710454175016025,6.451121677041499
-48.109729944790935,
-24.72218757334812,
28.182852368553156,6.088467934268444
-7.813873449720788,
25.290669257692684,5.988305486013044
16.9764484450414,5.6195737668751065
-18.398768228767693,
-37.010104315638905,
-21.757066907378388,
27.224060744072716,6.056449687894041
-6.408999973130669,
19.576616449983334,5.751401156373681
37.203019311367584,6.345331539699161
-15.374393656213329,
24.512466285563136,5.959394329910782
-43.95589153170603,
-6.638273388118897,
-39.35252102186807,
37.062325250957855,6.341826572216817
-23.050291190044682,
29.504834474637263,6.130872478814669
16.635453007535403,5.600803765808733
8.31880676764203,4.959730007659523
-19.35406373730387,
-32.35907094084453,
-47.734350775823756,
48.64583644144578,6.59340728833528
-13.773630372953235,
6.038105498064752,4.663318484113903
-40.9581477480822,
10.623758661027715,5.1859725581343845
-12.331277789698937,
-16.2407542735001,
-6.6067993835625884,
-31.52935672667726,
45.38314698593426,6.529185514415209
-33.88180642540199,
-42.60164164255394,
9.32543752980419,5.065395432502314
-35.251925824511375,
-28.95313334613736,
-45.80785412038209,
-20.220138999005,
16.10201300558883,5.570654768672975
38.63787349093913,6.380338150454987
-13.792912307765206,
12.999889535714004,5.37269148001989
19.868507059197242,5.7650919505189515
-7.826420736686991,
-44.959515000246874,
7.8827473243468305,4.90992330034676
-45.42569017689283,
-40.434803010090235,
45.56902107876698,6.532966459076411
31.687705377961436,6.196897385863778
-41.11384202266216,
-49.71778236893473,
27.813714896833716,6.076271667071174
49.64247173531851,6.612167736052902
-10.387791972445882,
-49.10686451603763,
-38.60951986306826,
13.186229143343944,5.385856917221801
47.26824460046477,6.566832980088237
-44.40122463438536,
27.713543237659692,6.0729340768091
31.273043672563233,6.184712422349877
21.825535383659386,5.851995249390445
0.05226202482984377,0.26973667403048385
24.810951572795346,5.9705904868564295
-3.1380470105893536,
-24.22187665144786,
12.956613503267725,5.369606903358321
24.826400679815592,5.971166309446562
24.238367345079723,5.948992163502654
44.20309177809439,6.50481413825628
30.851049097359635,6.17214496561593
34.733347436840006,6.28179034445572
-48.293071277105696,
34.71663585105823,6.281345160570057
24.13566203871838,5.945064130018027
26.62596222185786,6.0359003134390505
-36.52513062857808,
29.867162948418297,6.142163159018081
-15.827203863640364,
41.53606167869043,6.447245922414062
35.17911478382274,6.2935868520295415
-30.812173466213856,
7.336261613742259,4.843461345377518
22.20455848417261,5.867921762622967
12.79855057762476,5.358252480654999
41.40588789068896,6.4443422770658
2.2328472496716643,3.7430696993075183
-10.088455554486785,
-14.086887443069209,
-13.603504036646562,
-5.080097202655509,
-28.04547090584232,
-46.0568811767274,
-49.225443840651494,
-40.11196186524202,
-4.691541918794684,
35.69489218212135,6.307050938668784
-33.03878869778018,
14.771488592476572,5.490873681079781
33.682746371889365,6.253377964575382
-32.05241198412663,
-36.60857702992204,
-44.094783775374424,
-18.72054340830367,
14.575046449181627,5.478489188143755
-17.585857755404277,
36.51410837293294,6.328041291426371
-49.32511317165107,
-36.54898310842897,
22.442462008655454,5.877780162162822
34.71419849558647,6.281280213375057
-25.84835698541713,
-4.1787135244915845,
34.56014397812028,6.27716590677846
-44.920762012602886,
13.764150691160417,5.42553626176708
39.486306856257684,6.400431079482567
-16.378941252903054,
0.0988870019351964,0.8596465175403276
11.21050372872984,5.235701521500389
9.331141561910847,5.065961077397063
-42.12077281213179,
21.289371048070905,5.828986830594754
9.233875201910891,5.056267921402176
38.334501978306946,6.373046328322135
34.44538927770385,6.274089237054014
9.753368400113871,5.106899358733616
-38.39504296456371,
-25.63843270120917,
34.48415247406558,6.275129655746111
-5.767440792782587,
26.075706469594294,6.0165828580815015
29.484699784264322,6.130240992540196
-35.196032553756936,
1.9715278206991016,3.627930198056019
-19.846764035987285,
-9.992032801061733,
22.55617076917396,5.882455246413535
-3.112889170416885,
-39.23492756768064,
43.92871719648626,6.4990543501806215
24.604200973611086,5.962849736150201
-48.52683300023122,
19.641205703469538,5.754448146840131
-22.961902627683585,
33.687725243697,6.25351469188496
19.02786801044229,5.725100977351227
-22.135114290112156,
39.43722550933036,6.399280533648657
-13.063773441812657,
8.004065583393846,4.924051659970035
40.063708034149215,6.413859933030203
-10.377345968368466,
13.943625310174625,5.437520249518698
-36.396691866328965,
-33.933357981567,
25.69189026431748,6.002865604347921
13.288607871808097,5.393011305585365
16.91027932953078,5.615961164542692
46.441166912645414,6.550503653235975
39.629077592890084,6.403769742906357
-45.52452390623832,
19.512961603962324,5.748388394659889
-31.304852435141516,
10.824062596979203,5.203251328731273
-36.707218800560916,
13.47741020334984,5.406061731926002
19.365941139853575,5.7413922340606
-8.10036043430803,
-9.40128927829008,
-30.73366217914564,
-44.52599753066819,
0.506644836602753,2.371018712646672
-3.3761198331418143,
-21.83784703497632,
-29.563571289786893,
-33.18689391904669,
31.391395338302246,6.188206621433353
16.70992493828271,5.604935682929366
24.967843943898544,5.976421617760584
-26.165541004708924,
-24.134127984755814,
45.3215291841495,6.527928701888042
19.17748849298924,5.732346386667263
8.847134359857023,5.016689586723001
-29.13439929580698,
36.915939286084765,6.338165656100109
22.74616714543174,5.890214521685839
16.805277281144754,5.610199303874753
8.610004336590208,4.991557178513801
46.874056888353564,6.559086316092893
-7.826237610692189,
-16.850886536854105,
-25.20371778060855,
16.51718357954222,5.594203670969565
41.39301014925212,6.4440545312229265
-17.616389808213363,
15.504620046671178,5.535682202563589
-27.143630162475564,
46.74999862500175,6.556634813186944
35.12153490961883,6.292071528452123
-28.19290361469784,
-32.32761777115029,
-35.63116148654982,
-7.024008130001022,
33.16809244965937,6.239134654911389
-7.653998272878823,
-24.62984275255755,
-41.91694630627152,
-38.70047245433158,
16.945151012888374,5.617866794791711
-46.7803002557582,
26.253525751345023,6.022869664254629
-38.53475109141085,
-32.424525585207874,
-26.88155697713317,
41.569731031566036,6.447995466888779
47.16669354566008,6.564843471508555
49.77729112959615,6.614676581020889
35.03010565607488,6.289660282572718
-3.3008240281544445,
-24.281538869212937,
39.59188291722707,6.40290111332622
-38.85212379943414,
22.429121496602434,5.8772301212085925
-29.30663462687071,
-36.03756513268902,
30.171403459463647,6.1515384413693335
6.647357911434881,4.752242504134625
3.909774859158624,4.261283226779624
-18.530017301515723,
-32.711194938742416,
-6.193014470734781,
-2.9885729298559838,
-8.10906389951684,
35.125817753805975,6.292184325107854
-9.156063969577879,
19.660955216794633,5.755377827754876
-12.09108498250643,
-17.717455806288932,
33.93739338413816,6.260345167893773
-43.14884939549943,
34.191702530557905,6.2672511473464505
-3.0307134562255555,
-31.39869252913339,
-37.46553698054626,
-24.640723501006846,
-40.954807198004104,
46.878475269975524,6.559173507588676
-27.273044542827485,
-34.842848347055366,
39.56975285134486,6.402383909333587
3.4239704882336213,4.138548927190465
19.455197272662545,5.745645910729886
47.8417730674681,6.577989478067451
-49.46191580971778,
-9.539301804234292,
-6.964007002781905,
-29.200937777707235,
9.028274229793688,5.0354381006875055
-41.10613942068619,
18.358760904509992,5.6919863692310155
20.02740628970298,5.772460628688963
28.938837100269154,6.112954690008861
39.405849194814195,6.398544271776878
7.175487287862083,4.822963480673588
-36.863144738018526,
-30.625681877856824,
13.389457809586133,5.400005171089042
6.7346234102261135,4.764307362353866
-46.73499908025063,
5.027098579794121,4.493806065594083
-15.354993791024263,
-48.64144383760461,
-9.273943048495617,
9.32644726678408,5.065495589073511
46.975901946377746,6.561094021341618
-24.492544018559514,
-35.140542288747035,
6.957815073718706,4.794467238221911
46.13804941995994,6.544446159663858
31.910827565638954,6.203388083135527
42.84802651822588,6.476012655359878
-11.468316560218717,
34.07150206043555,6.2639934266023545
-22.138793855963733,
15.120648972617388,5.512485018716875
-11.592041364670571,
14.656243072894611,5.483628263948847
-44.677854199098334,
28.452411049808703,6.097273628238414
44.11442264995733,6.50295667745886
-49.400017690317036,
-14.839119826620859,
16.798419195754832,5.609821723206011
-38.00578306926511,
-28.884108466473435,
10.230975890671893,5.15112334046408
-11.842494191711282,
-40.09431481141429,
25.815125883769156,6.007292146457894
49.97674257619363,6.618375724814595
46.715107850800024,6.555944167932942
33.490046880907755,6.248070559184499
-14.170041051496241,
15.544848985628533,5.538079260625669
19.224807974889714,5.734626082550873
-27.533088883609093,
-38.847614940251084,
-20.596370928993114,
-20.009357620942048,
-13.894773032015948,
35.3094372119198,6.2970073944356555
19.649146330514228,5.754822053150589
-44.73800688436235,
12.117401656399643,5.307662242921943
-5.898993880593586,
-9.195918980260565,
-7.019138572636329,
8.946858023196157,5.0270582621745685
19.153326977392794,5.731180194601765
31.507476391824483,6.191621009573657
-44.78480766413803,
-41.81678804390149,
3.277178055706564,4.098015081196178
-49.809285175434795,
9.702386066074645,5.102051314855496
-29.77432141860993,
-16.114601400974472,
10.10370383766115,5.139543694152726
26.39701220418914,6.02791166693358
-46.758255773596105,
-31.892052060953326,
38.67188550724643,6.381152089716188
-43.54015822369648,
-46.55913560544549,
32.88928780737321,6.231326019537168
-23.347196059798815,
-9.075698203466807,
-31.09450205605612,
-20.618095327180885,
35.87135883704883,6.311612874546244
-36.778806280162556,
48.46192179044671,6.589903346981824
35.49146287523003,6.301763907683762
42.190083886267416,6.461698128330616
35.21321924243449,6.2944832063964045
32.51915305709318,6.220856551626515
-18.106400957927036,
-15.089752681681034,
15.219755926221197,5.51852837515292
0.41943018725976344,2.1962651276187453
-5.919577972521452,
-44.26171090584072,
42.372358537951314,6.465686019903785
40.08991625050855,6.414464867353711
-27.69525531440037,
41.66618623709735,6.450139389011582
-41.32273649587099,
-13.347429507338923,
-13.739447206704625,
6.5607004498010255,4.74010394533502
-27.023790542573334,
-39.046894355237725,
-8.398982349754881,
-26.9808018316685,
30.9096011100295,6.1738989430802205
11.145926489310689,5.230357451533292
-17.522887602207362,
-33.84430546311401,
12.701187159496229,5.351188392352644
-13.194006369649749,
-15.981565268170527,
-37.57020566543207,
25.47615476788586,5.99506516134303
10.708854624735295,5.193352638894817
25.934270584591374,6.011551700373028
12.97001550109512,5.370563254628619
38.80922360137822,6.38443145317199
-24.75250489231071,
30.693750388816383,6.167416408361332
-37.32575032487006,
19.76616652935826,5.760314818419587
-4.280180979496414,
31.080011817361438,6.17898490329959
-23.800087685473304,
42.3541049859476,6.465287433734175
-22.412657068244314,
43.18675023518324,6.483296618251666
41.20863051912856,6.439924827477551
35.75478782193798,6.3086018570119435
-22.27647170431957,
-23.082078048921094,
-9.404300073980806,
35.18757775260637,6.293809362019017
18.594671490870667,5.7037975266208445
12.23451143712623,5.316559524619947
-8.187363992027116,
-14.511086705926445,
13.772128291642119,5.426072257031363
-7.531137118294836,
-9.667873728961041,
10.094295665952615,5.138681925247245
27.338344130273683,6.060324798844993
-43.8824277127884,
2.2564967571646832,3.75281594023942
-47.776865030082774,
-3.3756480659685977,
27.98226871607224,6.081860625651046
-6.627168542964178,
-34.64422746584302,
-14.388532527674101,
34.93255152190723,6.28708055660697
18.42032157811218,5.695083052505423
47.05841018396869,6.562717344485073
-34.696267790299814,
-20.55988055596617,
26.098469817985503,6.017390045682102
40.27482224945429,6.418721636932078
-6.43418707930681,
4.72271170015005,4.436027755917813
-46.1129242744642,
-3.949076320952713,
21.955697480680755,5.8574956173022175
19.62270883773661,5.753576584430729
46.334631244071375,6.54837916447622
-38.94970005587609,
43.40408467396493,6.487940182354826
-9.906331572093244,
-38.640122633028184,
32.1342944008325,6.209843476243627
41.739880546783084,6.451774059932358
33.97013203768822,6.261237110384014
12.997666662186461,5.3725332910712655
-34.80412144496622,
-46.85497580124556,
-30.694652281344194,
-6.252047086126687,
4.916697050962313,4.473264447358124
-14.066577138023305,
19.813620417337873,5.762532976364787
-37.72138119550018,
3.8901125089100574,4.25661940520741
-11.15208557468685,
38.05936913698159,6.366383176580356
-16.582073006328187,
-32.633190535402605,
22.368617436263392,5.874731372397561
-18.11734520445768,
3.6952494029831726,4.209081199216168
-6.676426638365719,
-30.596703521496938,
6.656600731746856,4.753527842894912
-45.7317454079984,
-8.975265373944772,
38.87797754163822,6.386068805497457
-26.512113099866585,
-4.095547530193386,
-39.688105245490625,
5.110057464730566,4.50894691988809
-36.90630468816054,
-3.3137499967310973,
26.315913340061158,6.025065293321482
-48.07285249309599,
46.77702749445314,6.557169481784767
30.46999803580067,6.160648267862616
-37.39481910250401,
31.372426092709148,6.1876474633535095
33.192309766717074,6.239809821507944
-49.684838017078825,
-6.835970528709922,
38.46806438493627,6.376263711982158
-40.77935841178365,
-39.50370615407242,
