v,target
41.96940845429816,1021.4266254394454
-25.074994783909787,-607.7523732490077
33.781169193578066,822.452411403947
-2.29128983838244,-54.10834307269329
18.356454108057378,447.6318348257943
27.29403346012819,664.8150130811151
30.482403706118546,742.2924100586807
-37.422760922418306,-907.8030904147648
41.44409657195838,1008.6615466985888
34.64964451706909,843.556361764779
-11.796563262926227,-285.08648728910737
18.94621393118244,461.96299852773336
-4.574830281285877,-109.59837583524681
-42.696275824759255,-1035.94950254165
-44.45354601706987,-1078.651168214798
48.73353314826805,1185.7948555029136
-44.40842748432636,-1077.5547878691307
30.50912374619108,742.9417070324433
-0.375789697143567,-7.561689640588678
31.68803570175453,771.5892675526351
10.24004628729054,250.4031247811601
22.288447779551518,543.1792810431019
-44.37437615415597,-1076.72734054599
17.392567044746173,424.209379187332
48.69304476905232,1184.8109878879714
11.511110242742852,281.2899788986513
24.262497951862798,591.1487002302661
30.7430997158057,748.6273230940785
16.278088640705064,397.1275539691331
35.10116790272792,854.5283800362886
45.41704053203574,1105.2040849284685
-38.04925445660503,-923.0268832955021
21.002619520862652,511.93365435696245
31.98340972261846,778.7668562596286
41.359070840151944,1006.5954214156923
46.246544018214024,1125.3610196426007
21.728097362963737,529.5627659200189
-18.829125824513216,-455.9777575356712
21.080683137760587,513.8306002475823
46.47930270054867,1131.0170556233327
11.75264916359906,287.1593746754572
-32.318800568573394,-783.7768538163334
20.956971501714037,510.82440749165113
25.715967848157746,626.4680187102333
-11.44349319378398,-276.5068846089507
45.62344216918068,1110.2196447110905
-2.6315830078645917,-62.37746709110958
35.73143885222734,869.8439641091245
-47.63418754587676,-1155.9407573648054
6.0180950092964665,147.80970872590413
6.7413922926133765,165.38583271050504
-3.2431171305544524,-77.2377462724732
-29.072426443267062,-704.8899625713896
23.72461871719146,578.0782348277526
6.5169649948944794,159.93224937593584
-36.86939974282306,-894.3564137506004
-37.68847796133613,-914.260014460468
-37.792890999233876,-916.7972512813832
-34.283058487833955,-831.5083212543651
7.465115895749733,182.9723162667185
-0.9434789624228728,-21.35653878687581
-3.73625994725284,-89.22111671824402
22.5994591897431,550.7368583107574
-7.446399905829146,-179.37751771164827
-44.06318870212134,-1069.1654854615485
-15.582920426897871,-377.0949663736183
-23.253174824682866,-563.4821482397936
29.238295798766273,712.0605879100206
-10.533303723973098,-254.3892804925463
-22.1599447630363,-536.916657741782
-25.368785497247014,-614.8914875831024
47.436324372059275,1154.2726822410405
-6.217728507080423,-149.5208027220543
7.540192707793736,184.79668279938778
23.13713761387652,563.8024440171995
46.944710697213466,1142.3264699422873
-16.204287842447904,-392.1941945714841
5.227688461407411,128.60282961220008
-45.55917011269188,-1105.5178337384127
-32.94860897570106,-799.0811981095358
-46.44377968486004,-1127.013846342099
-0.7738691770511466,-17.23502100234286
-2.8374402873775892,-67.37979898327542
-39.07857360751724,-948.0393386626689
-12.872363225654595,-311.2284263834067
-24.603781396449364,-596.3018879337195
-47.344764712243744,-1148.907782507523
13.099316874310894,319.88340004575474
-27.568610959309513,-668.3472463112212
-49.66605612160002,-1205.3151637548806
-12.570100594254917,-303.8834444403945
-34.010693651190735,-824.8898557239348
36.46400697956024,887.6453696033138
-37.03373301053175,-898.3497121559215
-0.19501009491830246,-3.16874530651475
3.227674480308451,80.00248987149536
-46.9417040931721,-1139.113409464082
13.563190593954367,331.15553143309114
46.964164660832324,1142.7992012582254
-40.551823565608544,-983.8393126442876
-32.49946820801027,-788.1670774546495
17.31068688039646,422.219691193634
-16.05333108599909,-388.5259453897779
40.878647664428584,994.9211382456147
13.976736001579418,341.2046848383799
38.464927543981744,936.2677393187564
-43.07121357223143,-1045.0604898052238
48.4747864284724,1179.5073102118793
43.17099855323087,1050.6252648435102
-7.514670434961012,-181.0364915695526
19.713907711088027,480.6179573794391
25.283140392200664,615.9503115304763
2.8371474954935394,70.51268414049301
-10.05901821309407,-242.86414257818592
-16.66302250761811,-403.3414469351201
44.82956819871903,1090.9285072288724
39.79121681401355,968.4965685805294
-14.510459153466456,-351.0341574292349
20.722489503898373,505.1264949447305
23.08765271188031,562.5999608986916
-42.01856647740857,-1019.4811654010282
-42.71545138408804,-1036.4154686333395
0.19596501696461388,6.331949912240118
39.32954056333364,957.2778356890075
39.53374835380825,962.2400849975405
38.09743485335329,927.3376669364851
34.23726907451042,833.5356385106033
-41.769815728357294,-1013.4365221990822
-3.3150891921380676,-78.98666736895505
-47.66564249916886,-1156.7051127298034
28.689345915378397,698.7211057436951
16.292411179327473,397.4755916576576
49.02853105383234,1192.9633046081258
41.12171664839033,1000.8277145558851
-8.98486616223677,-216.76224774235354
45.5078884975655,1107.4116904908417
-16.81211066977867,-406.96428927562164
-38.16737351512525,-925.8971764175435
-30.57763388143814,-741.4665033189467
44.01965324044063,1071.2475737427073
-4.686135353446176,-112.30308908874208
27.920621771054613,680.0411090366272
-27.74006840271721,-672.5136621860281
34.24261251105602,833.6654840186615
0.6391244870595258,17.10072503554648
7.553821533968964,185.12786327544583
-33.69732431093243,-817.274980755658
-10.897391743904983,-263.2366193768911
-21.534823177111186,-521.7262032038018
-18.126806992023404,-438.9114099061687
-44.55188941865717,-1081.0409128733693
6.777650075266159,166.26689682896767
14.126519709856225,344.84442894950627
28.103921624123117,684.4952954661918
-26.091905953798577,-632.4633146773053
48.178098930163586,1172.297804002975
6.501394049298412,159.5538753979514
-15.759904157073692,-381.39567101689073
-18.48737179600378,-447.6731346428919
-35.73121559827236,-866.6985390380182
-10.205816245675258,-246.4313347699088
-5.4917161092063935,-131.87870145371537
41.82583773652284,1017.9378569975052
-46.62333231007957,-1131.3769751349337
-8.621031900621468,-207.92107518510167
-40.772751108768546,-989.2078519430756
35.25937591505949,858.3728347359457
-3.498803111421303,-83.45091560753767
-10.824144358849644,-261.45670792004637
22.52094587964261,548.8289848753155
-9.837027827361979,-237.4697762048961
44.180829152049526,1075.1641483948035
-0.5528139393670273,-11.863378726618762
-38.15819141178399,-925.6740513063509
32.622433889733514,794.2951435205244
6.882410573749311,168.81257694210825
10.958413197895354,267.8594407088571
-42.0576191587644,-1020.4301455579749
-13.680117012847639,-330.85684341219763
17.471757478809167,426.13370673506273
-18.461399969375357,-447.0420192558212
-38.28808990720114,-928.8305847449877
44.912404511126255,1092.941429620368
18.778395731069537,457.88501626498976
-17.199863141389393,-416.3866743357623
36.796296855254724,895.7200135826898
36.508671569449064,888.7307191376124
43.20331383726581,1051.4105262455591
-38.5821968083841,-935.9773824437335
-44.31143235198134,-1075.1978061531465
-42.485965602256904,-1030.8389641348429
38.90591430493981,946.9837176100375
44.93490079938715,1093.4880894251078
21.596403313662805,526.3626005220062
9.236474427468742,226.01632858749045
4.443905064945376,109.55689307817264
11.968119353979098,292.3953003016921
18.643817490243237,454.61476501291065
-47.44514278740816,-1151.3469697340183
37.90137837202826,922.5734944402868
29.555679882636824,719.7730211480749
-47.196590773488424,-1145.3071557957687
-17.28313911127931,-418.4102804040873
43.82230926251374,1066.4521150790838
21.898428049036113,533.7018015915776
29.25128622488299,712.3762552646567
21.153554230855747,515.6013678097947
2.8467905054531144,70.74700928251067
9.437022222786773,230.88964001371858
29.800117124807358,725.7128461328189
34.53891023103287,840.8655186140988
-14.935651166194376,-361.36632333852333
-45.90624033924967,-1113.951640243767
9.834233701678762,240.54187895079392
-25.28480505361945,-612.8507628029527
-4.581883646029397,-109.76977259851435
-41.34265336081556,-1003.0564766678181
14.527396155293786,354.585726573639
-38.857880422412165,-942.6764942646156
1.37540873303913,34.99243221285086
-19.583035731283083,-474.29776827017895
44.12549113534119,1073.819434588791
-9.602147957405109,-231.76219536494415
-14.490366796398902,-350.54591315249337
0.5307171828898589,14.466427544223572
-27.400430947913534,-664.2604720342988
-22.955297404457376,-556.2437269283142
-38.89556493843048,-943.5922280038607
-10.858004185365111,-262.2795017043722
-39.68426773575881,-962.757705978939
24.899219481738214,606.6210334062387
35.08069375358093,854.0308582120167
-8.6769911089009,-209.28088394629188
-35.9611334363734,-872.2855425038737
-2.2150980737461694,-52.25688319203192
1.4772962053656968,37.46829779038644
-13.88152676820873,-335.75110046747216
-20.790722010654406,-503.64454485890207
-37.56510133237716,-911.2619623767649
5.194645120514352,127.79987642849875
-27.86701328164464,-675.5984227439646
35.37921133946507,861.2848355490013
-9.394356381131942,-226.7128600615062
-42.68206798062661,-1035.6042519292268
-8.789405195773092,-212.01254625728615
-3.182125661412684,-75.75565357232823
-0.4928098404676575,-10.405279123364078
-4.203031573721049,-100.5636672414215
-9.572940974355873,-231.05246567684773
-39.864415339480516,-967.1352927493765
13.968998530176165,341.0166642832808
25.997426215566193,633.3074570382586
-45.12071487282986,-1094.8633714097657
-11.020448132248909,-266.2268896136485
38.010858552721814,925.2338628311402
-17.443612691405875,-422.3097884011628
37.561532033845126,914.3152284224366
28.92148924041379,704.3621885420552
15.061060350423176,367.5537665152832
-11.712804405200792,-283.05114704637924
32.03557594030542,780.0344953494218
-45.423778037123675,-1102.2278063021054
-42.47416208605419,-1030.552138691117
42.96077480309725,1045.5168277152632
-23.053814836058095,-558.6377005162117
41.13294886290345,1001.1006573685538
39.93815877455627,972.0672582217175
39.6756399675769,965.6880512121187
-47.30480924330609,-1147.936864612338
3.7134889876939,91.80778240096177
-10.682747627964659,-258.02076735954125
10.400459199613302,254.30115855060322
-13.465321260193143,-325.6373066226934
8.540678386718639,209.10848479726292
-8.456092109966143,-203.9130382721773
26.790369495319226,652.5759787362573
14.716796029911123,359.1881435268403
29.440380987978855,716.9712580078863
-32.199188882497225,-780.8702898446826
43.275068208818794,1053.1541574742967
44.49260846559643,1082.7403857139932
40.57267259653926,987.4859440959042
37.126682117679266,903.7483754596062
18.08141582409445,440.9484045254951
3.9260549396149855,96.97313503264414
-10.377159691678038,-250.59498050777634
-6.953876597114572,-167.4092013098841
14.865058968788432,362.7909329415589
-17.68039388760777,-428.0635714688689
39.25665446472722,955.5067034928716
-5.464475013129025,-131.21674281903532
15.162399996666863,370.0163199190048
29.752287305445606,724.5505815223283
-14.276537134208901,-345.3498523612763
17.45931708725871,425.83140522038667
-8.500971745668082,-205.0036134197344
26.39510708644835,642.971102200695
-44.56171185623361,-1081.2795981064767
11.216659993426248,274.13483784025783
-47.105914406360746,-1143.1037200745661
-23.117534438005837,-560.1860868435418
31.384006567749196,764.2013595963056
0.5260116496211822,14.352083085794728
-5.93559762589593,-142.6650223092711
-8.183214800819137,-197.28211965990505
14.080679073202845,343.7305014788291
30.268687539711507,737.0991072149897
24.84227983114475,605.2373998968175
-25.81641371180069,-625.7688531967567
39.52763953217206,962.0916406317812
-32.66071897927022,-792.0854711962663
24.725426383817123,602.3978611267562
2.095008635674887,52.478709846899754
17.236597787925746,420.41932624659563
-4.21441544140859,-100.84029522622876
-10.248900818991167,-247.47828990148537
-39.26531570413846,-952.5771716105645
38.59868471479845,939.5180385696025
13.143730317740442,320.9626467210927
3.907725423241338,96.52772778476451
-40.15686358945844,-974.24178522384
-13.24026590720434,-320.16846154506544
-15.119571596766455,-365.8355898014249
44.32763952894685,1078.7316405534084
19.097907314394575,465.6491477397882
35.40793884974396,861.9829140487782
-8.71796112913492,-210.27645543797857
-35.958345600806496,-872.2177980995979
36.562469978800465,890.0380204848514
33.473288824585694,814.9709184374325
43.19921671627699,1051.3109662055308
1.3786805865422025,35.07193825297552
45.678057600556016,1111.5467996935113
-44.54046237662593,-1080.7632357520101
8.178692683842172,200.3122322173648
22.949943885402774,559.2536364152875
16.944642937043483,413.32482337015665
2.5370831586394544,63.221120754938745
7.723898466187173,189.2607327283483
5.815080504543921,142.87645626041729
-16.828668198233842,-407.36663721708237
27.05263031124059,658.9489165631464
-0.4399334346536605,-9.12038246208395
-40.561234679163334,-984.068002703669
-23.491493340732127,-569.2732881797907
-40.62317488258923,-985.5731496469183
45.67720914212863,1111.5261821537258
-14.631361958952546,-353.97209560254686
24.004564902732753,584.880927136406
-37.21532979712021,-902.7625140700211
20.329177524103244,495.56901383570886
-29.416558669045536,-713.2523756578065
-0.3432326117572515,-6.770552465701211
-23.415726311513975,-567.4321493697895
49.642745248752036,1207.8887095446744
-21.652379495052156,-524.5828217297674
-9.789702052740815,-236.3197598816018
-35.24738581117127,-854.9414752114618
-4.641536014844604,-111.21932516072388
-35.6133915511914,-863.835414693951
-43.77508942024181,-1062.164672911876
38.686062578790185,941.6413206646016
24.911193164656396,606.9119939011505
-46.53812157467407,-1129.30635426458
-3.677521521696633,-87.79377297722819
40.524272438281955,986.3098202502516
2.1886438518371776,54.75404559964342
-12.770323927456161,-308.74887143718473
-5.241856654548094,-125.8071167055187
12.021507493726212,293.69263209754695
-31.997510351825873,-775.9695015493687
26.91456802459635,655.5940029976914
25.965864535563526,632.5405082141938
-20.320789847579192,-492.2251932961744
-5.4693604022083875,-131.33545777366382
1.3614841421970922,34.65406465538934
-19.448628668186917,-471.0316766369421
19.189301003842203,467.8700143933655
-15.95590582109201,-386.15851145253583
11.404408682483066,278.6971309843385
45.38194408689668,1104.3512413115893
0.8596895619325409,22.460456354960744
32.822517562370564,799.1571767656047
45.49630459144191,1107.1302015720385
32.72519196488072,796.7921647466017
17.623861192422623,429.82982697586976
-2.9670822368042735,-70.53009835434385
-2.6781272788781507,-63.50849287673906
-27.96430315697559,-677.9625667145068
-28.23472988230008,-684.5339361398919
46.78485338578598,1138.4419372745992
-9.74146684952445,-235.14764444344414
-33.11823105089239,-803.203014536685
6.892084493591135,169.04765319426457
-43.56524697428424,-1057.065501475107
-13.862188403496148,-335.2811782049564
25.483017032694164,620.8073138944683
31.969966590183816,778.4401881414668
-41.92307086077989,-1017.1606219169513
11.148328361072188,272.4743791740542
-36.84195136134349,-893.6894180806468
41.37323829554474,1006.9396905817372
-36.98670977034412,-897.2070474193621
27.17579824138278,661.9418972656016
33.9669362316494,826.9665504290805
31.222436643942544,760.2752104478039
-37.02143908764606,-898.0509698297992
-33.6117219564528,-815.1948435418029
-45.81635125502095,-1111.767335497009
-28.811627419428486,-698.5525462921122
12.922844647619236,315.59512493714743
40.520688122651464,986.2227213804307
-31.941352934542287,-774.6048763093776
43.773898031770656,1065.275722172027
38.33836259453068,933.1922110470956
30.748708089845707,748.7636065832507
13.459491430621092,328.63564176409255
-16.552851030531187,-400.6642800419079
41.05797159715155,999.2787098107827
39.088281584902035,951.4152425131196
-14.349872454445709,-347.13190064303075
-25.386244036146156,-615.3157300783515
41.72585650691826,1015.5083131181138
22.24008577242931,542.0040842700323
44.29102702414052,1077.8419566866146
-30.942378896175647,-750.3298071770682
-40.89826777181425,-992.2579068550862
12.701065275797838,310.20588620188744
-19.076091946075692,-461.97903428963934
31.078804870480752,756.7849583526823
37.974153791945355,924.3419371442722
11.26091397869886,275.2102096823823
26.58878817516286,647.6775526564576
-16.364206817553395,-396.0802256665475
-22.323914223742257,-540.9011156369368
-16.98470276329507,-411.15827714807017
-0.5227782597256123,-11.13351171133238
-19.89643700200705,-481.91341914877137
-17.893562607070656,-433.24357135181697
-20.32370807982359,-492.2961063397132
-13.063046675304449,-315.8620342098981
32.242207629259866,785.0556453910148
-6.950685924232289,-167.33166795884463
30.12169790298654,733.527259042573
-14.333710459257532,-346.739164159958
-25.280924193701225,-612.7564579069398
-40.97271896729848,-994.0670709053531
-29.712095458965116,-720.4339196528523
24.816703383716657,604.6158922243148
-4.044214431480874,-96.70441068498526
17.169744365776992,418.7947880883809
-14.613108752972316,-353.5285426972273
39.95559005404485,972.4908383132898
33.46679383734076,814.8130902473805
-28.311797754197855,-686.4066854270078
19.22356336843238,468.70258985290684
11.528648374475559,281.7161554997561
-22.304497654008827,-540.4292929924145
24.440703907214655,595.4791049453162
-18.458904989115364,-446.9813912355034
9.557632482894839,233.82046933434458
-46.08183015494198,-1118.2184727650904
8.798526066126676,215.37418340687825
19.703267527305186,480.359400913516
-11.249822890936457,-271.8006962497559
-16.493257696191257,-399.2161620174476
-14.396202140677318,-348.25771201845885
44.791673450022344,1090.007664835543
-48.55656121456331,-1178.3544375138886
14.935279450053642,364.4972906363035
-15.612367723297105,-377.8105356761197
-35.443680905560235,-859.7114460051137
14.541145613373217,354.9198384049692
-35.6749777406961,-865.3319590989153
16.541560625353114,403.5299231960807
-45.258208877887014,-1098.2044757326546
-15.05355749565588,-364.23144714443794
-11.093329927012064,-267.99791722639316
-31.16643440438398,-755.7743560265308
43.658078519565564,1062.4613080254433
0.9131142031379866,23.758675136253075
18.559402993520322,452.5634927425438
38.141711188164294,928.4135818723925
3.932207405308205,97.12263994898937
0.40223680760990277,11.344354424920638
20.210484325937827,492.6847691202892
15.679427250241645,382.58008218087195
-14.799442187509314,-358.05644515647634
13.598973338449191,332.0250521243154
-46.82574976415419,-1136.2957192689469
-16.16605246361543,-391.26507486585496
47.66549163904496,1159.8414468287924
-9.729281145095548,-234.85153182582184
30.971935609191064,754.1880353033429
29.675485055704087,722.6842868536094
-12.525382501703511,-302.7967947913953
32.09404520020574,781.4552983649996
-37.67939206272002,-914.0392271240964
-32.650566297174706,-791.8387610213454
-9.433808727977123,-227.6715520898441
2.2882548258600792,57.17459226839993
-12.951649315402413,-313.15507836427867
30.832635689434653,750.8030472532621
0.08429285963919853,3.618316489232524
-3.933424984942249,-94.01222713409666
28.728445589571024,699.671227826576
-8.718346034487958,-210.28580863805738
14.9774938072524,365.52309951623334
28.711669836794158,699.2635770340981
-11.610199961475054,-280.5578590638438
2.059579747781193,51.61778787108299
-29.57607625244618,-717.1286529344422
32.26598923905382,785.633538509008
11.936483247369758,291.6265429110851
27.297546396555276,664.9003774362933
12.853267557954773,313.90440165830097
24.561359367541343,598.4110326312547
-38.34902128770787,-930.3112172913012
8.722026549520535,213.515245153349
26.465901647115743,644.6914100249127
22.752181158652505,554.448002155256
25.76600772646161,627.6839877530172
18.074421860597738,440.77845121252506
0.23167271941390766,7.1996470817579565
-35.17806165475776,-853.2568982106136
11.806838755198477,288.476181751323
28.534743650780356,694.9642707139627
7.459713428426809,182.84103631077147
20.586376357602205,501.8189454897336
45.08534177622056,1097.1438051621597
44.61494278784541,1085.7131097446434
-10.537033684308994,-254.4799185287086
-25.14725409257519,-609.508274449577
-34.80312725454849,-844.1459922855283
-45.03971678562417,-1092.8951178906675
-6.295596522511239,-151.41299549702313
-14.302235279899598,-345.97431730156023
39.70492185101246,966.3996009796028
37.598190612960096,915.2060318949304
-35.88886383554373,-870.5293912037126
33.27110856710922,810.0579381807541
45.735475605356186,1112.9420572101553
12.842804443420299,313.65014797511327
4.049845706401648,99.98125066556004
-4.402968369523009,-105.42213137940914
27.024073084670647,658.2549759574968
32.157848234262005,783.0057120925668
-33.34788544154913,-808.7836162296438
29.778089206546355,725.1775677190765
35.38206968155522,861.354293261792
-17.77306985593591,-430.3155974992426
-17.479865681980215,-423.19073607211925
-7.747424457525895,-186.69241431787927
-15.555728038805242,-376.4341913429674
12.224448085996187,298.62408848970733
5.908301301907535,145.1417216363531
42.31621578293016,1029.8540435252028
-31.65859642628679,-767.733893158769
-3.565533936118335,-85.07247464767555
14.75811731897781,360.1922508511608
-4.113623774277805,-98.39105771495068
-16.792237760954997,-406.48137759120647
12.433750594895464,303.7101394559598
-9.368963049972812,-226.09580211433936
25.384473702041845,618.4127109596169
36.68912637492308,893.1157709106309
47.0893199154558,1145.840473945576
-13.073178969764065,-316.1082489652668
22.679026996326357,552.6703560107305
-11.895947358152355,-287.50152080310227
37.682530307256926,917.2554864663433
28.245741026043163,687.9415069328489
5.79275424947474,142.33392826223618
-10.33224172015823,-249.50347379984498
12.186918293121607,297.7121145228551
-24.41567226451753,-591.7308360277759
20.93461305284248,510.2810971840723
44.97218049944517,1094.3939861365177
-13.296025754074904,-321.5234258240202
10.82822208147288,264.69579657979097
-12.266933551058521,-296.5164852907221
27.775498659389683,676.5146174231694
3.1844265917319277,78.95156617908584
16.17284552161314,394.57014617519934
24.44578197724377,595.6025020470237
32.12516067780041,782.2114044705501
-23.857603417185913,-578.1697630376177
4.568710447650936,112.58966387791774
2.8356538027933453,70.47638740787829
-49.5574900371614,-1202.677007903022
-2.521202522603339,-59.69522129926114
28.20679131396996,686.9950289294701
26.560506086499885,646.9902979019473
-3.5169960798938007,-83.89300474141936
6.789687830215975,166.55941427424818
-29.79714948885658,-722.5007325792149
-36.06763036696354,-874.873417917214
-7.257851518635064,-174.79579190283206
17.080467117761984,416.6253509616162
-44.19535282800163,-1072.3770737204397
-26.00179252884297,-630.2735584508841
-22.427199235868056,-543.4109414315938
3.7227930129403433,92.03387021445033
1.0091489559227114,26.09231962892189
-31.130205482360264,-754.8939932213544
-45.90524861315455,-1113.9275412996556
26.001738410968485,633.4122433865342
36.56626554830888,890.1302528239058
40.639999284355994,989.1219826098508
31.268895022476016,761.4041490461673
12.835722344155819,313.4780529629864
9.499542872661713,232.40889180567964
40.14046030715191,976.9831854637915
34.88365645123555,849.2428517650239
-28.182841119944115,-683.2730392146419
33.33849975689357,811.6955440925138
-15.320864974968508,-370.72701889173476
21.203507034699626,516.815220943201
49.292077284740074,1199.3674780191839
-39.95790554312879,-969.4071046980296
-45.02382758754532,-1092.5090103773514
32.28437779795877,786.0803804903982
38.963444806952964,948.3817088089571
36.70287232183958,893.4497974207019
42.27328813309724,1028.8109016342628
-38.00895266245221,-922.0475496975887
47.94337918086548,1166.594114095031
31.534058685469276,767.8476260569034
12.866714934551602,314.2311729096039
-8.921296561795941,-215.21750645164138
19.98070876399386,487.1012229650508
32.865349600369186,800.1979952889712
36.133670025207024,879.6181816125307
-43.18893768293734,-1047.9211856953775
-19.4293895136724,-470.5641651822394
-17.729635311921285,-429.26013807968724
0.42277173810513347,11.843353235954744
14.495072685907175,353.8002662675444
-5.565915825441536,-133.68175455822933
-38.15883131601261,-925.6896009791063
-12.746391371301172,-308.1673103226185
21.87924647433846,533.2356893264246
36.119728457547,879.2794015183921
-42.89044255658069,-1040.6677541249107
27.16323803211047,661.6366841802845
-38.240723149769906,-927.6795725394087
35.085944550633585,854.1584525803962
20.32471102304632,495.46047786002555
19.117896222227117,466.1348782001189
-21.28385559389492,-515.6276909316465
-43.78110447897786,-1062.310838839162
5.830563745440557,143.25269901420552
0.6855024240611272,18.22770890468539
42.10188076855914,1024.6457026759872
-44.65071080735673,-1083.4422726187686
-14.952069620514216,-361.76529177849545
-33.39375837876648,-809.8983286040254
43.49963679563554,1058.6111741339435
-40.11566198115614,-973.2405861420941
-41.49628078189653,-1006.7896230000856
32.59495214441395,793.6273371092591
0.9428245067214718,24.480635513331766
45.50780027196464,1107.4095466087408
42.35545804235309,1030.80763042918
35.56282621313727,865.7466769792358
47.7972733644944,1163.043742757214
17.119659361764462,417.57772249087645
26.386586523369502,642.764052517879
14.91771735218235,364.07053165803114
-36.88799321068503,-894.8082350196463
-35.82186894099561,-868.9014152661932
-41.36840574792458,-1003.6822596745671
-48.06306522746958,-1166.362485027511
35.94231844028258,874.9683380988666
-39.5418397633847,-959.2967062502482
-20.61013709585322,-499.2563314292332
31.73788832330679,772.8006862563551
-39.812279295246725,-965.8683868744954
43.02108423518398,1046.9823469149705
2.072984599591287,51.94352577006827
-3.4555171323497476,-82.39906631609888
45.63861585572343,1110.5883652940793
-17.303475412047554,-418.9044525127556
31.810130703816412,774.5561761027388
-45.253718081425035,-1098.0953493786285
-23.342276066339828,-565.6473084120578
27.399627238094226,667.3809418856897
9.034782994171323,221.11522675836315
-21.28271351729436,-515.5999384702529
25.25493729808784,615.2649763435345
11.25349083250289,275.0298272298202
16.341462224863463,398.6675320641821
-4.632951231959815,-111.01071493662351
21.15811218418054,515.7121260755871
13.95535596881082,340.685150042103
27.346899136666423,666.0996490209941
46.18279499951275,1123.8119184881598
38.156036065364034,928.7616763883461
29.849913764248697,726.9229044712434
49.48029362791179,1203.9411351582564
45.124768014880374,1098.101862761593
-28.16297244715732,-682.7902304659228
-14.035580663346202,-339.4946101193127
49.93364299851146,1214.9575248638284
-43.96076785658701,-1066.6766589150645
-31.650051594374407,-767.5262537432981
-17.104489180884464,-414.0690870954925
-38.13264710213438,-925.0533245818654
41.6030115039093,1012.5231795449961
21.215235164232055,517.100214490839
-5.733439210777014,-137.75257282188144
12.166079763569925,297.2057382547492
40.47672361416927,985.1543838243134
-33.77372572005195,-819.1315349972623
22.22711232524766,541.6888295035181
2.2727247128175065,56.79721052146541
35.247500180022755,858.084254374553
5.121755592380438,126.02866089484465
32.400620476873826,788.905077588034
46.28360232723918,1126.261536551912
-18.258896526153944,-442.12118558554084
26.410999366398897,643.3572846034933
13.081779361576388,319.4572384863062
