z,target
10.794658596956872,-2.4273849521540494
9.36231893472258,-2.291885604901064
-49.46156780996455,-2.2063898666884825
-42.54835230208022,-2.1712154425565307
2.2261862333535234,-2.1969346541566623
2.0094944824654206,-2.1823102975768776
-17.13564428226794,-2.1713290587172818
-8.381783187759986,-2.4123091284166573
23.519418265603036,-2.4298824642535757
-12.51561344505918,-2.293404400872052
-3.8385999718388746,-2.2165496360488794
1.694048933084325,-2.1709861789361833
-12.59748537589229,-2.304044266364081
-8.881193162797551,-2.3672369612056037
-37.941654476973426,-2.3312223095929445
-6.379980210612935,-2.312563697236585
42.22764279696504,-2.427808937324455
-46.60565615803065,-2.364395043370774
5.240430197770088,-2.4122934337954236
45.61903015949575,-2.170282494624819
-13.054235328911645,-2.360936301945247
-20.704264222546364,-2.42479570884698
22.014573706809813,-2.3030449886178523
19.009063819759746,-2.2793517917646913
-0.7469319174848081,-2.3883207875608954
38.00935546302145,-2.260312217470887
24.10326395199526,-2.4114138693568123
4.084445780262534,-2.4052008816526675
25.35622076634118,-2.2711888842837222
41.783487743828516,-2.4051955445156192
21.48243546069517,-2.2366830163150073
31.760707348588525,-2.2560612483472258
32.81548930219829,-2.1719012083438036
-48.28494432790708,-2.180760917429138
12.603119617270941,-2.2952237048467254
3.219010819951727,-2.3100543110593135
0.4443770295859508,-2.244113585381072
5.0120962615475975,-2.4242049838285
2.2072539807493428,-2.1954531947877682
19.910302932348245,-2.186546343886476
17.55908738161284,-2.42492542412086
5.609933544594128,-2.3810590951786135
-39.319997400738174,-2.429836953575463
-48.07425080176498,-2.194228693038271
15.494656591013992,-2.272479937747327
-18.544123804402844,-2.2609083082994417
-12.07821059686703,-2.239029789997853
1.1730117577674477,-2.180150209886786
-25.090895708012027,-2.2945616697616593
46.93635096650283,-2.2757626110741485
-47.813364871332375,-2.2173028084840523
33.06494347127956,-2.1703974973997004
-14.78913242471517,-2.4033360611006964
10.211933650451755,-2.392085298137382
16.806829176621974,-2.4157900077913115
-31.64566035318478,-2.3296033844988764
-17.658458541933655,-2.1792590861817
-4.547224193012198,-2.17176913421836
-19.956799039110564,-2.4162810225042173
-12.77252547982637,-2.3266107019911915
-7.40876729196556,-2.41732738932927
-31.365738344202367,-2.2934782737643666
45.73473390324607,-2.1721386710335087
34.24983014616987,-2.2606285871153315
15.153269945819275,-2.2315312581298303
-11.329638214055592,-2.177186705768308
-19.06481486397713,-2.3277680522333632
-13.247644677386518,-2.3818718147081417
-14.587484424317921,-2.4170401651562683
38.95532864133392,-2.1763795467000127
23.92383916838355,-2.4215796196808586
-41.759834675324704,-2.1966403327022275
-41.26739948895263,-2.246197628997156
-48.313791208694056,-2.179316798546253
2.8871968157449643,-2.267284104178111
12.008971096488075,-2.368767547232161
21.279043430538636,-2.2150542577031183
23.431142700661752,-2.428889485660628
16.14901221680927,-2.355495474942533
0.32326984020010485,-2.258703066196416
-24.436303130525094,-2.2166063892329895
15.335973271701135,-2.2527488944559906
-3.861584623100377,-2.214280777504306
35.05317298535098,-2.3618288930488247
22.059088884215257,-2.3088254469809164
-31.02059781212786,-2.2499354947401233
38.407395211603514,-2.215430972161047
42.5258313896896,-2.429151279013411
4.36429240786174,-2.422203079943315
-27.01323478361999,-2.4238153656238994
-24.413540275461155,-2.21435811462995
12.047773753997092,-2.3644360570912246
2.3279051378901983,-2.2055127785266797
6.380200483273072,-2.2874078016642914
-40.979699789650645,-2.2819887382351043
34.54345203084512,-2.2981713296889095
13.714663096048227,-2.181431535676751
48.56773362122189,-2.4289538051774846
-4.295487430011889,-2.181134762533308
-49.6453674625176,-2.2244532626842592
-4.598464599942275,-2.170842707656058
36.36923764727207,-2.4262453879632746
3.8035345817229924,-2.3799044744018425
-34.140530212915166,-2.352651205957108
-4.408792546000861,-2.175945225771233
24.392705679527168,-2.387660841211066
-17.483844853206506,-2.1727243287320563
7.400123889908706,-2.1831608853346283
3.8922953922909045,-2.388679861108219
43.53869197837963,-2.355795801780125
-33.261920110533325,-2.425108310191706
-15.596123585978653,-2.3145088680295007
32.459425888802045,-2.18765784973059
18.28787592273187,-2.3692391485783704
-48.29456313168454,-2.1802682984318564
14.518458100276618,-2.1793359572439606
41.341675124074,-2.362436025381478
-13.34759867962697,-2.3915397517946655
-30.27134449803307,-2.1816301399689735
1.61410397540336,-2.170121891854819
15.027483885930309,-2.2182084582026835
27.073324375697766,-2.178787426240917
-34.650910057048,-2.2878768279221364
-8.09016743653926,-2.4263908817402826
19.768763597649524,-2.1966342226054247
-0.44429186015786115,-2.355876417720641
26.374807654114903,-2.176961090895101
41.70979087887679,-2.399286134104353
11.813323526800176,-2.388902464586635
20.384538252617986,-2.1700833628378295
-39.80676954892334,-2.4117113571720883
42.25068918713117,-2.4283226944708054
5.215084425223004,-2.4139173243467367
13.61565767032301,-2.1872811255679414
-32.236678500240785,-2.3951156217683147
-34.35520851858155,-2.3261213432661973
44.05123547202356,-2.2910451151085454
31.804417253977817,-2.25075703556573
44.70011422925073,-2.2144935439357347
42.91999888925318,-2.4135519753037964
16.32514134720128,-2.375235699451097
18.93083688435449,-2.2894451057831486
-18.67550772875466,-2.2774877974242536
8.206249280858998,-2.177982945472016
49.38822394425344,-2.399968601627225
5.306461026801088,-2.4077268748808067
-31.348806677423624,-2.291280968489906
39.34962745437947,-2.1704128669583405
-25.92166423017951,-2.3922473266271833
34.327752545548535,-2.270392460171184
43.778466894505414,-2.326314830092193
47.78336871581662,-2.379651664723224
11.59055489354617,-2.407660717996101
45.00425316520324,-2.189093086630832
-27.823346613904786,-2.356661059644756
-48.38621671027663,-2.1761360818042625
31.13179857754605,-2.336441662343856
4.244085394312933,-2.4160035873805827
-38.96646641896635,-2.42406078436826
-16.55885678994121,-2.2022569241003107
28.293292402227934,-2.3024644599517665
39.85266470475463,-2.191456652514962
18.631764162935966,-2.3280896298287326
47.766074748260436,-2.3778630513847774
-42.266986502639334,-2.1713551244031564
16.670210365872734,-2.4066621730920423
-6.470957921983299,-2.324267246458223
-26.38761839011421,-2.423566456614441
-45.07822954650295,-2.415616142613634
-16.460428571410866,-2.211152732153846
-42.52766936252736,-2.170876197383788
-2.039114912370245,-2.416002707218989
-33.63792152193076,-2.4033965158910724
-22.420065790314148,-2.2459347752882493
-25.737378622816475,-2.3739002933187026
1.4752171404311483,-2.170593347845008
-44.72735746390397,-2.3881420988571116
-41.96216389107096,-2.18290440892735
-29.610261113739224,-2.1735691742805745
4.410337800932055,-2.4241146809323557
-45.82990580569864,-2.425051093055933
-2.4004904114458867,-2.3877631914928377
33.99849400910743,-2.231053196781126
2.4737013323665167,-2.219486868660429
-42.06630076092208,-2.1776689894726418
-35.594457702706194,-2.188089447803341
-28.88977333533521,-2.224948737983529
-2.235579694311838,-2.4023165574229033
11.837120494039077,-2.386620385334192
13.486330537619018,-2.1965749457869417
41.26874878922071,-2.3539620035831947
-25.2062985782922,-2.3095538345402504
-46.85473981315922,-2.334568576404932
-32.84990753741298,-2.428785198546441
-13.7200443807141,-2.4188536004138865
21.597999678591933,-2.2501971341134066
20.90866137067681,-2.1851934421982486
-23.325559654379457,-2.173615187786858
-25.43119533145696,-2.338225590269171
42.28803508925341,-2.429010411858958
-28.73516150107287,-2.242190359188967
38.0801624778441,-2.2516535262570394
37.055732557384275,-2.377987329818833
24.818103548992482,-2.340231354552318
-39.511231172805154,-2.4262329436664047
-44.578580463862984,-2.3730042386962387
-37.70249714358086,-2.3004400882248452
7.848035037369009,-2.1700022985239538
29.16176331469346,-2.4008086606493197
-9.033626431320705,-2.3495629189690495
-8.451123824868525,-2.40750296476784
9.008598048309516,-2.247444977138787
20.423913483158216,-2.1700008243547044
-2.465946637803249,-2.3813021995904977
-18.22954814514025,-2.2244646063568156
15.447379238385906,-2.266506161916726
-23.881521856603893,-2.176582106823687
-37.43460817029003,-2.2660140695489357
-49.83834515616093,-2.246145289641828
4.262828420467756,-2.4170829603704
-42.05483758551817,-2.1781812813332024
-34.910560211263615,-2.2550521268477817
-18.447085675380226,-2.249079988098861
9.534305494158367,-2.3142101280792815
43.05691405195461,-2.4038506646319204
20.42490409507495,-2.1700013467527435
13.186071049760848,-2.2244971277113565
46.87258762069,-2.2676734914252563
32.751179619418465,-2.173589598031231
2.1752403716978037,-2.1930336370316708
40.95482847094553,-2.3148039326620267
0.3898744621485122,-2.250590600865914
34.44345384119622,-2.2852036391640373
1.5303579318453302,-2.1701062776622444
33.433893395855236,-2.182782351812062
-16.660296852486,-2.194079809591909
42.789676592470144,-2.420814165498489
-8.414779210966515,-2.4100880533592584
10.310673202654563,-2.4006826111474764
41.44953483848754,-2.3743480868572595
-18.173587777524467,-2.218665128133402
42.8898058571059,-2.4154109252975497
-25.35231450368617,-2.328315711236002
-32.45033201116432,-2.4117426289503516
-37.186034972545286,-2.2361881670208015
-34.83833370224606,-2.2639720146661295
-35.516310373024005,-2.193595300358258
1.8583622015214019,-2.175338179654108
-13.782984479442192,-2.4219309447034925
-43.656836858682794,-2.2584331568041156
-42.11203905814671,-2.1757855967046447
14.305612626494167,-2.1718399499462397
30.603450174071014,-2.3943790119255794
-44.59637627325738,-2.3749067968838666
13.050535942488672,-2.239488928100603
31.400543516348762,-2.3019997136714103
-21.22108654521544,-2.390503369999188
-4.420992079311446,-2.175480345812974
24.426957816911113,-2.3843219371925506
-0.8435405705210641,-2.3971102141040914
5.028400714382627,-2.4235627172637284
11.829947764456406,-2.3873134587383174
6.020857789147783,-2.3337127886699585
46.259101820546775,-2.2010754958813474
0.2813178870528006,-2.2639091438056442
-25.58456454360788,-2.356758859143246
22.081156056067883,-2.3116851799814704
-17.347729284332914,-2.1703090706301222
41.204765951681395,-2.346289414628729
-8.696081650243627,-2.3865666870310127
46.652619040542746,-2.2409775440830724
3.355483673642489,-2.327594300513192
5.098273240820042,-2.420440577177859
29.02639310538241,-2.3888087231655764
29.452252901481515,-2.4200954707849647
-15.731979400939046,-2.2968782028270596
8.239321086159535,-2.179532783661754
35.13040820760858,-2.3704680678683654
18.523430220173168,-2.341648796154411
37.23630729578089,-2.3580397193152627
7.61336314398298,-2.173745199590195
-11.766177069572159,-2.206726180216125
8.973338730527637,-2.243286065596322
20.565683475488342,-2.171370461069009
-38.9960861337015,-2.425156772298214
-24.328342599243868,-2.2063462195182275
37.54552735157371,-2.319887582829284
44.09764742790662,-2.285037696106157
-16.482803278424832,-2.2090517703536183
42.268044218724356,-2.4286646057033847
-41.47624405626517,-2.222830464420335
-18.950396945212656,-2.313087126428958
22.239794116763562,-2.3319918795537773
-23.151323705342485,-2.1808065059532065
-42.80082732409195,-2.179728562125606
10.68437216992151,-2.4237556015153667
-16.939037250156865,-2.177429860921108
21.116054621193186,-2.200211516006667
26.917047503650608,-2.1729518829269523
36.30912778936056,-2.427880733153884
-46.328792341165915,-2.392811140912775
27.119025847477772,-2.1810604861894647
38.135173186569986,-2.2450915536208496
41.91091961355313,-2.414049489684844
25.33230953694651,-2.2742279906695417
-9.878053616242099,-2.2430713425331676
-12.400086957873604,-2.2784826057072256
32.84621470223708,-2.1712811554505516
-36.753432370305894,-2.19458368341023
41.32902115014639,-2.3609881935167847
34.7268254588943,-2.321904815153791
13.71888302898099,-2.1812076447320567
-20.210572909393797,-2.427149995686411
-46.93913293279132,-2.323881981219285
-7.4236887223574115,-2.418149668569714
-24.76133547540732,-2.252819659457
-16.55181057532605,-2.2028632801540096
-29.040037687011978,-2.2099042098914006
-39.319374180247394,-2.4298409848264457
-4.824710211270542,-2.1708191820480436
-5.314707781756432,-2.192876866545853
-26.83382774633133,-2.4288981503325555
7.132673748664018,-2.2023774507089104
6.8717617365809645,-2.227826917610172
-12.96564963167176,-2.350538042375926
24.35218733307964,-2.391477500816687
30.29429092377778,-2.4171055398970864
-42.28492286876458,-2.171040038873488
47.798812883306724,-2.3812288441222274
-7.736857104619141,-2.42910933878502
-26.542344200443146,-2.4283147394461193
-2.473598088955285,-2.380523668637087
16.347272970074215,-2.377563409836147
27.35888800330825,-2.196931527883801
43.08808513883754,-2.40136307185045
-28.92232243583982,-2.221534092661454
-17.08644188678319,-2.1723966958345886
-2.3676594064267107,-2.390863963671173
-40.21281327835817,-2.37636713443304
-49.540202520924126,-2.2137651566306067
3.5463066970610058,-2.351188269721366
-6.153760500218766,-2.283221708378034
-48.67929386882543,-2.170015399608003
1.0536704264818226,-2.186998322058303
-15.930024554596386,-2.271368700885418
-18.74760296481338,-2.2867690647365206
-22.069052404478697,-2.2898827430516193
-12.886130695206887,-2.340864045535048
-42.83683291042269,-2.1815827716724296
-49.87137731873198,-2.2500823294771974
14.367280757171557,-2.173426742643331
3.5852121610038594,-2.3557974850147687
-25.065250372271052,-2.2912328479530832
11.553264045457844,-2.410302402294596
-22.689940616004534,-2.2163718684840004
-10.196455638413426,-2.209345971460704
-13.180074787657162,-2.374866953373533
-42.04299344873947,-2.1787274117891906
-42.261079389183564,-2.1714679584685883
-10.97863691870186,-2.1700186463943876
-33.84707465335285,-2.3847822073621137
1.331807670577554,-2.1736948759725383
-20.99888951606925,-2.408844237720628
20.920363942844546,-2.1859149958261863
-21.56568044253716,-2.353657139051243
-18.072724679811824,-2.208866986730811
42.61627072301174,-2.4272840139344147
4.500367063038638,-2.427088965530298
9.554011896043122,-2.3167536855284605
19.162146231966616,-2.2600218215214425
-5.2977497382589505,-2.1916433332227094
-12.225248301629613,-2.2565091568311257
45.77853375431587,-2.1732895480885253
-14.13157993981551,-2.4299979710573205
-27.0135860179631,-2.423801442034207
-39.080149888094816,-2.42766648141846
-16.074270401508798,-2.253437898218343
-44.76448684546366,-2.391628474066187
45.25310315187424,-2.1758058847357726
-8.997563741185907,-2.3538638111885457
-6.699194634943254,-2.3525347390314124
-24.5263193594928,-2.22590897112464
8.432681438426727,-2.19116731747343
20.382965047881072,-2.1700908465963744
-48.13533993216469,-2.189811711367305
23.02071303654631,-2.4114197089737766
-20.933530155305068,-2.4132545337846922
-9.99480468467938,-2.229844908834469
-22.848953079339275,-2.201666919198769
-38.46505943630536,-2.3901186343943372
-17.114813175893495,-2.171743188070583
22.806568143052772,-2.3946417293790585
-29.857294426694114,-2.170009617813729
30.12523465361059,-2.424933454001107
-14.272738814029083,-2.4288071460817906
-25.66366976313248,-2.3658234549983495
-34.210626733186366,-2.344197011917243
2.4833998635537142,-2.2204805379394634
-23.642055248459528,-2.170416925349845
-41.972160971354796,-2.182345755617449
20.59774899699964,-2.1720401657216626
11.209952156704325,-2.427024161569441
0.28246016591758405,-2.263766508458474
22.899009893204408,-2.4024646126622833
22.717660523211293,-2.386354628950043
-49.184663302835766,-2.185295331774227
1.8456253060523906,-2.174878688917408
5.32559548124798,-2.406314897952294
-47.19812515873618,-2.290358265314588
35.571887340349704,-2.410389110782759
-36.87446652501322,-2.2045400816603977
18.667361892752197,-2.3235544038827145
-1.2230623610794638,-2.4222191514145424
30.187101765486574,-2.4224723948616425
19.13858515146221,-2.262947158716014
-16.270098545601954,-2.230710765634544
8.727153929681599,-2.216488178189616
-3.920392266794856,-2.208684679605731
-2.943248452602873,-2.325616014569782
10.803712365031345,-2.4276146160255894
15.019921984409606,-2.2174467097177124
-11.049050703544339,-2.170185837965806
49.688957033515095,-2.3708648565911936
-29.198640859041667,-2.196233546810142
-2.794458644016103,-2.3442265420578714
49.087506277811016,-2.4200983154788336
-10.521585858366876,-2.1843318634200743
-25.65277347701762,-2.3645980560261384
28.893930296720455,-2.3754918636694424
27.493667842139914,-2.2085121411808712
32.326720651799036,-2.197301186125305
-36.145115404285,-2.1700183449239248
-41.77114650191199,-2.195755065917737
27.5532256981423,-2.214171737204421
-19.825453202787514,-2.407666660461688
40.64426134661292,-2.2746263228800867
46.753820507508976,-2.2529815950642287
-8.57598408901552,-2.3975628984925783
-30.84333701086066,-2.2295646531137523
28.039616526030514,-2.269766146851545
-36.111484345010965,-2.1700184133065186
23.497595530087978,-2.4297309381568177
-31.566662900197983,-2.319521604390004
-32.26245502480484,-2.3973680167132705
-5.499957409555279,-2.2082758340261277
-21.724636266929377,-2.33423790310097
-22.993247604741462,-2.190461578697747
40.33832012216466,-2.237402834293388
46.50731429913424,-2.2248281973069517
-12.5519055690391,-2.298119609684697
31.270395478302788,-2.3188523262118808
8.520209765420695,-2.197799412922067
13.914889714801625,-2.173198265053393
-49.278905053324394,-2.1915613915479115
11.774633746047904,-2.3925047093051335
8.317600713646641,-2.183722806585857
13.444042650689724,-2.1999970414838708
18.11302709141708,-2.387323665612084
15.386460724237367,-2.258920978549112
8.932506570768325,-2.2385582567212974
4.141083509789546,-2.4093554519439615
14.695194426988905,-2.1897208395307284
42.530130024371786,-2.4290863345718723
7.696144922206052,-2.1716159488425406
34.46178782194738,-2.2875739223196403
-21.91249643990035,-2.310214238824337
-27.11907827878909,-2.4189367624306803
-21.61420326248702,-2.3478506552098564
33.491026125960275,-2.186183524709191
0.8943033785017036,-2.198629491534801
42.736655789835424,-2.4231881602785363
23.462458999756194,-2.429357196531004
41.66491090878701,-2.3954211773341725
-8.142207449162662,-2.4246374608952572
-22.09908131588305,-2.2859959706365793
10.470351650301211,-2.4124776030932296
-11.19490770425228,-2.1725741573320003
-28.936059243709867,-2.220117735093906
-15.573998574259399,-2.3173633658456025
34.043128374850085,-2.2360394035483004
12.867330171081889,-2.2614632198972324
-15.066731954567281,-2.377763740553097
-13.648354509818816,-2.4147758477906156
-35.96148258636759,-2.171804967384619
36.969153580055064,-2.3866890093024242
-13.570474829062995,-2.4096785830593204
-44.87709718623706,-2.4014109179610115
31.29880313384075,-2.3151912546045277
-12.379612138423902,-2.275862286663022
-10.775010680508899,-2.1731493411841414
34.12929300495168,-2.246016484706976
38.25526067060866,-2.231370485633345
-29.26253840909071,-2.1914448684291
7.1200981926669655,-2.2034647247034016
-15.722383099769175,-2.2981254868266867
-4.697797965310372,-2.170013838106347
37.12158975623852,-2.3709734447053714
28.87855839032973,-2.3738561279976795
-13.104406855654062,-2.3666185869053638
-34.11937655814407,-2.3551535756127846
-49.215716922106466,-2.187250149940279
14.885480542489105,-2.2047311454640393
-15.825047627397879,-2.2848137861730557
-32.92218177899129,-2.429729333129422
43.560383263639096,-2.3532359430058722
-39.72229725595511,-2.416922697252782
-32.0110723796563,-2.3728818387474773
15.162064870816423,-2.2325058037376433
43.165169427036574,-2.3947938274821396
48.72531265126429,-2.429939035820754
24.422922516985025,-2.3847205161661136
30.644406582232122,-2.390639331254544
-24.450204972542544,-2.2180007939931317
-1.3709270147637653,-2.4274120293111947
33.67722241605769,-2.1997793685168845
32.56476057655799,-2.181402684775562
14.737904215375124,-2.1927605177419793
9.922933473749609,-2.3621147844646564
-48.42855087850035,-2.174576709022162
-0.2530262708745923,-2.3325435517315793
-1.3207757646549467,-2.4259579534656277
11.217143388208981,-2.4268219971020395
25.09341646421531,-2.3051109018663154
-20.469746360435526,-2.429841446650013
20.887698505329055,-2.183940291140176
29.786691920577496,-2.42977808598266
37.43685452436715,-2.3337039748816673
-25.619033174992587,-2.360755619932167
36.9411448448009,-2.3893680358451244
36.02798917719426,-2.42934629925748
3.180349847845477,-2.3050371739588233
-15.138859114827952,-2.3700540903315837
23.638649304925423,-2.429617755714825
0.14371354928067603,-2.2813814832113093
44.57840476173655,-2.2270146619538256
-3.7826192044438187,-2.2222575925769554
-26.3570622916526,-2.422274814918361
13.00287560420508,-2.2450392820046186
16.232576541917595,-2.3651141821080897
27.506043869569723,-2.2096621415636517
-13.52349146454047,-2.4062798002857497
-28.106287745880053,-2.3217433227941062
6.259234919414794,-2.303113252751605
-43.278345865600876,-2.215859481251134
-34.48349064467699,-2.309614923216152
-4.7941116459673125,-2.1704338670653893
-22.45119153416263,-2.2422817419862673
19.51112944966357,-2.2201333082354737
-6.0949485928990725,-2.275673483729868
46.63482347339706,-2.2389257561412887
