v,w,x,target
10.96810539911963,-28.539752807809382,12.619607274352262,
-35.40219023109824,-40.8608610035276,41.97783020387679,7295.4118132915555
-37.18236994720291,7.50486506709327,19.820816625133872,
41.682310901556235,-27.69917339626864,-5.1926178087237105,2297.022020616165
13.251460443982502,39.70032984156994,-21.839055781169325,
14.443276668605847,-10.353680750043907,-14.66492500169636,1391.9727993353836
1.3532387489222586,26.73491052746637,-4.04823471966931,
47.149855500580585,36.59776510050952,40.30658772514087,7807.277947725859
-2.7547333899200055,-40.9419350685885,40.8370312038322,2014.1727700737188
-47.582069586020395,-44.39116299766468,-34.13882553193952,
35.024329211900266,49.34447251325295,33.8684200424114,7162.756952885273
31.28570035266702,-13.661329265432023,33.486710936277035,
17.581663875898386,33.651156206299376,-11.598187882456799,
-20.741992523970964,-21.947240475894027,37.12057647813026,3851.7641457717946
10.915937151251732,2.3854681892888863,-43.54716341792481,
8.211763981636885,-19.25697182516125,11.281397932215334,
-24.8949918702447,47.063410336171145,-39.55758529994522,6374.450027433813
17.88188289779346,-28.484684986415388,-10.994528250266114,2220.2830557523475
0.0999221919370612,17.47852964971419,-5.482178895047994,
-49.70035474411737,-45.488674443712405,4.335902405694014,2935.287328313774
-20.6798014383781,42.70702373768857,-10.927785332770853,2912.56982190095
13.214334334851571,11.729620585322962,-29.155284691487115,
36.19691833066615,46.69970930253483,22.24802094411011,5742.754712216066
10.560214149102542,27.46982633906883,-45.02403549780099,
5.650458416666652,3.031752736904778,3.9093784938894345,248.91963066242894
-30.587480779245034,-15.206513292509591,-0.19646217193168525,
9.1294957381308,35.264223969797044,44.625723055443274,3552.104993852929
-24.346349486853125,-27.711353643480297,35.103908376860176,4558.693003753832
-20.949612869843836,11.681222448138797,5.642138096016012,
-20.535205152664616,2.846810706132999,11.678689612838575,
11.812048572131616,-22.600931936644596,-16.56071663852154,1973.5204812105171
-28.20346838882172,-37.7915265082389,11.77582417133631,3320.514908195644
1.9205490203148088,48.56195695213641,-25.29391893412336,
46.27164037527184,-9.518444306593246,-8.851289602121945,1853.6090967442815
-45.61249387093924,-20.347993970683152,-17.726957889543996,
-19.727049488072936,-42.75137990839071,-5.366578629512951,
-30.00495484792719,-30.183141502405284,-35.340068449505054,
37.51982951228652,-47.57188622765916,-30.8544565747483,6947.939590716905
37.3192322086032,-45.456870763768244,-13.120497231772553,4419.556750973686
-10.695859650321793,32.4374397207238,-21.764448548554395,2577.069291535143
43.00748132158803,-47.75692449462685,-15.912157035593552,5353.948278426912
-22.427736928473763,-49.57778714207355,-0.6195694733626169,
-31.491710310659304,13.795849000920356,27.280125782885875,
37.75882239659205,19.35261749848422,-40.49373917890434,
-2.2488608633927356,-27.553780572479802,-34.486893736914816,
-1.5616577724738363,-30.893303564779018,6.86435142869265,545.1232962427557
-6.092031454888428,-19.46039505614904,-33.739677742395024,
31.604012138045746,-42.52947221257494,49.63393613714676,
28.541925382808813,38.5161550986799,-2.253390780329589,
-1.8785355100354835,43.062932860081986,-11.005832278781291,889.4107872163175
9.713690955882868,19.59991790223829,-6.939483531508003,
44.42040333950669,45.0321610575826,17.34344491706335,5515.989079627351
-26.995395193420325,-21.352183609648367,41.55349965156762,4584.404533270561
-3.0753185526632834,39.288981491318694,-3.9201855530571947,650.5878989510089
-42.335988623412405,43.663937319837316,19.82290896784309,
-14.934401712011912,19.639711263859,-20.85473514040971,2320.136331393703
30.10285843769097,-18.017828861977293,-9.87386766509021,2171.3849105961535
-25.698231211904453,2.4955121884830973,30.44834935831649,
33.74777881001492,-1.2309852870302933,5.904379279756512,
-40.25792538640268,42.46481092066766,-47.25468989288246,8413.55133292245
44.66108117111551,-18.67539308062338,23.256222247923006,
45.67424479069189,-12.190589826902595,-10.115699469086522,2226.6392963719427
-22.089625795364874,27.222263794981956,8.794988404113823,
7.521638881429247,-40.92362667154404,16.021191724453516,
-22.476437974056584,4.453169393287169,-4.787862765628724,654.3569675725967
-24.33018343367117,-46.224403810575424,37.96939971051863,6118.922136886202
-44.3774198257496,34.8370058333322,12.231654220053741,
9.945891696308507,44.45919491262538,49.926590713634795,4401.582298862983
-26.534779347400615,-42.77446770883263,-22.835412716224766,
41.00833069376742,-23.34854919999012,27.758504083757586,
-2.5211959443311898,23.222090374922814,-26.033693884371132,1161.6086071922693
-31.743015471592585,26.239403137137927,24.27137616581166,
-17.207558301840784,10.145618330999838,39.495959207875686,
24.719566165943732,39.93838700579255,-48.35249660071855,
-37.31640661734935,25.42587284670627,39.97838686504707,
10.955781119790089,25.84841035767974,-39.5647651956198,
-41.41650232639459,-47.65189084679636,-47.38227605849461,
-10.309522622386169,-35.594228073907495,-4.018665841583449,
2.9315352389928435,16.14038223100684,29.542014020459504,1112.6948648051427
-23.3306488548893,20.141851510249822,1.6740203888624734,
49.47143522676589,-49.975533284486616,4.631177491532171,
38.66282204724628,-30.295009493373538,-17.752836129434804,4271.958308713677
4.761835209455377,-5.118983112714929,-14.589771117622341,564.6527800994829
-40.70955492485441,27.186601934658,16.124569377702997,
-34.97346003855735,-46.890307451024526,20.101678189955777,5377.049869952804
13.202430158847477,12.926415609648714,20.74086371098541,1766.5805981716264
8.517239308763806,-22.381437242675528,-23.268756932026534,1976.7593670939448
23.827211915709853,-10.790688578639816,21.414063231634444,
10.869029347004101,35.490737196540366,26.528646330913347,2998.9435822230753
8.510962829015632,40.79768276738682,14.364045858512853,2095.7203176228104
9.372751292935547,18.624606336199392,20.578291072285097,1779.6040407218911
1.640722252081936,15.070234822669917,-35.958564598225635,
9.862367115122261,-15.714833204186142,-13.814797404066503,1375.4795438283813
-48.38282088519152,16.135447110461925,-13.815120042975614,3078.5449795267937
-49.91146751420431,-26.50460911833311,-9.178016358867488,
-20.776908863266506,5.701066335479709,-42.626185647791615,2108.559644607301
-19.66664681803699,0.6915059161788832,11.30014770792296,
-30.42136904612409,-32.91386590473407,14.587955967619962,3581.5558459006297
17.274005571833953,11.283588762839216,10.172812950708241,1323.92076784152
23.836802635432292,18.9343909846054,-15.726142896123704,
21.325182156752106,-26.133270168500612,-9.46991777590246,2155.581913621434
19.75559671081571,25.0640180725551,-47.674357941775824,
-17.758445590756068,-30.49513316952509,8.03157529300718,1957.522653973929
6.633530539579354,-9.540361703838215,-11.14869792379453,792.5192398220456
-26.047730496202547,3.280184867170213,-4.331933220981767,575.902164583104
19.341777008623623,8.790546944031021,42.05137518125042,2507.837625933321
35.84491771696011,28.279057230051535,43.62796708754085,6226.872790431532
3.3095370951396816,13.713114371600767,9.453819379120446,619.5266612234612
30.602073948319926,-6.4319880766295014,-15.82639192765646,1657.6942409826365
29.62796668926522,-40.50800169414259,47.96230860429118,
12.91331481683303,-13.317177324876894,43.763952140907094,
17.29699380715411,-19.619911361984787,2.651462117692013,
-40.32726137084429,-14.05191357287383,-3.2356299618144675,
-3.6411836354792584,-3.3178678771686023,13.49459146765286,384.5226525699847
29.34187589167989,24.057867014065693,7.146767451407435,2107.6915178433424
-1.7423256220365744,10.998983317276014,-41.11766175712124,837.135461446946
15.0100964628745,-42.325530484841934,-19.780458395971966,3322.5526468755015
22.53431309889578,-13.856384347608241,31.511335760206904,
20.076043223332945,32.997115761568836,22.30751156870913,3602.412681236519
46.280271100491774,30.82492560924203,-18.78726221308521,
-12.89096132618586,39.71303123778358,18.414697891510883,
8.102353391732208,19.64554605088317,-15.341137914395922,
43.762683145500105,43.06150366810182,-19.648671146816852,
-19.633692806961257,7.171772411130476,-17.75740394627342,1485.8619708797569
-39.339956344150835,-30.160459228149005,47.633040099840855,7038.43338227697
-1.6136746078396556,-5.1441635983048855,7.516323689879968,240.50071584963823
23.631624102544293,48.85247638469987,18.030105576106976,4274.14906749753
-46.39292765192493,39.7818539860926,47.720470297309475,
22.844494684505264,-18.043743600401328,-26.953696505094193,3124.5038082035976
-12.052635057115793,-5.260345211091668,-35.597901064436044,
32.643636614008656,48.566865113122276,-4.26629224568719,
-14.61009764490695,-26.957007928870524,5.622558022706379,1398.7160753737303
20.113971653264556,0.1503634193427672,-2.8903904523031017,
40.686222177120115,-36.63810849807112,48.805604073518396,
16.067289491440576,-34.854853438263035,-27.40955864088296,3671.379017971677
21.372653908221608,-18.13952226595237,-32.52034724357394,3327.9670742442636
1.1423845966400208,-28.113670494840193,49.264476170695474,
32.22587797160138,-28.899838096077367,-39.902990391734285,5708.704922252708
47.31220847129424,-48.11072328692481,46.72973869147029,
-18.595289712643147,-9.313892364919774,-25.985653022848087,
2.1715673324339306,-49.69656282814091,-22.10631991986991,1451.5440951267387
-22.206282039073056,-21.71834322406503,-32.58501056769006,
-41.715225249117196,-34.73941719189475,16.359372584732327,4560.982095438293
-33.853228283380965,-10.305627715402153,-22.81202019308781,
37.76621449686979,-17.522099904136013,-23.12416355313053,3665.6782848352414
-4.5476554854441105,10.39177172127441,42.381260702158016,
-29.760451845671156,16.014098715937735,30.511085015953398,
16.098590937582856,-12.9614269353877,-30.15574163040753,2353.0816193819765
16.386824159806835,-18.58313674548313,41.748172140028544,
-29.57347770254731,18.31305759725258,34.05276080944337,
-12.633777818053993,32.34011087160991,25.856935834055747,
-44.81863636605976,12.838758035149397,-36.46667841512424,4291.37608318542
3.3994535592032236,10.27834126188553,4.8169281939499555,390.58872501381535
-13.287851283806418,4.799776215557728,40.38988405337257,
49.094223303406665,28.12312677243878,-37.582412752805105,
-42.39289725826028,-11.213982539207123,-8.168559644730799,
-37.9484435826991,-24.510165794685445,-45.894459408909825,
5.360409234416444,24.487748866044583,-20.811279780540957,
-16.036874098452635,3.662559959360145,-34.774808029719786,1343.6084363071782
-26.53324507593865,11.17282258071802,24.561648708512735,
-9.076282817185387,13.43532730866037,-29.887661179184033,1792.4772268820655
2.2019374472171833,36.76127329344011,41.26453679120942,1716.2872510139202
38.481627312752096,-40.76894026254716,-49.13667123035267,8219.005860113497
33.672255304858254,14.626595535985913,-7.576570392433538,
-37.48328979816179,-44.982264794381365,-25.128237007117725,
12.679458725950923,-28.817221780647472,30.688599566588508,
-41.3466109154711,13.493681505410507,49.30794111666127,
39.50766796951102,43.29605737100826,-36.09980204147723,
-30.644738582546317,14.114537041956083,27.904396477485676,
46.27972681947374,-25.079291954431415,-40.42437093044039,6413.601122584346
-21.988616635081183,43.69022061333787,49.51692913464534,
-21.050753655579733,-21.833344037243318,-8.618938685080956,
-45.04702628064106,-26.08244827982018,-1.5941757378502928,
33.638392388209695,7.51286269082366,-23.344386870934564,
-32.61217310136095,14.921444195799097,12.354912135928053,
36.00994154345423,34.06582945165911,44.50682456951964,6917.948576598786
-19.058238259989878,22.79175673223942,27.838282200842073,
-5.967793608264827,39.55455531561233,-33.86894066156696,2651.5174825424915
4.849098201010847,40.056575619317684,-29.17366272913314,
-6.061873390805047,19.211905583287674,48.40171069796769,
24.903590639168954,29.88392186509222,-31.18288450538509,
-26.958890398289103,-29.16171178362862,23.710554257640013,4045.0920896143843
-18.00750207069943,-19.080641071639516,10.183485416534587,1756.4478605017061
21.63561321777297,28.65095646646823,-6.019625994148626,
-25.585043885914594,48.85686404221232,-18.805220115925504,4541.657296505688
-6.1658844267163815,-22.36366836326711,-23.503156749130117,
14.97524524148956,8.242470718891859,-28.945207022000197,
-43.14052800035817,41.03149324599575,10.749792898816281,
-46.3897114567323,21.82282965097619,20.361598100169203,
2.526186660037787,3.485707076551705,-28.776475086568443,
-42.73773671008122,40.09158088019646,49.31403969851455,
-36.778926259710474,44.715636733342194,21.69445847523957,
10.883812124040794,8.685638596883102,43.55796551211999,1904.8298575328995
-29.563584557300192,-45.35996298330751,7.440401704754194,2961.3082457149326
25.913167707020165,-39.912354502506915,45.24466912508214,
-36.580729412050516,-45.082668730166,11.70047585569538,4115.47684225307
-36.356086893723706,-33.42143341769468,-25.220171268783908,
48.2698554978701,27.283933890433502,49.88301694821503,7587.925628002863
-5.988479537080337,-19.999943247300532,-10.085938926560544,
13.937131172457995,46.23089001359331,47.14240655380789,5161.773375224551
41.05288490190581,-44.705597867617264,-26.498244198027198,6529.506513330966
-0.8507295245130706,8.38433271216077,-25.74373448088926,407.6699070356347
21.630354319050014,24.62593359325092,-21.88058401667852,
31.819863750233054,25.16556646652775,21.595570282651025,3896.396059162396
42.093503596554555,7.361432194826612,-36.27581160975972,
42.887494343551424,33.576349568668746,-4.745376651313208,
-32.41093163887649,-40.890313541241355,36.61519639571104,6522.381197946833
-3.5441775023354225,-20.03912173702227,15.899480445648678,1000.7875845790437
-42.11159292675514,0.2051996055761265,-7.831798082819198,250.19216410875404
41.776346294323886,-30.680729606112134,21.09870822508617,
-48.319301843968574,46.240309941608785,0.6845220079268799,
28.05691855418995,48.12633497255736,20.579049051963764,4937.312127153143
6.414087219946829,-35.43656770357124,-8.773817466616741,1327.707489914148
-26.0023128751369,-33.848560852754375,-35.4459124156205,
-13.541069039625256,35.61703335879956,39.53371926685429,
-12.043619495909297,14.759467324501244,24.17893638065432,
24.358518018484716,-45.95766034270322,-0.21130313347560303,461.7734065929884
-4.163322494806529,2.121143679336427,-28.92790451945062,479.61330992825253
-12.795891649216593,29.36780610566595,36.68292211216584,
41.40051149414502,-24.394186489010274,3.279302125815761,
-41.730164506428295,-10.58302964171336,-1.0333056502383116,
-28.47257396105112,-9.089294183565976,41.29078143611801,3064.3725626657224
-6.1168779693466675,-0.21563606956318893,4.819891627617764,81.44720149030829
-29.91123608362649,-8.884509950305251,49.737131485905394,3407.3178622368678
9.695866077675,-23.876176574731655,-4.141501306849136,922.7032994631136
-8.617266939140933,5.0422374805826,9.43024032990872,
9.94972092195173,7.05850629939232,-43.44455130287342,
11.196423724908158,-30.948420958122902,0.9235232835364684,
43.60723814025398,30.923637487995947,-28.566478296710596,
29.176040621453467,-26.136942816333885,-33.697380005013486,4748.203158359598
-42.91523766887104,-28.317152033359115,27.388673943015604,5402.943840895457
20.98948190423242,-39.867494303299345,-16.22524616582615,3453.2868970898244
1.1424265523619823,5.3183106487654115,9.25244523449448,228.63402239438102
40.75072986273574,25.575269979001604,0.8269357819728356,875.1814648000645
43.310269282442135,-39.43407200682054,-31.305987681213175,6846.093453125921
31.127445306046084,18.242906655024143,-2.884937919518457,
-28.03482939899593,39.822464125217735,46.9737495649901,
-11.539161792759188,22.270046147726802,40.1118542864905,
25.290951599272404,-30.905371118767345,-5.352885048339914,1920.0479160253503
47.89253952044331,0.15541432106363828,-37.12097951267638,
-21.20455862602072,14.64152969651326,-30.983797660224553,2907.798351825547
32.985363272113815,10.780093476824817,29.909683893152888,3057.149559308768
-43.842083681518986,-14.781282244537039,-49.294172446850496,
-27.5991390520103,36.40189551814757,31.066835746740367,
-11.537387899102278,0.21915332118923914,25.20195144487765,
0.8117227415496728,44.73600084884413,31.66341930945012,1009.8058965869352
12.963072524227961,-29.881286179968146,40.989375830416535,
3.0707236405648217,21.910257241403713,-49.333027849605614,
-1.2154424920868578,30.350576230465293,-49.89176206731521,1275.7686437180741
-41.18307725655892,-26.130977276506172,-32.82761613199033,
32.33053932850194,31.49957372283255,12.50532173328358,3344.7297275134815
41.15707859144955,-9.759762467405167,43.19977156016506,
26.83802461053712,-47.63819559112022,-13.769552177677788,3931.282649026967
-41.08533219387709,24.87566768430574,29.512251726697613,
-29.313604494670642,41.26986635802763,0.1811000650091188,
-33.32310116333645,-41.73499596391357,-11.485178000460508,
40.99002770275679,31.084415772387104,24.38368411086647,5220.280905542997
8.7569033483651,36.992298905896476,-36.59197629669156,
25.483960209772917,8.89021722050223,39.393119153586426,2801.0968663159542
-45.014056920299474,-42.0834494679448,-41.9082115966775,
-30.05106727605753,-28.665253457293172,-46.650098604401414,
-30.414770284580683,11.293727180420277,15.08750682521574,
-31.684068160378963,16.534633208767758,-30.537581692284032,3747.9492373203766
32.16798361949557,26.98091814017822,-36.70096500097287,
-34.18065640834522,-15.866530377554078,-23.82564276803647,
-37.39561856097775,41.98805090535545,-31.559904245508175,6591.06811986631
-0.08461691889252165,19.855297718836596,33.20853800814683,
13.193189519086246,36.15113235851028,-46.82404889268157,
9.43340683880843,35.52074717988293,-48.76342815267483,
-42.549370550563694,-33.486071996832955,-12.279943488078601,
29.397460005733834,15.555191120929791,13.705250737606633,2348.390187040817
-2.8927224848270896,36.417193980539565,-10.86190167776978,1007.3799057607923
32.32618885877979,4.935088813506326,0.8238766951550431,345.9621080652986
8.19766277837335,49.77060761536491,-2.897549576605641,
-22.462456242155294,-32.96622481466203,-3.245624471413457,
-34.68735438634347,-3.945657940819359,24.305116509330603,1712.779518047144
-9.674637928372064,-41.28923615267588,-13.797268949752926,
47.833817792384764,7.945660735139434,-17.954597191065922,
25.13108546717119,-20.814037504102178,20.747156213003663,
-43.970565103567594,-5.091157278117883,-14.854333876821457,
-12.754444681638432,-48.71777949962689,-48.58184854734697,
-39.9954808124822,-17.920174082799278,5.684270257638346,1894.7560008401715
32.97879373554969,6.163494108815129,-16.512280147649562,
37.27413916155291,-31.76309022009437,43.7032289527359,
24.007979135324803,-3.6072036269520282,-48.21461031558735,1918.1059080738958
-14.913789927562974,42.81330097524254,15.498273169440068,
42.11069214209648,31.424052091115414,34.941591594019656,6366.918951177106
27.74699230042951,40.436496826419244,-42.16319558859591,
1.4266374650048874,37.48797127249928,-2.9124166639318148,
26.711328421489753,48.07037511687456,10.959138988965186,3515.4917430579485
46.323820896633734,-15.642774920132439,8.527253189749587,
3.8898765917044784,26.492160048869138,-25.44789483431661,
43.1030532300053,-5.436289310943678,6.366601041621735,
-7.663630069970459,-1.798617578734742,-23.34730228068187,
-2.5497964980082415,-10.079982340394054,-47.00528281090233,
-7.693200765712071,-46.175368248422124,-43.54783134616454,
-48.83150730011106,-49.618852946509364,22.75031518014289,6951.177888569894
33.89776732108139,-4.1983672230413305,-4.009000060595234,713.35935703249
27.66690454613574,-28.4931596532808,-23.4326193683112,4026.840299842424
26.034749545410563,-17.912597202877798,1.5765500707083504,
-9.583267693920028,-18.777571653844703,35.66712262615974,2376.455562186794
-29.23645838345682,-46.80892251325982,49.38590015698274,7696.226990127823
-13.122483770956585,-6.177593947862427,-29.84099802884583,
-10.047773980782416,21.87319372367675,-26.967122293879264,2283.9074029458184
0.9666184085327743,-37.541517959239386,-0.34467051793195225,111.47377250564497
42.91735382391157,-13.049470176798735,-19.41821836670573,3091.3320556065282
21.827652933239392,-38.5675433311151,24.69836088262204,
-12.37087084956594,16.031056966996033,27.871251068304588,
